f_avg,delta1,log10_nmse
23.4310,-7.5789,-1.706330
21.3389,-7.5789,-1.706330
21.9665,-7.5789,-1.706330
21.7573,-7.5789,-1.706330
29.4979,-7.5789,-1.706330
46.0251,-8.0000,-2.981562
25.1046,-7.5789,-1.706330
16.1088,-7.5789,-1.706330
23.2218,-7.5789,-1.706330
38.9121,-7.7895,-2.925442
46.2343,-8.0000,-2.990605
42.4686,-7.7895,-2.926525
38.0753,-7.7895,-2.924206
35.1464,-7.7895,-1.706479
24.6862,-7.5789,-1.706330
16.5272,-7.5789,-1.706330
30.1255,-7.5789,-1.706330
26.1506,-7.5789,-1.706330
22.1757,-7.5789,-1.706330
27.8243,-7.5789,-1.706330
35.9833,-7.7895,-2.844371
23.0126,-7.5789,-1.706330
29.2887,-7.5789,-1.706330
26.7782,-7.5789,-1.706330
31.7992,-7.5789,-1.706330
32.0084,-7.5789,-1.706330
17.5732,-7.5789,-1.706330
18.8285,-7.5789,-1.706330
29.7071,-7.5789,-1.706330
32.4268,-7.5789,-1.706330
32.6360,-7.5789,-1.706330
26.3598,-7.5789,-1.706330
23.8494,-7.5789,-1.706330
30.9623,-7.5789,-1.706330
33.2636,-7.5789,-1.706330
26.9874,-7.5789,-1.706330
31.1715,-7.5789,-1.706330
43.7238,-7.7895,-2.981727
24.0586,-7.5789,-1.706330
45.1883,-7.7895,-2.988036
30.5439,-7.5789,-1.706330
37.8661,-7.7895,-2.915381
38.7029,-7.7895,-2.923936
37.6569,-7.7895,-2.901225
43.5146,-7.7895,-2.982388
41.4226,-7.7895,-2.920608
39.1213,-7.7895,-2.924403
48.3264,-7.7895,-3.009065
46.2343,-7.7895,-2.996384
29.9163,-7.5789,-1.706330
46.0251,-7.7895,-2.991019
18.6192,-7.5789,-1.706330
42.8870,-7.7895,-2.922681
30.7531,-7.5789,-1.706330
27.6151,-7.5789,-1.706330
43.0962,-7.7895,-2.944013
22.8033,-7.5789,-1.706330
12.3431,-7.5789,-1.706330
44.1423,-7.7895,-2.979311
31.5900,-7.5789,-1.706330
0.0000,-7.3684,0.000124
28.2427,-7.5789,-1.706330
40.5858,-7.7895,-2.917684
45.6067,-7.7895,-2.989567
25.9414,-7.5789,-1.706330
30.3347,-7.5789,-1.706330
25.3138,-7.5789,-1.706330
46.8619,-7.7895,-3.009315
44.9791,-7.7895,-2.987116
3.1381,-7.5789,-1.706330
33.6820,-7.5789,-1.706330
42.2594,-7.7895,-2.928436
18.2008,-7.5789,-1.706330
34.3096,-7.5789,-1.706330
47.4895,-7.7895,-3.014609
41.0042,-7.7895,-2.910817
24.4770,-7.5789,-1.706330
26.5690,-7.5789,-1.706330
35.7741,-7.5789,-2.836698
28.4519,-7.5789,-1.706330
36.8201,-7.7895,-2.839673
36.1925,-7.7895,-2.840960
47.2803,-7.7895,-3.015895
39.9582,-7.7895,-2.923666
20.5021,-7.5789,-1.706330
41.8410,-7.7895,-2.927483
28.6611,-7.5789,-1.706330
36.4017,-7.7895,-2.836241
33.8912,-7.5789,-1.706330
39.7490,-7.7895,-2.924105
48.7448,-7.7895,-3.001733
41.0042,-7.5789,-2.952394
44.7699,-7.7895,-2.985621
49.3724,-7.7895,-2.993689
0.6276,-7.3684,-1.706163
40.7950,-7.7895,-2.912534
6.9038,-7.3684,-1.706163
48.5356,-7.7895,-3.006041
19.0377,-7.5789,-1.706330
