f_avg,delta1,log10_nmse
13.5983,-7.3684,-1.592309
12.5523,-7.3684,-1.592309
14.6444,-7.3684,-1.592309
11.9247,-7.3684,-1.592309
13.3891,-7.3684,-1.592309
12.9707,-7.3684,-1.592309
12.7615,-7.3684,-1.592309
13.8075,-7.3684,-1.592309
14.0167,-7.3684,-1.592309
12.3431,-7.3684,-1.592309
16.1088,-7.3684,-1.592309
14.2259,-7.3684,-1.592309
17.3640,-7.3684,-1.592309
14.4351,-7.3684,-1.592309
14.8536,-7.3684,-1.592309
15.4812,-7.3684,-1.592309
15.0628,-7.3684,-1.592309
16.9456,-7.3684,-1.592309
16.5272,-7.3684,-1.592309
15.2720,-7.3684,-1.592309
19.6653,-7.3684,-1.592309
19.0377,-7.3684,-1.592309
18.8285,-7.3684,-1.592309
18.4100,-7.3684,-1.592309
15.6904,-7.3684,-1.592309
18.2008,-7.3684,-1.592309
16.3180,-7.3684,-1.592309
18.6192,-7.3684,-1.592309
16.7364,-7.3684,-1.592309
17.7824,-7.3684,-1.592309
17.1548,-7.3684,-1.592309
15.8996,-7.3684,-1.592309
19.4561,-7.3684,-1.592309
23.2218,-7.3684,-1.592309
20.2929,-7.3684,-1.592309
17.9916,-7.3684,-1.592309
19.8745,-7.3684,-1.592309
24.2678,-7.3684,-1.592309
20.5021,-7.3684,-1.592309
