data_rate_Sa,f_avg,delta1,log10_nmse
1000,28.1250,-1.6667,-3.347163
1000,23.9583,-0.3333,-3.360992
1000,1.0417,-2.6667,-0.905292
1000,0.0000,-6.6667,0.000403
1000,2.0833,2.6667,-1.747314
1000,42.7083,0.3333,-0.905134
1000,14.5833,6.0000,-1.747320
1000,34.3750,6.6667,-1.030667
1000,40.6250,-7.3333,-3.347452
1000,44.7917,-1.6667,-3.359451
1000,7.2917,-1.0000,-2.269276
1000,30.2083,6.6667,-0.947955
1000,11.4583,3.6667,-0.964658
1000,8.3333,0.0000,-1.220028
1000,21.8750,-2.6667,-3.337737
1000,41.6667,7.0000,-1.406635
1000,19.7917,-7.6667,-1.747309
1000,27.0833,5.6667,-1.403690
1000,30.2083,5.0000,-0.951447
1000,44.7917,2.0000,-0.885942
1000,43.7500,1.3333,-0.925806
1000,6.2500,0.3333,-1.145801
1000,35.4167,-4.3333,-3.363016
1000,18.7500,-7.0000,-1.747170
1000,42.7083,-8.0000,-3.356600
1000,43.7500,4.0000,-1.122677
1000,39.5833,-7.3333,-3.362308
1000,1.0417,0.6667,-1.970069
1000,12.5000,4.3333,-1.747315
1000,18.7500,1.0000,-0.230907
1000,26.0417,6.3333,-1.479623
1000,4.1667,5.0000,-1.747255
1000,18.7500,0.6667,-0.041285
1000,27.0833,4.6667,-1.332200
1000,40.6250,4.3333,-1.922567
1000,14.5833,0.3333,-0.577361
1000,3.1250,-0.3333,-2.227789
1000,15.6250,7.3333,-1.747369
1000,30.2083,-6.6667,-3.346257
1000,47.9167,6.3333,-1.270041
1000,1.0417,-3.6667,-1.650155
1000,22.9167,4.3333,-1.677353
1000,16.6667,2.0000,-0.469269
1000,20.8333,7.6667,-1.576194
1000,12.5000,0.0000,-3.240599
1000,25.0000,-6.6667,-1.747289
1000,22.9167,6.3333,-1.411729
1000,26.0417,1.3333,-0.534977
1000,46.8750,7.6667,-2.005572
1000,42.7083,-2.6667,-3.349537
1000,20.8333,2.6667,-0.602957
1000,29.1667,-2.0000,-3.356371
1000,6.2500,5.0000,-1.747193
1000,1.0417,0.0000,-2.075349
1000,13.5417,-6.6667,-1.747260
1000,15.6250,-1.3333,-3.346878
1000,40.6250,7.0000,-1.319419
1000,50.0000,1.0000,-0.950633
1000,46.8750,1.0000,-0.968940
1000,17.7083,1.0000,-0.386812
1000,13.5417,-2.3333,-3.345417
1000,13.5417,-6.3333,-1.747632
1000,23.9583,-3.3333,-3.350576
1000,41.6667,-5.6667,-3.362784
1000,46.8750,-3.6667,-3.350945
1000,37.5000,0.3333,-0.893431
1000,46.8750,-1.0000,-3.355202
1000,43.7500,-4.3333,-3.353783
1000,8.3333,1.3333,-0.994245
1000,28.1250,-7.3333,-1.747322
1000,8.3333,7.3333,-1.747587
1000,10.4167,6.6667,-1.747430
1000,15.6250,4.0000,-0.653280
1000,50.0000,-5.3333,-3.354856
1000,28.1250,-4.6667,-3.349412
1000,50.0000,-7.0000,-3.360298
1000,29.1667,2.6667,-0.475311
1000,2.0833,7.0000,-1.747336
1000,43.7500,5.0000,-1.959478
1000,15.6250,-4.0000,-1.747187
1000,37.5000,-4.3333,-3.361920
1000,9.3750,2.6667,-1.518548
1000,13.5417,-6.0000,-1.747275
1000,20.8333,-1.0000,-3.344807
1000,39.5833,5.3333,-1.896402
1000,50.0000,-4.6667,-3.343413
1000,26.0417,6.0000,-1.344396
1000,41.6667,1.0000,-0.918351
1000,46.8750,4.3333,-1.874952
1000,18.7500,-5.3333,-1.747548
1000,29.1667,7.0000,-1.431772
1000,22.9167,5.6667,-1.474041
1000,22.9167,0.0000,-3.275481
1000,16.6667,-7.3333,-1.747242
1000,32.2917,-7.3333,-1.747333
1000,46.8750,-4.3333,-3.345298
1000,26.0417,-2.0000,-3.357166
1000,33.3333,-8.0000,-1.747457
1000,28.1250,-4.0000,-3.356145
1000,36.4583,2.6667,-0.803780
1000,37.5000,0.0000,-3.244573
1000,41.6667,0.3333,-0.881341
1000,11.4583,-1.3333,-3.334785
1000,19.7917,2.0000,-0.456119
1000,25.0000,-7.0000,-1.747244
1000,21.8750,-3.6667,-3.363699
1000,40.6250,-0.6667,-3.356373
1000,44.7917,2.6667,-0.885681
1000,44.7917,7.6667,-2.045067
1000,10.4167,8.0000,-1.747391
1000,32.2917,3.6667,-0.583305
1000,8.3333,0.6667,-0.988190
1000,31.2500,-4.0000,-3.365238
1000,22.9167,-1.6667,-3.344782
1000,34.3750,0.0000,-3.084928
1000,32.2917,-7.6667,-1.747352
1000,26.0417,-1.6667,-3.359585
1000,39.5833,-5.3333,-3.365503
1000,36.4583,3.3333,-0.810797
1000,22.9167,3.6667,-1.008160
1000,50.0000,-5.6667,-3.355740
1000,39.5833,3.3333,-0.923480
1000,50.0000,4.3333,-1.889993
1000,35.4167,-1.6667,-3.349791
1000,33.3333,5.0000,0.121555
1000,35.4167,7.0000,-1.121050
1000,19.7917,3.3333,-0.658339
1000,42.7083,-3.6667,-3.356879
1000,45.8333,7.6667,-2.033415
1000,37.5000,-2.0000,-3.352347
1000,41.6667,-5.3333,-3.354468
1000,14.5833,2.6667,0.157953
1000,34.3750,-7.3333,-3.356369
1000,17.7083,0.0000,-2.109106
1000,40.6250,-6.3333,-3.353826
1000,48.9583,1.3333,-0.911581
1000,43.7500,5.6667,-1.968417
1000,41.6667,-4.6667,-3.357504
1000,23.9583,-5.0000,-3.366586
1000,29.1667,-4.6667,-3.346412
1000,31.2500,-6.0000,-3.352745
1000,35.4167,-6.0000,-3.352423
1000,34.3750,-5.6667,-3.360637
1000,33.3333,-6.6667,-3.361770
1000,47.9167,3.3333,-0.944374
1000,40.6250,7.3333,-1.555530
1000,20.8333,1.3333,-0.308231
1000,31.2500,6.6667,-1.053904
1000,44.7917,1.3333,-0.865034
1000,45.8333,-7.3333,-3.350330
1000,38.5417,1.0000,-0.864293
1000,47.9167,-7.6667,-3.352656
1000,22.9167,0.3333,-0.177694
1000,46.8750,3.6667,-0.983399
1000,47.9167,3.0000,-0.881371
1000,21.8750,3.3333,-0.458528
1000,50.0000,0.6667,-0.935880
1000,38.5417,6.6667,-0.862436
1000,19.7917,1.6667,-0.330491
1000,19.7917,5.0000,-1.600051
1000,45.8333,5.6667,-1.823112
1000,12.5000,2.0000,-0.235818
1000,23.9583,1.3333,-0.184495
1000,25.0000,1.3333,-0.369932
1000,48.9583,7.3333,-1.850950
1000,26.0417,2.0000,0.177810
1000,27.0833,2.3333,-0.663241
1000,39.5833,2.6667,-0.828407
1000,40.6250,4.0000,-1.106752
1000,36.4583,7.0000,-1.242140
1000,46.8750,0.3333,-0.898983
1000,36.4583,7.3333,-1.304557
1000,34.3750,2.3333,-0.712408
1000,36.4583,4.3333,-1.651627
1000,46.8750,6.3333,-1.397476
1000,33.3333,0.6667,-0.788335
1000,41.6667,2.3333,-0.923525
1000,38.5417,2.6667,-0.817330
1000,14.5833,1.6667,-0.425074
1000,42.7083,5.3333,-1.955012
1000,36.4583,5.6667,-0.068742
1000,36.4583,2.0000,-0.825809
1000,42.7083,5.6667,-1.741603
1000,22.9167,4.0000,-1.479032
1000,42.7083,2.3333,-0.874475
1000,26.0417,5.6667,-1.473503
1000,17.7083,0.3333,-0.155441
1000,38.5417,8.0000,-0.285996
1000,29.1667,3.6667,-0.219084
1000,20.8333,4.0000,-0.914098
1000,39.5833,5.0000,-1.941152
1000,35.4167,8.0000,-0.187525
1000,32.2917,7.6667,-1.284836
1000,34.3750,4.6667,-1.493178
1000,18.7500,3.0000,-0.986029
1000,27.0833,2.0000,-0.445460
1000,35.4167,7.6667,-1.421627
1000,21.8750,0.6667,-0.428369
1000,32.2917,7.0000,-1.393502
1000,30.2083,5.3333,-1.224818
1000,42.7083,3.6667,-0.927867
1000,31.2500,2.0000,-0.609444
1000,42.7083,7.6667,-1.806825
1000,30.2083,4.6667,-0.149830
1000,39.5833,0.6667,-0.820013
1000,23.9583,6.0000,-1.354788
1000,26.0417,3.0000,-0.755246
1000,30.2083,7.0000,-1.313435
1000,35.4167,2.0000,-0.649611
1000,48.9583,7.0000,-1.483182
1000,40.6250,3.3333,-0.843926
1000,48.9583,6.3333,-1.398307
1000,31.2500,3.3333,-0.695710
1000,45.8333,0.3333,-0.896213
1000,41.6667,2.0000,-0.860363
1000,43.7500,5.3333,-1.831517
1000,34.3750,2.6667,-0.619692
1000,39.5833,2.0000,-0.802932
1000,40.6250,6.3333,-1.276182
1000,48.9583,0.6667,-0.929525
1000,25.0000,5.6667,-1.373035
1000,34.3750,3.3333,-0.754045
1000,33.3333,4.6667,-0.875709
1000,41.6667,5.0000,-1.961296
1000,31.2500,4.3333,-0.298019
1000,43.7500,2.6667,-0.888218
1000,37.5000,1.3333,-0.813666
1000,37.5000,4.6667,-1.986629
1000,45.8333,2.6667,-0.884968
1000,38.5417,5.6667,-1.911700
1000,37.5000,3.6667,-0.719837
1000,40.6250,6.0000,-1.738899
1000,45.8333,2.3333,-0.845410
1000,34.3750,2.0000,-0.689921
1000,46.8750,5.0000,-1.993887
1000,34.3750,5.3333,-0.971960
1000,44.7917,7.3333,-1.548897
1000,32.2917,4.6667,1.645901
1000,47.9167,7.3333,-1.600967
1000,37.5000,2.6667,-0.807872
1000,36.4583,1.0000,-0.818607
1000,45.8333,3.3333,-0.921243
1000,30.2083,6.3333,-1.462787
1000,50.0000,2.6667,-0.894045
1000,50.0000,6.6667,-0.966323
1000,40.6250,6.6667,-1.061765
1000,50.0000,3.3333,-0.969069
1000,48.9583,5.0000,-1.973428
1000,37.5000,5.6667,-1.625455
1000,39.5833,4.6667,-1.785219
1000,48.9583,6.6667,-1.056968
1000,45.8333,6.0000,-1.773713
