data_rate_Sa,f_avg,delta1,log10_nmse
7000,33.3333,0.6667,0.335466
7000,47.9167,-4.3333,-2.877624
7000,38.5417,-6.3333,-3.703619
7000,46.8750,-7.3333,-3.087368
7000,45.8333,2.6667,-0.396921
7000,47.9167,4.6667,-1.939086
7000,41.6667,-3.0000,-3.302028
7000,34.3750,-5.3333,-3.431295
7000,4.1667,2.0000,-1.778308
7000,11.4583,3.3333,-1.721178
7000,50.0000,-7.0000,-3.078760
7000,3.1250,6.3333,-1.779299
7000,30.2083,-2.3333,-3.354613
7000,4.1667,-2.0000,-1.778308
7000,41.6667,3.6667,-0.587608
7000,50.0000,2.6667,-0.241159
7000,29.1667,3.6667,-0.873905
7000,3.1250,2.3333,-1.779451
7000,22.9167,-1.6667,-3.478211
7000,23.9583,8.0000,-2.078008
7000,3.1250,4.3333,-1.778367
7000,10.4167,-7.3333,-1.776613
7000,18.7500,3.6667,-0.144564
7000,20.8333,-2.6667,-2.881479
7000,36.4583,-6.6667,-3.297083
7000,37.5000,7.3333,-1.124409
7000,35.4167,7.3333,-1.310794
7000,16.6667,-4.0000,-2.410353
7000,12.5000,-6.0000,-1.779453
7000,15.6250,4.6667,-1.487404
7000,37.5000,0.3333,-0.653353
7000,30.2083,-6.6667,-3.355282
7000,4.1667,0.6667,-1.775368
7000,0.0000,-2.0000,0.000172
7000,5.2083,2.0000,-1.778308
7000,23.9583,4.0000,-1.002111
7000,32.2917,0.0000,-3.089050
7000,33.3333,-0.6667,-3.143956
7000,40.6250,1.3333,0.074755
7000,17.7083,-1.3333,-2.550842
7000,12.5000,3.6667,-1.344979
7000,3.1250,-4.0000,-1.777829
7000,46.8750,-7.6667,-1.786132
7000,21.8750,5.0000,-1.672323
7000,9.3750,2.6667,-1.598649
7000,26.0417,-8.0000,-1.778959
7000,17.7083,3.3333,0.077927
7000,28.1250,-1.3333,-2.845780
7000,47.9167,-3.0000,-2.894548
7000,25.0000,0.3333,-0.854929
7000,44.7917,4.0000,-1.563564
7000,20.8333,6.3333,0.729345
7000,7.2917,-1.6667,-1.773529
7000,26.0417,-2.6667,-1.693160
7000,2.0833,0.0000,-1.739927
7000,13.5417,8.0000,-1.778959
7000,19.7917,3.3333,0.444212
7000,21.8750,6.0000,-0.816078
7000,32.2917,-5.0000,-3.806147
7000,40.6250,0.0000,-2.491431
7000,23.9583,-1.0000,-2.936719
7000,16.6667,-4.6667,-1.778808
7000,44.7917,-5.0000,-2.478751
7000,36.4583,-3.3333,-2.436156
7000,2.0833,-1.3333,-1.778055
7000,26.0417,-5.0000,-2.776427
7000,40.6250,-5.6667,-3.341768
7000,35.4167,-2.0000,-2.131158
7000,46.8750,-2.0000,-3.422091
7000,28.1250,-5.3333,-3.734770
7000,43.7500,-3.3333,-2.908116
7000,50.0000,-0.3333,-2.024664
7000,40.6250,-0.3333,-2.576209
7000,16.6667,7.6667,-1.778934
7000,50.0000,3.0000,0.342914
7000,42.7083,4.6667,-2.202876
7000,47.9167,-2.3333,-3.333003
7000,38.5417,-4.0000,-2.818030
7000,44.7917,4.6667,-2.324162
7000,31.2500,-4.0000,-3.587279
7000,33.3333,-1.0000,-2.172477
7000,14.5833,2.0000,-0.034849
7000,0.0000,0.0000,-0.001439
7000,1.0417,1.0000,-1.777678
7000,7.2917,4.0000,-1.777829
7000,1.0417,5.0000,-1.779259
7000,21.8750,4.6667,-1.803585
7000,8.3333,-2.0000,-1.778308
7000,48.9583,2.3333,-0.317162
7000,33.3333,2.3333,-0.021196
7000,50.0000,1.3333,-0.000624
7000,7.2917,1.3333,-1.247775
7000,8.3333,5.6667,-1.779494
7000,16.6667,-3.0000,-3.283697
7000,25.0000,-5.0000,-2.503916
7000,13.5417,-5.3333,-1.779310
7000,48.9583,-1.6667,-2.455383
7000,1.0417,2.0000,-1.778308
7000,15.6250,-6.3333,-1.779299
7000,25.0000,-4.3333,-3.255499
7000,6.2500,-0.6667,-1.318715
7000,44.7917,-3.3333,-2.905929
7000,0.0000,6.0000,0.006131
7000,47.9167,-1.6667,-2.577310
7000,17.7083,0.3333,-0.525329
7000,6.2500,-1.3333,-1.778055
7000,34.3750,1.3333,0.375920
7000,7.2917,2.3333,-1.779451
7000,40.6250,3.3333,-0.416141
7000,10.4167,-2.0000,-0.536986
7000,47.9167,3.6667,-1.007386
7000,39.5833,5.3333,-2.272576
7000,18.7500,-7.0000,-1.779316
7000,0.0000,6.3333,0.000312
7000,42.7083,-4.6667,-2.685271
7000,32.2917,4.0000,-1.433282
7000,19.7917,8.0000,-2.215921
7000,26.0417,-7.0000,-1.779316
7000,45.8333,-4.3333,-2.854630
7000,6.2500,4.3333,-1.778367
7000,44.7917,-8.0000,-3.249254
7000,21.8750,5.3333,-1.521224
7000,20.8333,7.0000,-1.528479
7000,28.1250,-2.0000,-2.530788
7000,42.7083,-4.0000,-3.509113
7000,11.4583,6.3333,-1.779299
7000,20.8333,5.6667,-0.688208
7000,22.9167,-6.3333,-1.779299
7000,4.1667,-1.6667,-1.773529
7000,17.7083,4.6667,-1.628760
7000,36.4583,1.3333,0.120474
7000,21.8750,-5.0000,-2.474814
7000,3.1250,6.0000,-1.779453
7000,13.5417,1.6667,0.500504
7000,18.7500,7.6667,-1.779157
7000,27.0833,1.3333,0.035625
7000,43.7500,-2.3333,-3.044224
7000,21.8750,0.0000,-2.497240
7000,16.6667,-0.6667,-3.264494
7000,10.4167,7.3333,-1.776613
7000,27.0833,1.6667,0.209113
7000,14.5833,-1.0000,-2.574568
7000,48.9583,1.0000,0.294062
7000,11.4583,-2.6667,-1.778906
7000,34.3750,0.3333,-0.583655
7000,12.5000,3.3333,-1.552793
7000,23.9583,-6.6667,-1.779481
7000,39.5833,3.0000,-0.423775
7000,43.7500,5.6667,-2.566002
7000,27.0833,-4.0000,-3.571968
7000,46.8750,-1.6667,-2.974300
7000,19.7917,2.0000,0.110711
7000,25.0000,0.0000,-2.545961
7000,11.4583,-2.0000,-0.663839
7000,48.9583,-2.6667,-2.064957
7000,3.1250,7.6667,-1.778934
7000,30.2083,-1.3333,-3.217792
7000,45.8333,-4.0000,-2.824767
7000,7.2917,3.0000,-1.778599
7000,20.8333,0.6667,-0.032235
7000,44.7917,-4.3333,-2.967258
7000,13.5417,-1.6667,-2.680387
7000,0.0000,3.6667,0.000116
7000,22.9167,4.0000,-0.643960
7000,33.3333,-0.3333,-2.489642
7000,6.2500,1.6667,-1.773529
7000,43.7500,-6.0000,-3.341913
7000,6.2500,-5.3333,-1.779310
7000,43.7500,3.3333,-0.461852
7000,11.4583,2.3333,-0.741325
7000,37.5000,-3.6667,-3.070966
7000,36.4583,7.0000,-0.979757
7000,31.2500,1.3333,0.425553
7000,34.3750,-5.0000,-3.588844
7000,23.9583,-0.6667,-3.538466
7000,19.7917,-2.6667,-2.255474
7000,40.6250,1.6667,0.008479
7000,36.4583,-1.3333,-2.494389
7000,12.5000,1.0000,-0.507099
7000,7.2917,-2.3333,-1.779451
7000,35.4167,2.3333,0.033702
7000,17.7083,1.3333,0.006519
7000,27.0833,3.3333,-0.080247
7000,11.4583,4.6667,-1.778808
7000,45.8333,-7.3333,-2.751944
7000,8.3333,3.0000,-1.778599
7000,44.7917,-1.3333,-2.539990
7000,9.3750,4.6667,-1.778808
7000,26.0417,-7.6667,-1.778934
7000,13.5417,-2.6667,-3.086995
7000,19.7917,2.6667,0.392266
7000,2.0833,-3.3333,-1.778595
7000,15.6250,2.0000,-0.163187
7000,17.7083,1.6667,0.086975
7000,11.4583,7.3333,-1.776613
7000,15.6250,-7.3333,-1.776613
7000,44.7917,3.0000,-0.150026
7000,14.5833,5.6667,-1.779549
7000,48.9583,-6.0000,-2.707332
7000,11.4583,5.0000,-1.779259
7000,27.0833,-2.6667,-2.096234
7000,5.2083,0.6667,-1.509572
7000,7.2917,4.6667,-1.778808
7000,33.3333,6.0000,-1.640893
7000,10.4167,-3.3333,-1.778595
7000,5.2083,-4.0000,-1.777829
7000,48.9583,-7.6667,-2.734780
7000,50.0000,6.6667,-1.365579
7000,29.1667,7.6667,0.083200
7000,37.5000,5.6667,-1.504990
7000,40.6250,6.3333,-0.924541
7000,13.5417,-7.3333,-1.776613
7000,32.2917,-2.0000,-2.154551
7000,21.8750,-0.3333,-2.537886
7000,0.0000,5.6667,0.000147
7000,42.7083,2.0000,0.027474
7000,14.5833,7.0000,-1.779316
7000,23.9583,7.6667,-1.994951
7000,23.9583,4.3333,-1.742395
7000,15.6250,-8.0000,-1.778959
7000,37.5000,2.0000,-0.225721
7000,1.0417,-7.0000,-1.779317
7000,15.6250,-3.0000,-3.084727
7000,43.7500,-1.6667,-3.200714
7000,15.6250,-0.6667,-3.053248
7000,12.5000,5.3333,-1.779310
7000,21.8750,4.0000,-0.392198
7000,6.2500,-4.0000,-1.777829
7000,16.6667,1.3333,0.212392
7000,45.8333,-1.6667,-3.218817
7000,44.7917,2.3333,-0.189151
7000,39.5833,2.6667,0.066433
7000,44.7917,1.3333,0.291001
7000,31.2500,3.0000,0.097780
7000,22.9167,8.0000,-2.138047
7000,46.8750,3.3333,-0.741747
7000,50.0000,-6.6667,-2.974144
7000,30.2083,-7.6667,-1.778934
7000,20.8333,-1.6667,-3.400410
7000,34.3750,-8.0000,-1.778959
7000,44.7917,-1.0000,-3.061796
7000,13.5417,-1.0000,-2.095151
7000,44.7917,-2.6667,-2.622045
7000,41.6667,-3.6667,-3.041782
7000,3.1250,-8.0000,-1.778959
7000,19.7917,-6.3333,-1.779299
7000,31.2500,-5.6667,-3.910876
7000,31.2500,-3.6667,-3.615408
7000,26.0417,2.0000,0.065375
7000,7.2917,-7.3333,-1.776613
7000,39.5833,-6.0000,-2.826094
7000,1.0417,3.3333,-1.778595
7000,37.5000,-4.3333,-2.658092
7000,48.9583,-7.3333,-3.508015
7000,6.2500,-4.3333,-1.778367
7000,33.3333,-5.0000,-3.802703
7000,16.6667,-1.0000,-3.194606
7000,3.1250,3.3333,-1.778595
7000,37.5000,6.0000,-1.968887
7000,28.1250,7.3333,-0.944410
7000,11.4583,-4.3333,-1.778367
7000,36.4583,5.0000,-2.018952
7000,20.8333,2.6667,0.698959
7000,44.7917,1.6667,0.139520
7000,13.5417,-6.6667,-1.779481
7000,2.0833,-5.6667,-1.779494
7000,29.1667,5.6667,-1.475935
7000,44.7917,-5.6667,-3.113330
7000,38.5417,-7.3333,-3.038293
7000,9.3750,3.3333,-1.778595
7000,31.2500,-0.6667,-2.698288
7000,30.2083,3.0000,0.161450
7000,40.6250,-5.0000,-3.575758
7000,22.9167,-4.0000,-3.242348
7000,31.2500,7.0000,-1.181904
7000,37.5000,-2.6667,-2.463828
7000,5.2083,-3.6667,-1.775162
7000,11.4583,-4.0000,-1.777829
7000,5.2083,-4.6667,-1.778808
7000,33.3333,-2.0000,-2.834423
7000,40.6250,-2.6667,-3.534063
7000,7.2917,-6.3333,-1.779299
7000,2.0833,-0.3333,-1.761784
7000,17.7083,-4.3333,-1.778367
7000,25.0000,6.6667,-0.186991
7000,36.4583,4.0000,-1.532512
7000,4.1667,-3.0000,-1.778599
7000,46.8750,2.6667,-0.276455
7000,17.7083,7.0000,-2.157647
7000,5.2083,-5.0000,-1.779259
7000,1.0417,-7.3333,-1.776614
7000,39.5833,5.0000,-2.091177
7000,19.7917,6.3333,1.131786
7000,38.5417,0.0000,-1.761066
7000,40.6250,3.6667,-0.780183
7000,1.0417,-6.3333,-1.779299
7000,20.8333,-3.6667,-3.175199
7000,39.5833,-3.3333,-2.467929
7000,0.0000,-7.3333,0.000220
7000,25.0000,-3.3333,-3.746499
7000,41.6667,-5.6667,-2.847241
7000,17.7083,5.0000,-1.629112
7000,45.8333,6.6667,-1.217916
7000,21.8750,1.6667,0.255693
7000,20.8333,2.3333,0.316302
7000,8.3333,-1.3333,-0.863981
7000,38.5417,-7.6667,-3.146301
7000,26.0417,-4.0000,-2.974610
7000,23.9583,-2.3333,-3.713806
7000,46.8750,5.6667,-2.419546
7000,36.4583,-2.6667,-3.212032
7000,5.2083,6.6667,-1.779481
7000,8.3333,-5.6667,-1.779494
7000,5.2083,-0.3333,-1.038006
7000,26.0417,6.6667,-0.051403
7000,0.0000,4.0000,0.002242
7000,16.6667,-8.0000,-1.778959
7000,50.0000,6.0000,-1.823886
7000,25.0000,-7.6667,-1.778934
7000,1.0417,6.0000,-1.779454
7000,43.7500,0.3333,-0.279490
7000,20.8333,4.6667,-1.769184
7000,25.0000,1.3333,0.377685
7000,20.8333,6.0000,-0.835826
7000,12.5000,-6.3333,-1.779299
7000,28.1250,-4.3333,-2.745548
7000,26.0417,2.6667,-0.006818
7000,8.3333,4.0000,-1.777829
7000,50.0000,-2.6667,-3.244019
7000,46.8750,2.0000,-0.355547
7000,9.3750,8.0000,-1.778959
7000,22.9167,-7.6667,-1.778934
7000,7.2917,7.0000,-1.779316
7000,13.5417,2.0000,0.631359
7000,47.9167,-0.3333,-2.484743
7000,4.1667,-7.3333,-1.776614
7000,25.0000,7.3333,-0.243160
7000,12.5000,-6.6667,-1.779481
7000,9.3750,5.0000,-1.779259
7000,35.4167,6.0000,-1.549520
7000,17.7083,-3.3333,-2.893553
7000,25.0000,6.0000,-1.375851
7000,47.9167,0.6667,0.306345
7000,25.0000,-1.0000,-2.679932
7000,5.2083,-5.6667,-1.779494
7000,2.0833,-5.0000,-1.779260
7000,47.9167,-4.6667,-3.349351
7000,50.0000,-5.6667,-2.812381
7000,7.2917,-2.6667,-1.778906
7000,22.9167,6.6667,0.160619
7000,26.0417,-0.6667,-2.578657
7000,4.1667,2.3333,-1.779451
7000,1.0417,-7.6667,-1.778934
7000,43.7500,-6.3333,-3.086172
7000,42.7083,-3.0000,-3.346702
7000,2.0833,0.3333,-1.761784
7000,31.2500,-5.3333,-3.876093
7000,11.4583,3.6667,-0.828620
7000,11.4583,-1.6667,-2.384995
7000,46.8750,0.0000,-2.817922
7000,22.9167,-2.0000,-3.537546
7000,43.7500,-5.0000,-3.182686
7000,18.7500,1.6667,0.300161
7000,2.0833,2.0000,-1.778308
7000,37.5000,1.3333,0.131062
7000,10.4167,-8.0000,-1.778959
7000,42.7083,7.6667,-1.183911
7000,26.0417,4.0000,-1.048882
7000,47.9167,6.6667,-0.748411
7000,9.3750,-2.0000,-0.765690
7000,45.8333,-7.0000,-3.554008
7000,29.1667,-8.0000,-1.778959
7000,34.3750,0.0000,-2.844212
7000,7.2917,2.6667,-1.778906
7000,3.1250,-7.6667,-1.778934
7000,31.2500,-1.6667,-3.153890
7000,4.1667,-7.6667,-1.778934
7000,11.4583,-6.3333,-1.779299
7000,36.4583,-2.3333,-3.567678
7000,4.1667,1.3333,-1.778055
7000,38.5417,0.3333,-0.140881
7000,1.0417,8.0000,-1.778959
7000,6.2500,-1.0000,-0.790708
7000,3.1250,2.0000,-1.778308
7000,10.4167,6.3333,-1.779299
7000,25.0000,-4.0000,-3.381435
7000,29.1667,0.3333,-0.546229
7000,43.7500,0.0000,-1.613700
7000,21.8750,-7.0000,-1.779316
7000,43.7500,3.6667,-0.193131
7000,1.0417,6.3333,-1.779299
7000,41.6667,5.3333,-2.230598
7000,17.7083,6.3333,-1.665989
7000,14.5833,-6.6667,-1.779481
7000,28.1250,7.6667,0.147426
7000,39.5833,-1.6667,-2.718577
7000,10.4167,-4.6667,-1.778808
7000,36.4583,-7.6667,-3.815370
7000,22.9167,-0.6667,-3.225014
7000,14.5833,-5.3333,-1.779310
7000,26.0417,-5.3333,-3.575477
7000,30.2083,1.3333,0.025044
7000,47.9167,-7.6667,-2.829955
7000,39.5833,-2.3333,-3.029526
7000,31.2500,-6.6667,-2.619597
7000,1.0417,-6.0000,-1.779454
7000,25.0000,-6.0000,-1.779453
7000,43.7500,-5.6667,-2.525046
7000,38.5417,0.6667,-0.139316
7000,39.5833,-7.6667,-3.749316
7000,12.5000,-2.6667,-0.879989
7000,13.5417,-4.0000,-1.777829
7000,1.0417,-2.0000,-1.778308
7000,27.0833,-5.0000,-3.406881
7000,9.3750,4.0000,-1.777829
7000,23.9583,5.0000,-1.667132
7000,23.9583,-4.3333,-2.761772
7000,19.7917,-5.3333,-1.779310
7000,16.6667,5.0000,-1.315048
7000,32.2917,-7.3333,-1.776613
7000,3.1250,-3.0000,-1.778599
7000,22.9167,1.3333,0.795050
7000,10.4167,5.3333,-1.779310
7000,0.0000,4.3333,-0.000039
7000,27.0833,2.0000,-0.149989
7000,48.9583,-3.6667,-2.998732
7000,16.6667,-0.3333,-2.212969
7000,34.3750,-7.6667,-1.778934
7000,32.2917,3.3333,-0.143541
7000,4.1667,6.3333,-1.779299
7000,15.6250,-7.0000,-1.779316
7000,1.0417,-8.0000,-1.778959
7000,42.7083,6.0000,-1.823419
7000,37.5000,-2.0000,-2.334557
7000,47.9167,2.6667,-0.250030
7000,14.5833,-3.3333,-2.605207
7000,5.2083,4.0000,-1.777829
7000,6.2500,7.3333,-1.776613
7000,25.0000,-6.3333,-1.779299
7000,12.5000,5.0000,-1.779259
7000,48.9583,3.0000,-0.319544
7000,0.0000,5.0000,0.000110
7000,37.5000,-5.3333,-2.741751
7000,32.2917,-7.0000,-3.704901
7000,8.3333,7.0000,-1.779316
7000,3.1250,4.6667,-1.778808
7000,13.5417,-1.3333,-2.797873
7000,16.6667,-7.0000,-1.779316
7000,3.1250,-2.6667,-1.778906
7000,2.0833,8.0000,-1.778959
7000,45.8333,-5.3333,-3.256924
7000,9.3750,-5.3333,-1.779310
7000,14.5833,-4.0000,-1.777829
7000,40.6250,-0.6667,-2.779329
7000,43.7500,1.3333,-0.050760
7000,46.8750,1.0000,-0.425201
7000,41.6667,-8.0000,-2.893176
7000,4.1667,-4.3333,-1.778367
7000,34.3750,0.6667,-0.177302
7000,15.6250,7.0000,-1.779316
7000,38.5417,2.6667,0.056674
7000,4.1667,3.0000,-1.778599
7000,39.5833,-5.0000,-2.807265
7000,25.0000,-8.0000,-1.778959
7000,1.0417,2.6667,-1.778906
7000,5.2083,-1.0000,-1.777678
7000,2.0833,1.3333,-1.778055
7000,42.7083,-5.6667,-2.794435
7000,48.9583,-3.3333,-3.200134
7000,50.0000,5.3333,-1.806700
7000,23.9583,-5.6667,-1.779494
7000,35.4167,-7.3333,-3.901224
7000,37.5000,8.0000,-0.197255
7000,8.3333,-7.3333,-1.776613
7000,18.7500,-2.3333,-3.050964
7000,15.6250,-6.0000,-1.779453
7000,0.0000,7.0000,0.002235
7000,35.4167,0.0000,-2.283618
7000,25.0000,5.0000,-1.618628
7000,4.1667,6.6667,-1.779481
7000,17.7083,3.6667,0.471861
7000,0.0000,-0.6667,0.000624
7000,30.2083,-3.0000,-2.925814
7000,29.1667,-7.3333,-1.776613
7000,39.5833,2.0000,0.316322
7000,23.9583,2.3333,0.296736
7000,50.0000,4.6667,-2.002968
7000,38.5417,7.3333,-1.236076
7000,42.7083,2.6667,-0.396003
7000,14.5833,-3.6667,-1.775162
7000,36.4583,-1.0000,-2.791800
7000,18.7500,-7.3333,-1.776613
7000,6.2500,-6.3333,-1.779299
7000,48.9583,5.6667,-2.702709
7000,14.5833,4.3333,-1.666727
7000,39.5833,1.6667,0.256599
7000,12.5000,-3.0000,-1.778599
7000,13.5417,3.0000,-0.559787
7000,38.5417,-3.0000,-2.759249
7000,43.7500,-3.6667,-2.261313
7000,22.9167,5.6667,-1.502995
7000,47.9167,-6.0000,-2.854587
7000,22.9167,5.3333,-1.595384
7000,31.2500,-7.6667,-1.778934
7000,28.1250,-6.0000,-2.984741
7000,20.8333,-4.6667,-2.623673
7000,47.9167,7.0000,-1.556917
7000,37.5000,-5.0000,-3.198936
7000,32.2917,2.6667,-0.288753
7000,19.7917,-4.3333,-3.108459
7000,41.6667,-2.0000,-3.017078
7000,10.4167,7.6667,-1.778934
7000,21.8750,7.6667,-1.974640
7000,44.7917,4.3333,-1.922627
7000,22.9167,2.6667,0.575023
7000,2.0833,7.3333,-1.776613
7000,6.2500,2.3333,-1.779451
7000,28.1250,1.0000,0.170925
7000,45.8333,5.3333,-2.434357
7000,41.6667,-4.6667,-3.340514
7000,39.5833,-3.6667,-3.329809
7000,42.7083,-0.3333,-2.098064
7000,37.5000,-7.0000,-3.242903
7000,38.5417,4.0000,-1.588710
7000,6.2500,7.6667,-1.778934
7000,30.2083,2.3333,0.003316
7000,32.2917,-3.3333,-3.389416
7000,11.4583,-1.0000,-2.728305
7000,19.7917,1.6667,0.145068
7000,38.5417,-3.3333,-3.245675
7000,23.9583,-5.0000,-2.564334
7000,21.8750,3.6667,0.322669
7000,21.8750,6.3333,-0.759076
7000,30.2083,-5.3333,-3.937324
7000,38.5417,-0.6667,-3.043998
7000,35.4167,-6.0000,-3.696631
7000,34.3750,-3.0000,-3.370323
7000,3.1250,-7.3333,-1.776614
7000,42.7083,-1.3333,-2.735854
7000,42.7083,-1.0000,-2.889131
7000,45.8333,2.0000,0.034429
7000,7.2917,1.0000,-0.794487
7000,35.4167,2.6667,0.147656
7000,2.0833,-4.3333,-1.778367
7000,23.9583,-7.0000,-1.779316
7000,32.2917,-7.6667,-1.778934
7000,5.2083,1.6667,-1.773529
7000,48.9583,6.3333,-0.958758
7000,35.4167,4.3333,-1.910323
7000,16.6667,0.6667,-0.221801
7000,8.3333,8.0000,-1.778959
7000,36.4583,6.3333,-0.991388
7000,4.1667,7.3333,-1.776614
7000,7.2917,8.0000,-1.778959
7000,2.0833,-3.6667,-1.775162
7000,6.2500,7.0000,-1.779316
7000,40.6250,-7.6667,-3.651269
7000,7.2917,4.3333,-1.778367
7000,10.4167,5.0000,-1.779259
7000,22.9167,3.3333,0.274483
7000,41.6667,-0.6667,-3.380660
7000,2.0833,6.3333,-1.779299
7000,46.8750,1.3333,-0.042276
7000,21.8750,-6.6667,-1.779481
7000,46.8750,5.0000,-2.376024
7000,7.2917,-7.6667,-1.778934
7000,14.5833,-1.6667,-2.145105
7000,4.1667,-6.3333,-1.779299
7000,45.8333,-2.6667,-2.475114
7000,44.7917,6.3333,-0.899953
7000,11.4583,-7.0000,-1.779316
7000,28.1250,-3.6667,-2.444838
7000,1.0417,-3.0000,-1.778599
7000,46.8750,2.3333,-0.417495
7000,17.7083,-5.6667,-1.779494
7000,15.6250,5.0000,-1.490334
7000,1.0417,1.3333,-1.778055
7000,23.9583,0.0000,-1.707918
7000,31.2500,-2.0000,-2.912396
7000,20.8333,-6.0000,-1.779453
7000,50.0000,3.3333,-0.588364
7000,34.3750,2.0000,-0.036549
7000,14.5833,5.3333,-1.315411
7000,6.2500,5.3333,-1.779310
7000,16.6667,-5.3333,-1.779310
7000,15.6250,0.3333,-0.789644
7000,31.2500,-1.3333,-2.034158
7000,23.9583,-3.0000,-3.420784
7000,7.2917,6.0000,-1.779453
7000,35.4167,-6.6667,-3.724362
7000,34.3750,-6.6667,-3.368492
7000,4.1667,-4.0000,-1.777829
7000,15.6250,2.3333,-0.105584
7000,1.0417,5.3333,-1.779310
7000,6.2500,8.0000,-1.778959
7000,31.2500,5.6667,-1.458345
7000,17.7083,-7.0000,-1.779316
7000,8.3333,-7.6667,-1.778934
7000,30.2083,6.0000,-1.561533
7000,29.1667,-7.6667,-1.778934
7000,20.8333,-7.3333,-1.776613
7000,19.7917,3.0000,0.900097
7000,9.3750,-2.6667,-1.778906
7000,15.6250,2.6667,0.381828
7000,37.5000,-0.3333,-2.469500
7000,16.6667,-3.6667,-3.261104
7000,2.0833,-2.3333,-1.779451
7000,14.5833,-2.0000,-3.670202
7000,17.7083,-1.6667,-2.478352
7000,32.2917,1.0000,0.035725
7000,1.0417,-5.6667,-1.779494
7000,13.5417,1.0000,-0.495943
7000,46.8750,8.0000,-1.537576
7000,7.2917,-0.6667,-1.320581
7000,1.0417,-2.3333,-1.779451
7000,29.1667,-3.3333,-3.786958
7000,36.4583,-3.6667,-2.688794
7000,12.5000,-8.0000,-1.778959
7000,42.7083,-2.0000,-2.949064
7000,15.6250,4.0000,-1.611243
7000,34.3750,3.6667,-0.811426
7000,10.4167,-0.6667,-3.418936
7000,8.3333,5.0000,-1.779259
7000,4.1667,-2.3333,-1.779451
7000,2.0833,6.0000,-1.779453
7000,44.7917,-7.3333,-3.381146
7000,19.7917,-3.3333,-2.389402
7000,2.0833,-8.0000,-1.778959
7000,20.8333,-8.0000,-1.778959
7000,29.1667,2.0000,-0.123406
7000,26.0417,3.6667,0.047465
7000,10.4167,-2.6667,-1.778906
7000,38.5417,2.3333,-0.163801
7000,22.9167,0.3333,-0.729294
7000,35.4167,5.6667,-1.697985
7000,15.6250,-1.6667,-2.585942
7000,9.3750,-6.6667,-1.779481
7000,41.6667,-1.0000,-2.635865
7000,39.5833,1.0000,-0.154415
7000,15.6250,0.6667,-0.263354
7000,45.8333,5.6667,-2.558144
7000,40.6250,6.6667,-0.755750
7000,26.0417,-6.6667,-1.779481
7000,26.0417,8.0000,-1.923458
7000,15.6250,7.3333,-1.776613
7000,7.2917,-5.3333,-1.779310
7000,27.0833,6.0000,-1.460030
7000,27.0833,-7.0000,-1.779316
7000,34.3750,5.3333,-1.774637
7000,3.1250,1.0000,-1.777678
7000,3.1250,-5.0000,-1.779260
7000,40.6250,-7.0000,-3.284368
7000,8.3333,-5.0000,-1.779259
7000,29.1667,-6.6667,-1.779481
7000,41.6667,-4.3333,-3.396304
7000,10.4167,-6.6667,-1.779481
7000,32.2917,-3.6667,-3.482822
7000,30.2083,3.3333,-0.117095
7000,7.2917,0.6667,-0.625722
7000,3.1250,-2.3333,-1.779451
7000,43.7500,-0.6667,-2.556799
7000,29.1667,-3.6667,-3.774656
7000,8.3333,-8.0000,-1.778959
7000,25.0000,-1.6667,-3.016601
7000,48.9583,5.0000,-2.374524
7000,38.5417,5.0000,-1.883276
7000,18.7500,5.6667,-1.091327
7000,40.6250,-4.6667,-2.028098
7000,34.3750,5.6667,-1.301040
7000,13.5417,5.6667,-1.779494
7000,31.2500,-7.3333,-1.776613
7000,41.6667,-7.0000,-3.153219
7000,31.2500,0.3333,0.016827
7000,40.6250,-2.3333,-2.949107
7000,22.9167,-3.6667,-2.750277
7000,25.0000,-0.3333,-1.982300
7000,43.7500,-4.3333,-3.339775
7000,42.7083,1.3333,0.238844
7000,44.7917,5.0000,-2.384142
7000,29.1667,-1.3333,-1.956912
7000,35.4167,4.0000,-1.527880
7000,21.8750,-6.3333,-1.779299
7000,13.5417,-3.6667,-1.775162
7000,38.5417,1.0000,0.027329
7000,9.3750,-7.0000,-1.779316
7000,11.4583,1.3333,0.803713
7000,16.6667,7.0000,-1.918504
7000,11.4583,4.0000,-1.777829
7000,10.4167,4.0000,-1.777829
7000,38.5417,-2.3333,-2.384793
7000,0.0000,8.0000,0.000193
7000,34.3750,-7.3333,-3.986939
7000,41.6667,1.3333,0.146203
7000,26.0417,0.6667,-0.301668
7000,0.0000,-1.3333,0.001168
7000,31.2500,-7.0000,-1.779316
7000,37.5000,0.6667,-0.040848
7000,31.2500,2.3333,-0.280204
7000,25.0000,-7.3333,-1.776613
7000,14.5833,-7.6667,-1.778934
7000,10.4167,3.3333,-1.778123
7000,35.4167,-5.3333,-3.184329
7000,21.8750,1.3333,0.426709
7000,1.0417,2.3333,-1.779451
7000,12.5000,2.3333,-0.322290
7000,15.6250,-4.6667,-1.778808
7000,25.0000,6.3333,-0.929455
7000,45.8333,5.0000,-2.338281
7000,7.2917,-5.6667,-1.779494
7000,42.7083,3.6667,-0.882696
7000,29.1667,-5.3333,-3.218532
7000,48.9583,8.0000,-1.442937
7000,22.9167,-5.0000,-2.491085
7000,44.7917,0.0000,-1.882982
7000,38.5417,7.6667,-0.934550
7000,16.6667,6.0000,0.386856
7000,44.7917,7.0000,-1.707958
7000,12.5000,2.6667,-0.894952
7000,44.7917,-3.6667,-3.157758
7000,23.9583,2.0000,0.225722
