KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
-9.0000,22.8780,-5.0480,-11.5240,-2.9817,0
-9.0000,22.8780,-4.6790,-11.3395,-3.0242,0
-9.0000,22.8780,-4.3100,-11.1550,-3.3520,0
-9.0000,22.8780,-3.9410,-10.9705,-3.3505,0
-9.0000,22.8780,-3.5720,-10.7860,-3.3259,0
-9.0000,22.8780,-3.2030,-10.6015,-2.1784,0
-9.0000,22.8780,-2.8340,-10.4170,-2.8571,0
-9.0000,22.8780,-2.4650,-10.2325,-3.0880,0
-9.0000,22.8780,-2.0960,-10.0480,-1.4234,0
-9.0000,22.8780,-1.7270,-9.8635,-2.8731,0
-9.0000,22.8780,-1.3580,-9.6790,-3.3232,0
-9.0000,22.8780,-0.9890,-9.4945,-2.9108,0
-9.0000,22.8780,-0.6200,-9.3100,-3.0398,0
-9.0000,22.8780,-0.2510,-9.1255,-2.7865,0
-9.0000,22.8780,0.1180,-8.9410,-2.0329,0
-9.0000,22.8780,0.4870,-8.7565,0.1600,1
-9.0000,22.8780,0.8560,-8.5720,0.4403,1
-9.0000,22.8780,1.2250,-8.3875,0.3606,1
-9.0000,22.8780,1.5940,-8.2030,0.7111,1
-9.0000,22.8780,1.9630,-8.0185,0.4724,1
-9.0000,22.8780,2.3320,-7.8340,0.4670,1
-9.0000,22.8780,2.7010,-7.6495,0.3981,1
-9.0000,22.8780,3.0700,-7.4650,0.5685,1
-9.0000,22.8780,3.4390,-7.2805,0.5126,1
-9.0000,22.8780,3.8080,-7.0960,0.5413,1
-9.0000,22.8780,4.1770,-6.9115,-1.0498,1
-9.0000,22.8780,4.5460,-6.7270,-1.4214,1
-9.0000,22.8780,4.9150,-6.5425,-1.3172,1
-9.0000,22.8780,5.2840,-6.3580,-1.1825,1
-9.0000,22.8780,5.6530,-6.1735,-0.6650,1
-9.0000,22.8780,6.0220,-5.9890,0.4779,1
-9.0000,22.8780,6.3910,-5.8045,1.1308,0
-9.0000,22.8780,6.7600,-5.6200,0.2394,0
-9.0000,22.8780,7.1290,-5.4355,0.5116,0
-9.0000,22.8780,7.4980,-5.2510,-1.1879,0
-9.0000,22.8780,7.8670,-5.0665,-1.7769,0
-9.0000,23.2470,-8.0000,-13.0000,-1.6887,0
-9.0000,23.2470,-7.6310,-12.8155,-1.6823,0
-9.0000,23.2470,-7.2620,-12.6310,-1.6926,0
-9.0000,23.2470,-6.8930,-12.4465,-1.6775,0
-9.0000,23.2470,-6.5240,-12.2620,-1.6924,0
-9.0000,23.2470,-6.1550,-12.0775,-1.6846,0
-9.0000,23.2470,-5.7860,-11.8930,-1.6845,0
-9.0000,23.2470,-5.4170,-11.7085,-2.8482,0
-9.0000,23.2470,-5.0480,-11.5240,-3.2803,0
-9.0000,23.2470,-4.6790,-11.3395,-3.1016,0
-9.0000,23.2470,-4.3100,-11.1550,-3.3365,0
-9.0000,23.2470,-3.9410,-10.9705,-3.3507,0
-9.0000,23.2470,-3.5720,-10.7860,-3.3557,0
-9.0000,23.2470,-3.2030,-10.6015,-3.1577,0
-9.0000,23.2470,-2.8340,-10.4170,-2.8733,0
-9.0000,23.2470,-2.4650,-10.2325,-2.4266,0
-9.0000,23.2470,-2.0960,-10.0480,-1.8814,0
-9.0000,23.2470,-1.7270,-9.8635,-3.0939,0
-9.0000,23.2470,-1.3580,-9.6790,-2.9774,0
-9.0000,23.2470,-0.9890,-9.4945,-2.6944,0
-9.0000,23.2470,-0.6200,-9.3100,-2.0874,0
-9.0000,23.2470,-0.2510,-9.1255,-2.7955,0
-9.0000,23.2470,0.1180,-8.9410,-2.6272,0
-9.0000,23.2470,0.4870,-8.7565,-0.1157,1
-9.0000,23.2470,0.8560,-8.5720,0.4611,1
-9.0000,23.2470,1.2250,-8.3875,0.5219,1
-9.0000,23.2470,1.5940,-8.2030,0.5943,1
-9.0000,23.2470,1.9630,-8.0185,0.7102,1
-9.0000,23.2470,2.3320,-7.8340,0.3913,1
-9.0000,23.2470,2.7010,-7.6495,0.6230,1
-9.0000,23.2470,3.0700,-7.4650,0.6127,1
-9.0000,23.2470,3.4390,-7.2805,0.4616,1
-9.0000,23.2470,3.8080,-7.0960,0.4769,1
-9.0000,23.2470,4.1770,-6.9115,-1.1043,1
-9.0000,23.2470,4.5460,-6.7270,-1.5177,1
-9.0000,23.2470,4.9150,-6.5425,-1.2751,1
-9.0000,23.2470,5.2840,-6.3580,-0.9550,1
-9.0000,23.2470,5.6530,-6.1735,-0.6722,1
-9.0000,23.2470,6.0220,-5.9890,0.4605,1
-9.0000,23.2470,6.3910,-5.8045,1.1302,0
-9.0000,23.2470,6.7600,-5.6200,0.2422,0
-9.0000,23.2470,7.1290,-5.4355,0.2789,0
-9.0000,23.2470,7.4980,-5.2510,-0.7478,0
-9.0000,23.2470,7.8670,-5.0665,-1.7765,0
-9.0000,23.6160,-8.0000,-13.0000,-1.6887,0
-9.0000,23.6160,-7.6310,-12.8155,-1.6823,0
-9.0000,23.6160,-7.2620,-12.6310,-1.6926,0
-9.0000,23.6160,-6.8930,-12.4465,-1.6775,0
-9.0000,23.6160,-6.5240,-12.2620,-1.6924,0
-9.0000,23.6160,-6.1550,-12.0775,-1.6846,0
-9.0000,23.6160,-5.7860,-11.8930,-1.6845,0
-9.0000,23.6160,-5.4170,-11.7085,-3.1852,0
-9.0000,23.6160,-5.0480,-11.5240,-2.8956,0
-9.0000,23.6160,-4.6790,-11.3395,-3.1710,0
-9.0000,23.6160,-4.3100,-11.1550,-3.3197,0
-9.0000,23.6160,-3.9410,-10.9705,-3.1885,0
-9.0000,23.6160,-3.5720,-10.7860,-3.3454,0
-9.0000,23.6160,-3.2030,-10.6015,-3.0325,0
-9.0000,23.6160,-2.8340,-10.4170,-3.0901,0
-9.0000,23.6160,-2.4650,-10.2325,-2.7307,0
-9.0000,23.6160,-2.0960,-10.0480,-2.8177,0
-9.0000,23.6160,-1.7270,-9.8635,-1.2941,0
-9.0000,23.6160,-1.3580,-9.6790,-2.9358,0
-9.0000,23.6160,-0.9890,-9.4945,-1.7754,0
-9.0000,23.6160,-0.6200,-9.3100,-2.0603,0
-9.0000,23.6160,-0.2510,-9.1255,-3.0745,0
-9.0000,23.6160,0.1180,-8.9410,-2.3489,0
-9.0000,23.6160,0.4870,-8.7565,0.2660,1
-9.0000,23.6160,0.8560,-8.5720,0.2095,1
-9.0000,23.6160,1.2250,-8.3875,0.5106,1
-9.0000,23.6160,1.5940,-8.2030,0.7309,1
-9.0000,23.6160,1.9630,-8.0185,0.6223,1
-9.0000,23.6160,2.3320,-7.8340,0.2430,1
-9.0000,23.6160,2.7010,-7.6495,0.4653,1
-9.0000,23.6160,3.0700,-7.4650,0.4187,1
-9.0000,23.6160,3.4390,-7.2805,0.5487,1
-9.0000,23.6160,3.8080,-7.0960,0.6242,1
-9.0000,23.6160,4.1770,-6.9115,-1.2732,1
-9.0000,23.6160,4.5460,-6.7270,-1.4000,1
-9.0000,23.6160,4.9150,-6.5425,-1.3112,1
-9.0000,23.6160,5.2840,-6.3580,-0.9829,1
-9.0000,23.6160,5.6530,-6.1735,-0.7671,1
-9.0000,23.6160,6.0220,-5.9890,0.2864,1
-9.0000,23.6160,6.3910,-5.8045,0.7122,1
-9.0000,23.6160,6.7600,-5.6200,0.1827,0
-9.0000,23.6160,7.1290,-5.4355,0.5349,0
-9.0000,23.6160,7.4980,-5.2510,-0.6493,0
-9.0000,23.6160,7.8670,-5.0665,-1.2917,0
-9.0000,23.9850,-8.0000,-13.0000,-1.6887,0
-9.0000,23.9850,-7.6310,-12.8155,-1.6823,0
-9.0000,23.9850,-7.2620,-12.6310,-1.6926,0
-9.0000,23.9850,-6.8930,-12.4465,-1.6775,0
-9.0000,23.9850,-6.5240,-12.2620,-1.6924,0
-9.0000,23.9850,-6.1550,-12.0775,-1.6846,0
-9.0000,23.9850,-5.7860,-11.8930,-1.6845,0
-9.0000,23.9850,-5.4170,-11.7085,-3.1749,0
-9.0000,23.9850,-5.0480,-11.5240,-3.2741,0
-9.0000,23.9850,-4.6790,-11.3395,-3.1507,0
-9.0000,23.9850,-4.3100,-11.1550,-3.3070,0
-9.0000,23.9850,-3.9410,-10.9705,-3.2570,0
-9.0000,23.9850,-3.5720,-10.7860,-3.0565,0
-9.0000,23.9850,-3.2030,-10.6015,-2.5013,0
-9.0000,23.9850,-2.8340,-10.4170,-2.9833,0
-9.0000,23.9850,-2.4650,-10.2325,-2.8405,0
-9.0000,23.9850,-2.0960,-10.0480,-3.2856,0
-9.0000,23.9850,-1.7270,-9.8635,-2.4243,0
-9.0000,23.9850,-1.3580,-9.6790,-3.0776,0
-9.0000,23.9850,-0.9890,-9.4945,-1.5301,0
-9.0000,23.9850,-0.6200,-9.3100,-2.3579,0
-9.0000,23.9850,-0.2510,-9.1255,-2.2217,0
-9.0000,23.9850,0.1180,-8.9410,-2.4551,0
-9.0000,23.9850,0.4870,-8.7565,0.4037,1
-9.0000,23.9850,0.8560,-8.5720,0.6583,1
-9.0000,23.9850,1.2250,-8.3875,0.2623,1
-9.0000,23.9850,1.5940,-8.2030,0.4242,1
-9.0000,23.9850,1.9630,-8.0185,0.5216,1
-9.0000,23.9850,2.3320,-7.8340,0.6658,1
-9.0000,23.9850,2.7010,-7.6495,0.5051,1
-9.0000,23.9850,3.0700,-7.4650,0.7467,1
-9.0000,23.9850,3.4390,-7.2805,0.5707,1
-9.0000,23.9850,3.8080,-7.0960,0.3513,1
-9.0000,23.9850,4.1770,-6.9115,-0.8722,1
-9.0000,23.9850,4.5460,-6.7270,-1.3583,1
-9.0000,23.9850,4.9150,-6.5425,-1.1409,1
-9.0000,23.9850,5.2840,-6.3580,-0.9312,1
-9.0000,23.9850,5.6530,-6.1735,-0.5658,1
-9.0000,23.9850,6.0220,-5.9890,-0.0205,1
-9.0000,23.9850,6.3910,-5.8045,0.7342,1
-9.0000,23.9850,6.7600,-5.6200,0.3634,0
-9.0000,23.9850,7.1290,-5.4355,0.4844,0
-9.0000,23.9850,7.4980,-5.2510,-0.4429,0
-9.0000,23.9850,7.8670,-5.0665,-1.7458,0
-9.0000,24.3540,-8.0000,-13.0000,-1.6887,0
-9.0000,24.3540,-7.6310,-12.8155,-1.6823,0
-9.0000,24.3540,-7.2620,-12.6310,-1.6926,0
-9.0000,24.3540,-6.8930,-12.4465,-1.6775,0
-9.0000,24.3540,-6.5240,-12.2620,-1.6924,0
-9.0000,24.3540,-6.1550,-12.0775,-1.6846,0
-9.0000,24.3540,-5.7860,-11.8930,-1.6845,0
-9.0000,24.3540,-5.4170,-11.7085,-2.8798,0
-9.0000,24.3540,-5.0480,-11.5240,-3.3619,0
-9.0000,24.3540,-4.6790,-11.3395,-3.1124,0
-9.0000,24.3540,-4.3100,-11.1550,-3.3476,0
-9.0000,24.3540,-3.9410,-10.9705,-2.5602,0
-9.0000,24.3540,-3.5720,-10.7860,-2.7419,0
-9.0000,24.3540,-3.2030,-10.6015,-1.8514,0
-9.0000,24.3540,-2.8340,-10.4170,-2.6275,0
-9.0000,24.3540,-2.4650,-10.2325,-3.3414,0
-9.0000,24.3540,-2.0960,-10.0480,-3.2157,0
-9.0000,24.3540,-1.7270,-9.8635,-3.0448,0
-9.0000,24.3540,-1.3580,-9.6790,-3.1553,0
-9.0000,24.3540,-0.9890,-9.4945,-2.5172,0
-9.0000,24.3540,-0.6200,-9.3100,-1.9000,0
-9.0000,24.3540,-0.2510,-9.1255,-3.2104,0
-9.0000,24.3540,0.1180,-8.9410,-2.4490,0
-9.0000,24.3540,0.4870,-8.7565,0.0235,1
-9.0000,24.3540,0.8560,-8.5720,0.1311,1
-9.0000,24.3540,1.2250,-8.3875,0.4714,1
-9.0000,24.3540,1.5940,-8.2030,0.6479,1
-9.0000,24.3540,1.9630,-8.0185,0.3222,1
-9.0000,24.3540,2.3320,-7.8340,0.2164,1
-9.0000,24.3540,2.7010,-7.6495,0.4876,1
-9.0000,24.3540,3.0700,-7.4650,0.4275,1
-9.0000,24.3540,3.4390,-7.2805,0.1625,1
-9.0000,24.3540,3.8080,-7.0960,0.2462,1
-9.0000,24.3540,4.1770,-6.9115,-1.3166,1
-9.0000,24.3540,4.5460,-6.7270,-1.3627,1
-9.0000,24.3540,4.9150,-6.5425,-1.0114,1
-9.0000,24.3540,5.2840,-6.3580,-0.8874,1
-9.0000,24.3540,5.6530,-6.1735,-1.0158,1
-9.0000,24.3540,6.0220,-5.9890,0.1711,1
-9.0000,24.3540,6.3910,-5.8045,0.4940,1
-9.0000,24.3540,6.7600,-5.6200,0.2226,0
-9.0000,24.3540,7.1290,-5.4355,0.2060,0
-9.0000,24.3540,7.4980,-5.2510,-0.5888,0
-9.0000,24.3540,7.8670,-5.0665,-0.8227,0
-9.0000,24.7230,-8.0000,-13.0000,-1.6887,0
-9.0000,24.7230,-7.6310,-12.8155,-1.6823,0
-9.0000,24.7230,-7.2620,-12.6310,-1.6926,0
-9.0000,24.7230,-6.8930,-12.4465,-1.6775,0
-9.0000,24.7230,-6.5240,-12.2620,-1.6924,0
-9.0000,24.7230,-6.1550,-12.0775,-1.6846,0
-9.0000,24.7230,-5.7860,-11.8930,-3.3480,0
-9.0000,24.7230,-5.4170,-11.7085,-3.0872,0
-9.0000,24.7230,-5.0480,-11.5240,-3.3599,0
-9.0000,24.7230,-4.6790,-11.3395,-3.2253,0
-9.0000,24.7230,-4.3100,-11.1550,-3.2384,0
-9.0000,24.7230,-3.9410,-10.9705,-2.7989,0
-9.0000,24.7230,-3.5720,-10.7860,-1.5102,0
-9.0000,24.7230,-3.2030,-10.6015,-2.9542,0
-9.0000,24.7230,-2.8340,-10.4170,-2.6406,0
-9.0000,24.7230,-2.4650,-10.2325,-3.3289,0
-9.0000,24.7230,-2.0960,-10.0480,-2.6467,0
-9.0000,24.7230,-1.7270,-9.8635,-3.0093,0
-9.0000,24.7230,-1.3580,-9.6790,-3.0287,0
-9.0000,24.7230,-0.9890,-9.4945,-3.3412,0
-9.0000,24.7230,-0.6200,-9.3100,-2.1267,0
-9.0000,24.7230,-0.2510,-9.1255,-3.1445,0
-9.0000,24.7230,0.1180,-8.9410,-2.0944,0
-9.0000,24.7230,0.4870,-8.7565,0.0864,1
-9.0000,24.7230,0.8560,-8.5720,0.2932,1
-9.0000,24.7230,1.2250,-8.3875,0.3913,1
-9.0000,24.7230,1.5940,-8.2030,0.5747,1
-9.0000,24.7230,1.9630,-8.0185,0.7348,1
-9.0000,24.7230,2.3320,-7.8340,0.3281,1
-9.0000,24.7230,2.7010,-7.6495,0.6688,1
-9.0000,24.7230,3.0700,-7.4650,0.6005,1
-9.0000,24.7230,3.4390,-7.2805,0.5024,1
-9.0000,24.7230,3.8080,-7.0960,0.2457,1
-9.0000,24.7230,4.1770,-6.9115,-1.1833,1
-9.0000,24.7230,4.5460,-6.7270,-1.2251,1
-9.0000,24.7230,4.9150,-6.5425,-1.2772,1
-9.0000,24.7230,5.2840,-6.3580,-0.8563,1
-9.0000,24.7230,5.6530,-6.1735,-0.5895,1
-9.0000,24.7230,6.0220,-5.9890,0.2600,1
-9.0000,24.7230,6.3910,-5.8045,0.4183,1
-9.0000,24.7230,6.7600,-5.6200,0.3058,0
-9.0000,24.7230,7.1290,-5.4355,0.1048,0
-9.0000,24.7230,7.4980,-5.2510,-0.2624,0
-9.0000,24.7230,7.8670,-5.0665,-1.5105,0
-9.0000,25.0920,-8.0000,-13.0000,-1.6887,0
-9.0000,25.0920,-7.6310,-12.8155,-1.6823,0
-9.0000,25.0920,-7.2620,-12.6310,-1.6926,0
-9.0000,25.0920,-6.8930,-12.4465,-1.6775,0
-9.0000,25.0920,-6.5240,-12.2620,-1.6924,0
-9.0000,25.0920,-6.1550,-12.0775,-1.6846,0
-9.0000,25.0920,-5.7860,-11.8930,-3.3430,0
-9.0000,25.0920,-5.4170,-11.7085,-3.3479,0
-9.0000,25.0920,-5.0480,-11.5240,-3.3072,0
-9.0000,25.0920,-4.6790,-11.3395,-3.3437,0
-9.0000,25.0920,-4.3100,-11.1550,-2.4386,0
-9.0000,25.0920,-3.9410,-10.9705,-3.0837,0
-9.0000,25.0920,-3.5720,-10.7860,-1.6930,0
-9.0000,25.0920,-3.2030,-10.6015,-3.0772,0
-9.0000,25.0920,-2.8340,-10.4170,-1.6635,0
-9.0000,25.0920,-2.4650,-10.2325,-3.1876,0
-9.0000,25.0920,-2.0960,-10.0480,-2.6440,0
-9.0000,25.0920,-1.7270,-9.8635,-2.8422,0
-9.0000,25.0920,-1.3580,-9.6790,-2.1282,0
-9.0000,25.0920,-0.9890,-9.4945,-2.3070,0
-9.0000,25.0920,-0.6200,-9.3100,-2.8813,0
-9.0000,25.0920,-0.2510,-9.1255,-2.3032,0
-9.0000,25.0920,0.1180,-8.9410,-2.2012,0
-9.0000,25.0920,0.4870,-8.7565,0.1550,1
-9.0000,25.0920,0.8560,-8.5720,0.3474,1
-9.0000,25.0920,1.2250,-8.3875,0.5252,1
-9.0000,25.0920,1.5940,-8.2030,0.3738,1
-9.0000,25.0920,1.9630,-8.0185,0.3521,1
-9.0000,25.0920,2.3320,-7.8340,0.2146,1
-9.0000,25.0920,2.7010,-7.6495,0.3977,1
-9.0000,25.0920,3.0700,-7.4650,0.6018,1
-9.0000,25.0920,3.4390,-7.2805,0.3544,1
-9.0000,25.0920,3.8080,-7.0960,0.5191,1
-9.0000,25.0920,4.1770,-6.9115,-1.1268,1
-9.0000,25.0920,4.5460,-6.7270,-0.9377,1
-9.0000,25.0920,4.9150,-6.5425,-1.0188,1
-9.0000,25.0920,5.2840,-6.3580,-1.0688,1
-9.0000,25.0920,5.6530,-6.1735,-0.5902,1
-9.0000,25.0920,6.0220,-5.9890,0.2950,1
-9.0000,25.0920,6.3910,-5.8045,0.2229,1
-9.0000,25.0920,6.7600,-5.6200,0.2292,0
-9.0000,25.0920,7.1290,-5.4355,0.4848,0
-9.0000,25.0920,7.4980,-5.2510,-0.1482,0
-9.0000,25.0920,7.8670,-5.0665,-1.5316,0
-9.0000,25.4610,-8.0000,-13.0000,-1.6887,0
-9.0000,25.4610,-7.6310,-12.8155,-1.6823,0
-9.0000,25.4610,-7.2620,-12.6310,-1.6926,0
-9.0000,25.4610,-6.8930,-12.4465,-1.6775,0
-9.0000,25.4610,-6.5240,-12.2620,-1.6924,0
-9.0000,25.4610,-6.1550,-12.0775,-1.6846,0
-9.0000,25.4610,-5.7860,-11.8930,-2.8676,0
-9.0000,25.4610,-5.4170,-11.7085,-3.0130,0
-9.0000,25.4610,-5.0480,-11.5240,-3.3119,0
-9.0000,25.4610,-4.6790,-11.3395,-3.0705,0
-9.0000,25.4610,-4.3100,-11.1550,-1.5666,0
-9.0000,25.4610,-3.9410,-10.9705,-2.7966,0
-9.0000,25.4610,-3.5720,-10.7860,-1.6454,0
-9.0000,25.4610,-3.2030,-10.6015,-2.9235,0
-9.0000,25.4610,-2.8340,-10.4170,-1.7933,0
-9.0000,25.4610,-2.4650,-10.2325,-3.0979,0
-9.0000,25.4610,-2.0960,-10.0480,-3.3316,0
-9.0000,25.4610,-1.7270,-9.8635,-3.3385,0
-9.0000,25.4610,-1.3580,-9.6790,-1.8046,0
-9.0000,25.4610,-0.9890,-9.4945,-2.4319,0
-9.0000,25.4610,-0.6200,-9.3100,-2.4774,0
-9.0000,25.4610,-0.2510,-9.1255,-1.1618,0
-9.0000,25.4610,0.1180,-8.9410,-1.8307,0
-9.0000,25.4610,0.4870,-8.7565,0.1301,1
-9.0000,25.4610,0.8560,-8.5720,0.4008,1
-9.0000,25.4610,1.2250,-8.3875,0.2786,1
-9.0000,25.4610,1.5940,-8.2030,0.5305,1
-9.0000,25.4610,1.9630,-8.0185,0.6171,1
-9.0000,25.4610,2.3320,-7.8340,0.1410,1
-9.0000,25.4610,2.7010,-7.6495,0.5935,1
-9.0000,25.4610,3.0700,-7.4650,0.3040,1
-9.0000,25.4610,3.4390,-7.2805,0.3836,1
-9.0000,25.4610,3.8080,-7.0960,0.3454,1
-9.0000,25.4610,4.1770,-6.9115,-1.1138,1
-9.0000,25.4610,4.5460,-6.7270,-1.0823,1
-9.0000,25.4610,4.9150,-6.5425,-0.9095,1
-9.0000,25.4610,5.2840,-6.3580,-1.0002,1
-9.0000,25.4610,5.6530,-6.1735,-0.5533,1
-9.0000,25.4610,6.0220,-5.9890,0.0151,1
-9.0000,25.4610,6.3910,-5.8045,0.2448,1
-9.0000,25.4610,6.7600,-5.6200,0.1705,1
-9.0000,25.4610,7.1290,-5.4355,0.2699,0
-9.0000,25.4610,7.4980,-5.2510,0.5930,0
-9.0000,25.4610,7.8670,-5.0665,-1.8274,0
-9.0000,25.8300,-8.0000,-13.0000,-1.6887,0
-9.0000,25.8300,-7.6310,-12.8155,-1.6823,0
-9.0000,25.8300,-7.2620,-12.6310,-1.6926,0
-9.0000,25.8300,-6.8930,-12.4465,-1.6775,0
-9.0000,25.8300,-6.5240,-12.2620,-1.6924,0
-9.0000,25.8300,-6.1550,-12.0775,-1.6846,0
-9.0000,25.8300,-5.7860,-11.8930,-3.2761,0
-9.0000,25.8300,-5.4170,-11.7085,-3.3254,0
-9.0000,25.8300,-5.0480,-11.5240,-3.2626,0
-9.0000,25.8300,-4.6790,-11.3395,-3.3569,0
-9.0000,25.8300,-4.3100,-11.1550,-3.3565,0
-9.0000,25.8300,-3.9410,-10.9705,-2.1377,0
-9.0000,25.8300,-3.5720,-10.7860,-1.7514,0
-9.0000,25.8300,-3.2030,-10.6015,-2.9607,0
-9.0000,25.8300,-2.8340,-10.4170,-3.3236,0
-9.0000,25.8300,-2.4650,-10.2325,-2.8419,0
-9.0000,25.8300,-2.0960,-10.0480,-2.2833,0
-9.0000,25.8300,-1.7270,-9.8635,-3.3319,0
-9.0000,25.8300,-1.3580,-9.6790,-3.2789,0
-9.0000,25.8300,-0.9890,-9.4945,-3.3150,0
-9.0000,25.8300,-0.6200,-9.3100,-3.3183,0
-9.0000,25.8300,-0.2510,-9.1255,-3.0448,0
-9.0000,25.8300,0.1180,-8.9410,-2.7178,0
-9.0000,25.8300,0.4870,-8.7565,0.3938,1
-9.0000,25.8300,0.8560,-8.5720,0.1822,1
-9.0000,25.8300,1.2250,-8.3875,0.3430,1
-9.0000,25.8300,1.5940,-8.2030,0.3459,1
-9.0000,25.8300,1.9630,-8.0185,0.3868,1
-9.0000,25.8300,2.3320,-7.8340,0.3170,1
-9.0000,25.8300,2.7010,-7.6495,0.6806,1
-9.0000,25.8300,3.0700,-7.4650,0.4252,1
-9.0000,25.8300,3.4390,-7.2805,0.4713,1
-9.0000,25.8300,3.8080,-7.0960,0.4705,1
-9.0000,25.8300,4.1770,-6.9115,-0.7960,1
-9.0000,25.8300,4.5460,-6.7270,-0.8089,1
-9.0000,25.8300,4.9150,-6.5425,-0.9656,1
-9.0000,25.8300,5.2840,-6.3580,-0.6662,1
-9.0000,25.8300,5.6530,-6.1735,-0.6547,1
-9.0000,25.8300,6.0220,-5.9890,0.1840,1
-9.0000,25.8300,6.3910,-5.8045,-0.0519,1
-9.0000,25.8300,6.7600,-5.6200,-0.0967,1
-9.0000,25.8300,7.1290,-5.4355,0.1968,0
-9.0000,25.8300,7.4980,-5.2510,0.7724,0
-9.0000,25.8300,7.8670,-5.0665,-1.7163,0
-9.0000,26.1990,-8.0000,-13.0000,-1.6887,0
-9.0000,26.1990,-7.6310,-12.8155,-1.6823,0
-9.0000,26.1990,-7.2620,-12.6310,-1.6926,0
-9.0000,26.1990,-6.8930,-12.4465,-1.6775,0
-9.0000,26.1990,-6.5240,-12.2620,-1.6924,0
-9.0000,26.1990,-6.1550,-12.0775,-1.6846,0
-9.0000,26.1990,-5.7860,-11.8930,-3.1213,0
-9.0000,26.1990,-5.4170,-11.7085,-2.4095,0
-9.0000,26.1990,-5.0480,-11.5240,-2.5670,0
-9.0000,26.1990,-4.6790,-11.3395,-3.3568,0
-9.0000,26.1990,-4.3100,-11.1550,-2.3336,0
-9.0000,26.1990,-3.9410,-10.9705,-2.1749,0
-9.0000,26.1990,-3.5720,-10.7860,-1.8492,0
-9.0000,26.1990,-3.2030,-10.6015,-2.5587,0
-9.0000,26.1990,-2.8340,-10.4170,-2.2713,0
-9.0000,26.1990,-2.4650,-10.2325,-3.1592,0
-9.0000,26.1990,-2.0960,-10.0480,-1.6360,0
-9.0000,26.1990,-1.7270,-9.8635,-3.2388,0
-9.0000,26.1990,-1.3580,-9.6790,-3.1605,0
-9.0000,26.1990,-0.9890,-9.4945,-2.5845,0
-9.0000,26.1990,-0.6200,-9.3100,-3.3220,0
-9.0000,26.1990,-0.2510,-9.1255,-3.0972,0
-9.0000,26.1990,0.1180,-8.9410,-2.4601,0
-9.0000,26.1990,0.4870,-8.7565,0.3400,1
-9.0000,26.1990,0.8560,-8.5720,0.2522,1
-9.0000,26.1990,1.2250,-8.3875,0.5120,1
-9.0000,26.1990,1.5940,-8.2030,0.6354,1
-9.0000,26.1990,1.9630,-8.0185,0.4121,1
-9.0000,26.1990,2.3320,-7.8340,0.1434,1
-9.0000,26.1990,2.7010,-7.6495,0.4518,1
-9.0000,26.1990,3.0700,-7.4650,0.5988,1
-9.0000,26.1990,3.4390,-7.2805,0.3722,1
-9.0000,26.1990,3.8080,-7.0960,0.4935,1
-9.0000,26.1990,4.1770,-6.9115,-1.1758,1
-9.0000,26.1990,4.5460,-6.7270,-1.0889,1
-9.0000,26.1990,4.9150,-6.5425,-1.0751,1
-9.0000,26.1990,5.2840,-6.3580,-0.7565,1
-9.0000,26.1990,5.6530,-6.1735,-0.5060,1
-9.0000,26.1990,6.0220,-5.9890,0.1009,1
-9.0000,26.1990,6.3910,-5.8045,-0.0034,1
-9.0000,26.1990,6.7600,-5.6200,-0.2114,1
-9.0000,26.1990,7.1290,-5.4355,-0.3272,0
-9.0000,26.1990,7.4980,-5.2510,0.9418,0
-9.0000,26.1990,7.8670,-5.0665,-1.8589,0
-9.0000,26.5680,-8.0000,-13.0000,-1.6887,0
-9.0000,26.5680,-7.6310,-12.8155,-1.6823,0
-9.0000,26.5680,-7.2620,-12.6310,-1.6926,0
-9.0000,26.5680,-6.8930,-12.4465,-1.6775,0
-9.0000,26.5680,-6.5240,-12.2620,-1.6924,0
-9.0000,26.5680,-6.1550,-12.0775,-1.6846,0
-9.0000,26.5680,-5.7860,-11.8930,-3.3462,0
-9.0000,26.5680,-5.4170,-11.7085,-3.1496,0
-9.0000,26.5680,-5.0480,-11.5240,-3.1687,0
-9.0000,26.5680,-4.6790,-11.3395,-1.7854,0
-9.0000,26.5680,-4.3100,-11.1550,-2.2724,0
-9.0000,26.5680,-3.9410,-10.9705,-3.1411,0
-9.0000,26.5680,-3.5720,-10.7860,-2.3702,0
-9.0000,26.5680,-3.2030,-10.6015,-2.1873,0
-9.0000,26.5680,-2.8340,-10.4170,-1.9241,0
-9.0000,26.5680,-2.4650,-10.2325,-3.2330,0
-9.0000,26.5680,-2.0960,-10.0480,-2.5674,0
-9.0000,26.5680,-1.7270,-9.8635,-3.0988,0
-9.0000,26.5680,-1.3580,-9.6790,-1.7795,0
-9.0000,26.5680,-0.9890,-9.4945,-3.3506,0
-9.0000,26.5680,-0.6200,-9.3100,-2.5077,0
-9.0000,26.5680,-0.2510,-9.1255,-3.1025,0
-9.0000,26.5680,0.1180,-8.9410,-1.6028,0
-9.0000,26.5680,0.4870,-8.7565,0.3038,1
-9.0000,26.5680,0.8560,-8.5720,0.1428,1
-9.0000,26.5680,1.2250,-8.3875,0.4240,1
-9.0000,26.5680,1.5940,-8.2030,0.5567,1
-9.0000,26.5680,1.9630,-8.0185,0.4779,1
-9.0000,26.5680,2.3320,-7.8340,0.1978,1
-9.0000,26.5680,2.7010,-7.6495,0.2822,1
