KAPPA,F_AVG,DELTA1,DELTA2,log10_NMSE,COMB_QI
0.0000,39.4830,3.0700,1.5350,-2.3991,0
0.0000,39.4830,3.4390,1.7195,-2.8651,0
0.0000,39.4830,3.8080,1.9040,-2.3976,0
0.0000,39.4830,4.1770,2.0885,-3.2524,0
0.0000,39.4830,4.5460,2.2730,-3.3116,0
0.0000,39.4830,4.9150,2.4575,-1.9003,0
0.0000,39.4830,5.2840,2.6420,-3.2466,0
0.0000,39.4830,5.6530,2.8265,-3.3472,0
0.0000,39.4830,6.0220,3.0110,-2.5945,0
0.0000,39.4830,6.3910,3.1955,-0.8431,0
0.0000,39.4830,6.7600,3.3800,-3.3096,0
0.0000,39.4830,7.1290,3.5645,-3.2316,0
0.0000,39.4830,7.4980,3.7490,-2.4660,0
0.0000,39.4830,7.8670,3.9335,-3.2407,0
0.0000,39.8520,-8.0000,-4.0000,-1.9934,0
0.0000,39.8520,-7.6310,-3.8155,-2.7874,0
0.0000,39.8520,-7.2620,-3.6310,-2.5692,0
0.0000,39.8520,-6.8930,-3.4465,-2.6920,0
0.0000,39.8520,-6.5240,-3.2620,-1.1132,0
0.0000,39.8520,-6.1550,-3.0775,-2.8796,0
0.0000,39.8520,-5.7860,-2.8930,-1.9693,0
0.0000,39.8520,-5.4170,-2.7085,-3.3048,0
0.0000,39.8520,-5.0480,-2.5240,-3.0168,0
0.0000,39.8520,-4.6790,-2.3395,-1.6542,0
0.0000,39.8520,-4.3100,-2.1550,-2.8632,0
0.0000,39.8520,-3.9410,-1.9705,-3.0653,0
0.0000,39.8520,-3.5720,-1.7860,-3.3529,0
0.0000,39.8520,-3.2030,-1.6015,-2.4519,0
0.0000,39.8520,-2.8340,-1.4170,-3.2106,0
0.0000,39.8520,-2.4650,-1.2325,-2.9501,0
0.0000,39.8520,-2.0960,-1.0480,-2.0545,0
0.0000,39.8520,-1.7270,-0.8635,-1.2404,0
0.0000,39.8520,-1.3580,-0.6790,-2.1467,0
0.0000,39.8520,-0.9890,-0.4945,-1.6499,0
0.0000,39.8520,-0.6200,-0.3100,-2.3182,0
0.0000,39.8520,-0.2510,-0.1255,-3.0632,0
0.0000,39.8520,0.1180,0.0590,-3.3133,0
0.0000,39.8520,0.4870,0.2435,-3.2357,0
0.0000,39.8520,0.8560,0.4280,-2.4608,0
0.0000,39.8520,1.2250,0.6125,-2.5598,0
0.0000,39.8520,1.5940,0.7970,-1.4602,0
0.0000,39.8520,1.9630,0.9815,-1.7278,0
0.0000,39.8520,2.3320,1.1660,-1.8841,0
0.0000,39.8520,2.7010,1.3505,-3.1392,0
0.0000,39.8520,3.0700,1.5350,-2.3133,0
0.0000,39.8520,3.4390,1.7195,-3.1949,0
0.0000,39.8520,3.8080,1.9040,-3.3375,0
0.0000,39.8520,4.1770,2.0885,-2.7807,0
0.0000,39.8520,4.5460,2.2730,-2.2901,0
0.0000,39.8520,4.9150,2.4575,-1.9368,0
0.0000,39.8520,5.2840,2.6420,-3.2693,0
0.0000,39.8520,5.6530,2.8265,-3.2819,0
0.0000,39.8520,6.0220,3.0110,-2.6683,0
0.0000,39.8520,6.3910,3.1955,-0.2933,0
0.0000,39.8520,6.7600,3.3800,-2.3889,0
0.0000,39.8520,7.1290,3.5645,-3.0269,0
0.0000,39.8520,7.4980,3.7490,-2.9648,0
0.0000,39.8520,7.8670,3.9335,-2.7414,0
0.0000,40.2210,-8.0000,-4.0000,-2.4107,0
0.0000,40.2210,-7.6310,-3.8155,-2.5268,0
0.0000,40.2210,-7.2620,-3.6310,-2.1122,0
0.0000,40.2210,-6.8930,-3.4465,-3.3517,0
0.0000,40.2210,-6.5240,-3.2620,-3.0555,0
0.0000,40.2210,-6.1550,-3.0775,-1.5329,0
0.0000,40.2210,-5.7860,-2.8930,-2.9562,0
0.0000,40.2210,-5.4170,-2.7085,-2.4209,0
0.0000,40.2210,-5.0480,-2.5240,-3.3490,0
0.0000,40.2210,-4.6790,-2.3395,-1.1972,0
0.0000,40.2210,-4.3100,-2.1550,-2.4144,0
0.0000,40.2210,-3.9410,-1.9705,-3.1162,0
0.0000,40.2210,-3.5720,-1.7860,-3.2984,0
0.0000,40.2210,-3.2030,-1.6015,-2.0047,0
0.0000,40.2210,-2.8340,-1.4170,-2.7248,0
0.0000,40.2210,-2.4650,-1.2325,-3.3168,0
0.0000,40.2210,-2.0960,-1.0480,-2.0181,0
0.0000,40.2210,-1.7270,-0.8635,-1.9817,0
0.0000,40.2210,-1.3580,-0.6790,-3.0079,0
0.0000,40.2210,-0.9890,-0.4945,-2.9305,0
0.0000,40.2210,-0.6200,-0.3100,-1.8907,0
0.0000,40.2210,-0.2510,-0.1255,-3.3016,0
0.0000,40.2210,0.1180,0.0590,-2.6412,0
0.0000,40.2210,0.4870,0.2435,-2.4107,0
0.0000,40.2210,0.8560,0.4280,-1.8763,0
0.0000,40.2210,1.2250,0.6125,-2.8983,0
0.0000,40.2210,1.5940,0.7970,-2.4931,0
0.0000,40.2210,1.9630,0.9815,-1.4292,0
0.0000,40.2210,2.3320,1.1660,-2.6522,0
0.0000,40.2210,2.7010,1.3505,-3.1341,0
0.0000,40.2210,3.0700,1.5350,-1.3545,0
0.0000,40.2210,3.4390,1.7195,-3.2759,0
0.0000,40.2210,3.8080,1.9040,-3.2901,0
0.0000,40.2210,4.1770,2.0885,-3.0806,0
0.0000,40.2210,4.5460,2.2730,-1.5590,0
0.0000,40.2210,4.9150,2.4575,-2.1061,0
0.0000,40.2210,5.2840,2.6420,-2.5326,0
0.0000,40.2210,5.6530,2.8265,-3.1307,0
0.0000,40.2210,6.0220,3.0110,-2.6682,0
0.0000,40.2210,6.3910,3.1955,-1.3927,0
0.0000,40.2210,6.7600,3.3800,-2.9949,0
0.0000,40.2210,7.1290,3.5645,-2.3501,0
0.0000,40.2210,7.4980,3.7490,-2.0682,0
0.0000,40.2210,7.8670,3.9335,-2.0794,0
0.0000,40.5900,-8.0000,-4.0000,-3.1203,0
0.0000,40.5900,-7.6310,-3.8155,-3.3264,0
0.0000,40.5900,-7.2620,-3.6310,-3.2343,0
0.0000,40.5900,-6.8930,-3.4465,-3.3502,0
0.0000,40.5900,-6.5240,-3.2620,-2.4805,0
0.0000,40.5900,-6.1550,-3.0775,-2.5173,0
0.0000,40.5900,-5.7860,-2.8930,-3.3113,0
0.0000,40.5900,-5.4170,-2.7085,-3.1901,0
0.0000,40.5900,-5.0480,-2.5240,-2.8136,0
0.0000,40.5900,-4.6790,-2.3395,-2.6930,0
0.0000,40.5900,-4.3100,-2.1550,-2.7432,0
0.0000,40.5900,-3.9410,-1.9705,-2.3968,0
0.0000,40.5900,-3.5720,-1.7860,-3.2539,0
0.0000,40.5900,-3.2030,-1.6015,-2.4308,0
0.0000,40.5900,-2.8340,-1.4170,-3.0368,0
0.0000,40.5900,-2.4650,-1.2325,-2.3757,0
0.0000,40.5900,-2.0960,-1.0480,-2.7679,0
0.0000,40.5900,-1.7270,-0.8635,-3.3256,0
0.0000,40.5900,-1.3580,-0.6790,-3.2689,0
0.0000,40.5900,-0.9890,-0.4945,-3.1031,0
0.0000,40.5900,-0.6200,-0.3100,-3.2662,0
0.0000,40.5900,-0.2510,-0.1255,-3.3474,0
0.0000,40.5900,0.1180,0.0590,-3.3071,0
0.0000,40.5900,0.4870,0.2435,-3.2042,0
0.0000,40.5900,0.8560,0.4280,-1.8820,0
0.0000,40.5900,1.2250,0.6125,-3.3532,0
0.0000,40.5900,1.5940,0.7970,-3.0992,0
0.0000,40.5900,1.9630,0.9815,-2.4258,0
0.0000,40.5900,2.3320,1.1660,-3.2564,0
0.0000,40.5900,2.7010,1.3505,-3.2658,0
0.0000,40.5900,3.0700,1.5350,-2.4840,0
0.0000,40.5900,3.4390,1.7195,-3.0596,0
0.0000,40.5900,3.8080,1.9040,-2.3997,0
0.0000,40.5900,4.1770,2.0885,-1.8455,0
0.0000,40.5900,4.5460,2.2730,-0.6874,0
0.0000,40.5900,4.9150,2.4575,-3.0824,0
0.0000,40.5900,5.2840,2.6420,-3.1529,0
0.0000,40.5900,5.6530,2.8265,-2.8305,0
0.0000,40.5900,6.0220,3.0110,-2.0180,0
0.0000,40.5900,6.3910,3.1955,-2.3933,0
0.0000,40.5900,6.7600,3.3800,-3.2728,0
0.0000,40.5900,7.1290,3.5645,-2.8760,0
0.0000,40.5900,7.4980,3.7490,-2.2141,0
0.0000,40.5900,7.8670,3.9335,-1.4672,0
0.0000,40.9590,-8.0000,-4.0000,-2.8493,0
0.0000,40.9590,-7.6310,-3.8155,-2.6910,0
0.0000,40.9590,-7.2620,-3.6310,-1.1032,0
0.0000,40.9590,-6.8930,-3.4465,-2.8676,0
0.0000,40.9590,-6.5240,-3.2620,-3.3436,0
0.0000,40.9590,-6.1550,-3.0775,-2.4545,0
0.0000,40.9590,-5.7860,-2.8930,-1.7539,0
0.0000,40.9590,-5.4170,-2.7085,-3.2984,0
0.0000,40.9590,-5.0480,-2.5240,-3.1990,0
0.0000,40.9590,-4.6790,-2.3395,-2.7831,0
0.0000,40.9590,-4.3100,-2.1550,-1.6572,0
0.0000,40.9590,-3.9410,-1.9705,-1.6091,0
0.0000,40.9590,-3.5720,-1.7860,-2.9562,0
0.0000,40.9590,-3.2030,-1.6015,-2.6075,0
0.0000,40.9590,-2.8340,-1.4170,-3.0697,0
0.0000,40.9590,-2.4650,-1.2325,-3.2404,0
0.0000,40.9590,-2.0960,-1.0480,-3.2379,0
0.0000,40.9590,-1.7270,-0.8635,-2.1626,0
0.0000,40.9590,-1.3580,-0.6790,-3.3563,0
0.0000,40.9590,-0.9890,-0.4945,-2.6890,0
0.0000,40.9590,-0.6200,-0.3100,-2.9575,0
0.0000,40.9590,-0.2510,-0.1255,-3.3441,0
0.0000,40.9590,0.1180,0.0590,-3.2765,0
0.0000,40.9590,0.4870,0.2435,-3.3596,0
0.0000,40.9590,0.8560,0.4280,-3.2073,0
0.0000,40.9590,1.2250,0.6125,-3.3710,0
0.0000,40.9590,1.5940,0.7970,-2.7999,0
0.0000,40.9590,1.9630,0.9815,-3.3378,0
0.0000,40.9590,2.3320,1.1660,-2.6598,0
0.0000,40.9590,2.7010,1.3505,-3.0509,0
0.0000,40.9590,3.0700,1.5350,-2.8305,0
0.0000,40.9590,3.4390,1.7195,-1.6934,0
0.0000,40.9590,3.8080,1.9040,-2.2926,0
0.0000,40.9590,4.1770,2.0885,-1.3545,0
0.0000,40.9590,4.5460,2.2730,-1.9832,0
0.0000,40.9590,4.9150,2.4575,-2.6250,0
0.0000,40.9590,5.2840,2.6420,-3.3024,0
0.0000,40.9590,5.6530,2.8265,-2.8386,0
0.0000,40.9590,6.0220,3.0110,-1.8996,0
0.0000,40.9590,6.3910,3.1955,-2.7315,0
0.0000,40.9590,6.7600,3.3800,-3.2839,0
0.0000,40.9590,7.1290,3.5645,-2.6601,0
0.0000,40.9590,7.4980,3.7490,-3.3253,0
0.0000,40.9590,7.8670,3.9335,-0.9656,0
0.0000,41.3280,-8.0000,-4.0000,-3.1963,0
0.0000,41.3280,-7.6310,-3.8155,-1.8633,0
0.0000,41.3280,-7.2620,-3.6310,-0.5112,0
0.0000,41.3280,-6.8930,-3.4465,-2.4393,0
0.0000,41.3280,-6.5240,-3.2620,-2.7653,0
0.0000,41.3280,-6.1550,-3.0775,-3.0300,0
0.0000,41.3280,-5.7860,-2.8930,-2.2365,0
0.0000,41.3280,-5.4170,-2.7085,-3.3345,0
0.0000,41.3280,-5.0480,-2.5240,-2.8292,0
0.0000,41.3280,-4.6790,-2.3395,-2.1184,0
0.0000,41.3280,-4.3100,-2.1550,-1.6853,0
0.0000,41.3280,-3.9410,-1.9705,-2.8355,0
0.0000,41.3280,-3.5720,-1.7860,-3.2835,0
0.0000,41.3280,-3.2030,-1.6015,-3.1906,0
0.0000,41.3280,-2.8340,-1.4170,-3.3166,0
0.0000,41.3280,-2.4650,-1.2325,-3.1301,0
0.0000,41.3280,-2.0960,-1.0480,-3.2120,0
0.0000,41.3280,-1.7270,-0.8635,-2.3011,0
0.0000,41.3280,-1.3580,-0.6790,-3.2810,0
0.0000,41.3280,-0.9890,-0.4945,-3.3093,0
0.0000,41.3280,-0.6200,-0.3100,-3.2874,0
0.0000,41.3280,-0.2510,-0.1255,-3.3826,0
0.0000,41.3280,0.1180,0.0590,-3.3841,0
0.0000,41.3280,0.4870,0.2435,-3.3602,0
0.0000,41.3280,0.8560,0.4280,-2.8841,0
0.0000,41.3280,1.2250,0.6125,-3.3418,0
0.0000,41.3280,1.5940,0.7970,-2.1105,0
0.0000,41.3280,1.9630,0.9815,-3.3045,0
0.0000,41.3280,2.3320,1.1660,-2.0187,0
0.0000,41.3280,2.7010,1.3505,-3.3440,0
0.0000,41.3280,3.0700,1.5350,-2.7636,0
0.0000,41.3280,3.4390,1.7195,-1.0443,0
0.0000,41.3280,3.8080,1.9040,-3.3485,0
0.0000,41.3280,4.1770,2.0885,-2.2068,0
0.0000,41.3280,4.5460,2.2730,-2.8904,0
0.0000,41.3280,4.9150,2.4575,-3.3155,0
0.0000,41.3280,5.2840,2.6420,-3.3379,0
0.0000,41.3280,5.6530,2.8265,-1.6908,0
0.0000,41.3280,6.0220,3.0110,-1.8479,0
0.0000,41.3280,6.3910,3.1955,-3.2909,0
0.0000,41.3280,6.7600,3.3800,-2.7162,0
0.0000,41.3280,7.1290,3.5645,-1.9743,0
0.0000,41.3280,7.4980,3.7490,-1.7456,0
0.0000,41.3280,7.8670,3.9335,-1.5288,0
0.0000,41.6970,-8.0000,-4.0000,-2.5433,0
0.0000,41.6970,-7.6310,-3.8155,-3.3142,0
0.0000,41.6970,-7.2620,-3.6310,-0.6914,0
0.0000,41.6970,-6.8930,-3.4465,-2.7540,0
0.0000,41.6970,-6.5240,-3.2620,-2.9253,0
0.0000,41.6970,-6.1550,-3.0775,-2.7757,0
0.0000,41.6970,-5.7860,-2.8930,-1.5368,0
0.0000,41.6970,-5.4170,-2.7085,-2.8539,0
0.0000,41.6970,-5.0480,-2.5240,-3.3432,0
0.0000,41.6970,-4.6790,-2.3395,-2.9834,0
0.0000,41.6970,-4.3100,-2.1550,-3.3145,0
0.0000,41.6970,-3.9410,-1.9705,-2.8514,0
0.0000,41.6970,-3.5720,-1.7860,-2.9943,0
0.0000,41.6970,-3.2030,-1.6015,-1.9411,0
0.0000,41.6970,-2.8340,-1.4170,-3.3385,0
0.0000,41.6970,-2.4650,-1.2325,-2.2331,0
0.0000,41.6970,-2.0960,-1.0480,-2.6092,0
0.0000,41.6970,-1.7270,-0.8635,-2.5142,0
0.0000,41.6970,-1.3580,-0.6790,-3.3010,0
0.0000,41.6970,-0.9890,-0.4945,-2.2769,0
0.0000,41.6970,-0.6200,-0.3100,-3.3332,0
0.0000,41.6970,-0.2510,-0.1255,-3.3481,0
0.0000,41.6970,0.1180,0.0590,-3.3800,0
0.0000,41.6970,0.4870,0.2435,-3.3338,0
0.0000,41.6970,0.8560,0.4280,-3.2616,0
0.0000,41.6970,1.2250,0.6125,-3.3200,0
0.0000,41.6970,1.5940,0.7970,-2.5955,0
0.0000,41.6970,1.9630,0.9815,-3.1955,0
0.0000,41.6970,2.3320,1.1660,-1.3227,0
0.0000,41.6970,2.7010,1.3505,-3.3375,0
0.0000,41.6970,3.0700,1.5350,-1.9596,0
0.0000,41.6970,3.4390,1.7195,-1.7767,0
0.0000,41.6970,3.8080,1.9040,-3.2242,0
0.0000,41.6970,4.1770,2.0885,-3.3080,0
0.0000,41.6970,4.5460,2.2730,-3.2961,0
0.0000,41.6970,4.9150,2.4575,-3.2006,0
0.0000,41.6970,5.2840,2.6420,-3.2945,0
0.0000,41.6970,5.6530,2.8265,-2.0364,0
0.0000,41.6970,6.0220,3.0110,-3.1028,0
0.0000,41.6970,6.3910,3.1955,-3.2054,0
0.0000,41.6970,6.7600,3.3800,-3.3278,0
0.0000,41.6970,7.1290,3.5645,-1.6518,0
0.0000,41.6970,7.4980,3.7490,-2.9747,0
0.0000,41.6970,7.8670,3.9335,-3.0207,0
0.0000,42.0660,-8.0000,-4.0000,-2.5224,0
0.0000,42.0660,-7.6310,-3.8155,-2.6777,0
0.0000,42.0660,-7.2620,-3.6310,-1.6738,0
0.0000,42.0660,-6.8930,-3.4465,-1.8782,0
0.0000,42.0660,-6.5240,-3.2620,-3.3471,0
0.0000,42.0660,-6.1550,-3.0775,-2.2430,0
0.0000,42.0660,-5.7860,-2.8930,-2.5550,0
0.0000,42.0660,-5.4170,-2.7085,-1.9253,0
0.0000,42.0660,-5.0480,-2.5240,-3.3121,0
0.0000,42.0660,-4.6790,-2.3395,-2.4776,0
0.0000,42.0660,-4.3100,-2.1550,-3.1013,0
0.0000,42.0660,-3.9410,-1.9705,-2.8666,0
0.0000,42.0660,-3.5720,-1.7860,-2.9525,0
0.0000,42.0660,-3.2030,-1.6015,-2.3949,0
0.0000,42.0660,-2.8340,-1.4170,-3.0345,0
0.0000,42.0660,-2.4650,-1.2325,-2.5640,0
0.0000,42.0660,-2.0960,-1.0480,-1.6089,0
0.0000,42.0660,-1.7270,-0.8635,-1.9931,0
0.0000,42.0660,-1.3580,-0.6790,-3.1525,0
0.0000,42.0660,-0.9890,-0.4945,-3.1496,0
0.0000,42.0660,-0.6200,-0.3100,-3.3216,0
0.0000,42.0660,-0.2510,-0.1255,-3.2998,0
0.0000,42.0660,0.1180,0.0590,-3.3522,0
0.0000,42.0660,0.4870,0.2435,-3.3568,0
0.0000,42.0660,0.8560,0.4280,-3.0058,0
0.0000,42.0660,1.2250,0.6125,-3.3329,0
0.0000,42.0660,1.5940,0.7970,-2.8814,0
0.0000,42.0660,1.9630,0.9815,-2.5386,0
0.0000,42.0660,2.3320,1.1660,-1.6886,0
0.0000,42.0660,2.7010,1.3505,-3.2611,0
0.0000,42.0660,3.0700,1.5350,-3.0049,0
0.0000,42.0660,3.4390,1.7195,-2.5967,0
0.0000,42.0660,3.8080,1.9040,-2.8792,0
0.0000,42.0660,4.1770,2.0885,-3.3317,0
0.0000,42.0660,4.5460,2.2730,-3.1973,0
0.0000,42.0660,4.9150,2.4575,-2.8520,0
0.0000,42.0660,5.2840,2.6420,-3.3561,0
0.0000,42.0660,5.6530,2.8265,-3.0272,0
0.0000,42.0660,6.0220,3.0110,-3.1921,0
0.0000,42.0660,6.3910,3.1955,-3.1846,0
0.0000,42.0660,6.7600,3.3800,-2.4903,0
0.0000,42.0660,7.1290,3.5645,-1.6524,0
0.0000,42.0660,7.4980,3.7490,-3.2946,0
0.0000,42.0660,7.8670,3.9335,-3.2724,0
0.0000,42.4350,-8.0000,-4.0000,-3.2645,0
0.0000,42.4350,-7.6310,-3.8155,-3.2628,0
0.0000,42.4350,-7.2620,-3.6310,-2.7013,0
0.0000,42.4350,-6.8930,-3.4465,-1.2632,0
0.0000,42.4350,-6.5240,-3.2620,-3.3364,0
0.0000,42.4350,-6.1550,-3.0775,-1.9852,0
0.0000,42.4350,-5.7860,-2.8930,-3.2078,0
0.0000,42.4350,-5.4170,-2.7085,-1.2612,0
0.0000,42.4350,-5.0480,-2.5240,-2.1148,0
0.0000,42.4350,-4.6790,-2.3395,-2.3273,0
0.0000,42.4350,-4.3100,-2.1550,-3.3299,0
0.0000,42.4350,-3.9410,-1.9705,-3.3710,0
0.0000,42.4350,-3.5720,-1.7860,-3.2928,0
0.0000,42.4350,-3.2030,-1.6015,-1.9239,0
0.0000,42.4350,-2.8340,-1.4170,-2.0116,0
0.0000,42.4350,-2.4650,-1.2325,-1.8432,0
0.0000,42.4350,-2.0960,-1.0480,-0.9081,0
0.0000,42.4350,-1.7270,-0.8635,-1.3641,0
0.0000,42.4350,-1.3580,-0.6790,-2.8856,0
0.0000,42.4350,-0.9890,-0.4945,-3.1094,0
0.0000,42.4350,-0.6200,-0.3100,-3.2681,0
0.0000,42.4350,-0.2510,-0.1255,-3.0711,0
0.0000,42.4350,0.1180,0.0590,-3.3251,0
0.0000,42.4350,0.4870,0.2435,-3.2737,0
0.0000,42.4350,0.8560,0.4280,-2.5209,0
0.0000,42.4350,1.2250,0.6125,-2.5507,0
0.0000,42.4350,1.5940,0.7970,-2.5451,0
0.0000,42.4350,1.9630,0.9815,-1.5635,0
0.0000,42.4350,2.3320,1.1660,-1.2002,0
0.0000,42.4350,2.7010,1.3505,-3.2671,0
0.0000,42.4350,3.0700,1.5350,-2.1090,0
0.0000,42.4350,3.4390,1.7195,-2.8123,0
0.0000,42.4350,3.8080,1.9040,-3.2224,0
0.0000,42.4350,4.1770,2.0885,-3.1758,0
0.0000,42.4350,4.5460,2.2730,-3.1740,0
0.0000,42.4350,4.9150,2.4575,-2.9905,0
0.0000,42.4350,5.2840,2.6420,-2.6170,0
0.0000,42.4350,5.6530,2.8265,-2.7502,0
0.0000,42.4350,6.0220,3.0110,-2.6994,0
0.0000,42.4350,6.3910,3.1955,-2.9870,0
0.0000,42.4350,6.7600,3.3800,-2.6846,0
0.0000,42.4350,7.1290,3.5645,-2.8810,0
0.0000,42.4350,7.4980,3.7490,-3.3356,0
0.0000,42.4350,7.8670,3.9335,-3.0139,0
0.0000,42.8040,-8.0000,-4.0000,-1.6698,0
0.0000,42.8040,-7.6310,-3.8155,-1.9200,0
0.0000,42.8040,-7.2620,-3.6310,-2.9031,0
0.0000,42.8040,-6.8930,-3.4465,-1.5951,0
0.0000,42.8040,-6.5240,-3.2620,-2.9518,0
0.0000,42.8040,-6.1550,-3.0775,-3.3287,0
0.0000,42.8040,-5.7860,-2.8930,-2.9489,0
0.0000,42.8040,-5.4170,-2.7085,-1.1908,0
0.0000,42.8040,-5.0480,-2.5240,-1.9760,0
0.0000,42.8040,-4.6790,-2.3395,-3.2084,0
0.0000,42.8040,-4.3100,-2.1550,-3.2337,0
0.0000,42.8040,-3.9410,-1.9705,-2.4013,0
0.0000,42.8040,-3.5720,-1.7860,-3.2806,0
0.0000,42.8040,-3.2030,-1.6015,-3.2484,0
0.0000,42.8040,-2.8340,-1.4170,-2.1388,0
0.0000,42.8040,-2.4650,-1.2325,-1.1493,0
0.0000,42.8040,-2.0960,-1.0480,-1.4904,0
0.0000,42.8040,-1.7270,-0.8635,-2.7491,0
0.0000,42.8040,-1.3580,-0.6790,-3.2811,0
0.0000,42.8040,-0.9890,-0.4945,-2.9406,0
0.0000,42.8040,-0.6200,-0.3100,-3.3182,0
0.0000,42.8040,-0.2510,-0.1255,-3.3240,0
0.0000,42.8040,0.1180,0.0590,-3.3339,0
0.0000,42.8040,0.4870,0.2435,-3.3239,0
0.0000,42.8040,0.8560,0.4280,-1.4290,0
0.0000,42.8040,1.2250,0.6125,-2.5760,0
0.0000,42.8040,1.5940,0.7970,-1.9189,0
0.0000,42.8040,1.9630,0.9815,-2.1489,0
0.0000,42.8040,2.3320,1.1660,-1.7664,0
0.0000,42.8040,2.7010,1.3505,-2.3528,0
0.0000,42.8040,3.0700,1.5350,-2.6219,0
0.0000,42.8040,3.4390,1.7195,-3.3045,0
0.0000,42.8040,3.8080,1.9040,-2.7562,0
0.0000,42.8040,4.1770,2.0885,-2.7815,0
0.0000,42.8040,4.5460,2.2730,-3.1092,0
0.0000,42.8040,4.9150,2.4575,-2.2792,0
0.0000,42.8040,5.2840,2.6420,-1.3052,0
0.0000,42.8040,5.6530,2.8265,-2.2418,0
0.0000,42.8040,6.0220,3.0110,-2.8249,0
0.0000,42.8040,6.3910,3.1955,-3.2726,0
0.0000,42.8040,6.7600,3.3800,-2.8205,0
0.0000,42.8040,7.1290,3.5645,-2.4395,0
0.0000,42.8040,7.4980,3.7490,-3.3487,0
0.0000,42.8040,7.8670,3.9335,-2.4113,0
0.0000,43.1730,-8.0000,-4.0000,-1.1367,0
0.0000,43.1730,-7.6310,-3.8155,-2.0036,0
0.0000,43.1730,-7.2620,-3.6310,-3.2811,0
0.0000,43.1730,-6.8930,-3.4465,-1.9198,0
0.0000,43.1730,-6.5240,-3.2620,-1.7001,0
0.0000,43.1730,-6.1550,-3.0775,-3.3344,0
0.0000,43.1730,-5.7860,-2.8930,-2.5507,0
0.0000,43.1730,-5.4170,-2.7085,-2.3316,0
0.0000,43.1730,-5.0480,-2.5240,-1.2698,0
0.0000,43.1730,-4.6790,-2.3395,-1.3982,0
0.0000,43.1730,-4.3100,-2.1550,-2.0156,0
0.0000,43.1730,-3.9410,-1.9705,-3.0451,0
0.0000,43.1730,-3.5720,-1.7860,-3.3137,0
0.0000,43.1730,-3.2030,-1.6015,-3.1051,0
0.0000,43.1730,-2.8340,-1.4170,-2.2697,0
0.0000,43.1730,-2.4650,-1.2325,-1.7064,0
0.0000,43.1730,-2.0960,-1.0480,-3.0787,0
0.0000,43.1730,-1.7270,-0.8635,-1.9935,0
0.0000,43.1730,-1.3580,-0.6790,-1.9602,0
0.0000,43.1730,-0.9890,-0.4945,-1.3996,0
0.0000,43.1730,-0.6200,-0.3100,-2.6517,0
0.0000,43.1730,-0.2510,-0.1255,-3.2328,0
0.0000,43.1730,0.1180,0.0590,-3.1351,0
0.0000,43.1730,0.4870,0.2435,-2.9757,0
0.0000,43.1730,0.8560,0.4280,-1.6759,0
0.0000,43.1730,1.2250,0.6125,-2.2123,0
0.0000,43.1730,1.5940,0.7970,-0.8983,0
0.0000,43.1730,1.9630,0.9815,-3.3100,0
0.0000,43.1730,2.3320,1.1660,-1.9063,0
0.0000,43.1730,2.7010,1.3505,-2.1195,0
0.0000,43.1730,3.0700,1.5350,-3.2974,0
0.0000,43.1730,3.4390,1.7195,-2.9114,0
0.0000,43.1730,3.8080,1.9040,-2.5086,0
0.0000,43.1730,4.1770,2.0885,-2.2766,0
0.0000,43.1730,4.5460,2.2730,-2.1477,0
0.0000,43.1730,4.9150,2.4575,-2.0372,0
0.0000,43.1730,5.2840,2.6420,-1.7738,0
0.0000,43.1730,5.6530,2.8265,-2.6080,0
0.0000,43.1730,6.0220,3.0110,-3.1448,0
0.0000,43.1730,6.3910,3.1955,-2.9229,0
0.0000,43.1730,6.7600,3.3800,-3.2932,0
0.0000,43.1730,7.1290,3.5645,-3.3439,0
0.0000,43.1730,7.4980,3.7490,-2.9271,0
0.0000,43.1730,7.8670,3.9335,-2.9317,0
0.0000,43.5420,-8.0000,-4.0000,-1.4782,0
0.0000,43.5420,-7.6310,-3.8155,-3.3328,0
0.0000,43.5420,-7.2620,-3.6310,-3.2950,0
0.0000,43.5420,-6.8930,-3.4465,-2.4923,0
0.0000,43.5420,-6.5240,-3.2620,-1.4946,0
0.0000,43.5420,-6.1550,-3.0775,-3.3329,0
0.0000,43.5420,-5.7860,-2.8930,-3.2861,0
0.0000,43.5420,-5.4170,-2.7085,-3.2973,0
0.0000,43.5420,-5.0480,-2.5240,-2.1069,0
0.0000,43.5420,-4.6790,-2.3395,-1.7550,0
0.0000,43.5420,-4.3100,-2.1550,-1.0784,0
0.0000,43.5420,-3.9410,-1.9705,-3.2771,0
0.0000,43.5420,-3.5720,-1.7860,-3.3106,0
0.0000,43.5420,-3.2030,-1.6015,-2.2957,0
0.0000,43.5420,-2.8340,-1.4170,-3.3318,0
0.0000,43.5420,-2.4650,-1.2325,-2.6717,0
0.0000,43.5420,-2.0960,-1.0480,-2.9556,0
0.0000,43.5420,-1.7270,-0.8635,-2.8387,0
0.0000,43.5420,-1.3580,-0.6790,-2.0918,0
0.0000,43.5420,-0.9890,-0.4945,-1.4681,0
0.0000,43.5420,-0.6200,-0.3100,-3.1496,0
0.0000,43.5420,-0.2510,-0.1255,-1.0161,0
0.0000,43.5420,0.1180,0.0590,-1.1448,0
0.0000,43.5420,0.4870,0.2435,-2.3906,0
0.0000,43.5420,0.8560,0.4280,-1.8555,0
0.0000,43.5420,1.2250,0.6125,-1.5880,0
0.0000,43.5420,1.5940,0.7970,-2.5553,0
