F_AVG,DELTA1,DELTA2,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
20.0000,-0.4688,-9.2344,4.1840,3.000889e-03,-2.5228,0,0,0.000002
20.0000,-0.4688,-9.2344,4.3932,2.567516e-03,-2.5905,0,0,0.000002
20.0000,-0.4688,-9.2344,4.6024,1.894489e-03,-2.7225,0,0,0.000002
20.0000,-0.4688,-9.2344,4.8116,1.414529e-03,-2.8494,0,0,0.000002
20.0000,-0.4688,-9.2344,5.0208,1.211579e-03,-2.9166,0,0,0.000002
20.0000,-0.2596,-9.1298,0.0000,5.466655e-04,-3.2623,0,0,0.000003
20.0000,-0.2596,-9.1298,0.2092,2.170841e-04,-3.6634,0,0,0.000003
20.0000,-0.2596,-9.1298,0.4184,1.410293e-03,-2.8507,0,0,0.000003
20.0000,-0.2596,-9.1298,0.6276,6.806591e-03,-2.1671,0,0,0.000003
20.0000,-0.2596,-9.1298,0.8368,1.937248e-02,-1.7128,0,0,0.000003
20.0000,-0.2596,-9.1298,1.0460,3.346065e-02,-1.4755,0,0,0.000003
20.0000,-0.2596,-9.1298,1.2552,1.559457e-02,-1.8070,0,0,0.000003
20.0000,-0.2596,-9.1298,1.4644,2.824007e-03,-2.5491,0,0,0.000003
20.0000,-0.2596,-9.1298,1.6736,1.137629e-04,-3.9440,0,0,0.000003
20.0000,-0.2596,-9.1298,1.8828,1.147785e-04,-3.9401,0,0,0.000003
20.0000,-0.2596,-9.1298,2.0920,9.833391e-04,-3.0073,0,0,0.000003
20.0000,-0.2596,-9.1298,2.3012,9.642865e-04,-3.0158,0,0,0.000003
20.0000,-0.2596,-9.1298,2.5104,7.193520e-04,-3.1431,0,0,0.000003
20.0000,-0.2596,-9.1298,2.7196,3.337620e-04,-3.4766,0,0,0.000003
20.0000,-0.2596,-9.1298,2.9288,1.517087e-04,-3.8190,0,0,0.000003
20.0000,-0.2596,-9.1298,3.1380,1.119014e-03,-2.9512,0,0,0.000003
20.0000,-0.2596,-9.1298,3.3472,3.801787e-03,-2.4200,0,0,0.000003
20.0000,-0.2596,-9.1298,3.5564,6.964145e-03,-2.1571,0,0,0.000003
20.0000,-0.2596,-9.1298,3.7656,7.601639e-03,-2.1191,0,0,0.000003
20.0000,-0.2596,-9.1298,3.9748,8.251262e-03,-2.0835,0,0,0.000003
20.0000,-0.2596,-9.1298,4.1840,6.829396e-03,-2.1656,0,0,0.000003
20.0000,-0.2596,-9.1298,4.3932,6.644089e-03,-2.1776,0,0,0.000003
20.0000,-0.2596,-9.1298,4.6024,5.515314e-03,-2.2584,0,0,0.000003
20.0000,-0.2596,-9.1298,4.8116,3.015475e-03,-2.5206,0,0,0.000003
20.0000,-0.2596,-9.1298,5.0208,1.322494e-04,-3.8786,0,0,0.000003
20.0000,-0.0504,-9.0252,0.0000,1.403249e-03,-2.8529,0,0,0.000056
20.0000,-0.0504,-9.0252,0.2092,1.045799e-03,-2.9806,0,0,0.000057
20.0000,-0.0504,-9.0252,0.4184,6.294383e-04,-3.2010,0,0,0.000057
20.0000,-0.0504,-9.0252,0.6276,1.860729e-03,-2.7303,0,0,0.000055
20.0000,-0.0504,-9.0252,0.8368,7.787938e-04,-3.1086,0,0,0.000054
20.0000,-0.0504,-9.0252,1.0460,3.059726e-03,-2.5143,0,0,0.000053
20.0000,-0.0504,-9.0252,1.2552,1.331316e-03,-2.8757,0,0,0.000053
20.0000,-0.0504,-9.0252,1.4644,2.973857e-04,-3.5267,0,0,0.000054
20.0000,-0.0504,-9.0252,1.6736,2.513167e-04,-3.5998,0,0,0.000056
20.0000,-0.0504,-9.0252,1.8828,2.889505e-04,-3.5392,0,0,0.000057
20.0000,-0.0504,-9.0252,2.0920,3.213013e-04,-3.4931,0,0,0.000057
20.0000,-0.0504,-9.0252,2.3012,4.319491e-04,-3.3646,0,0,0.000057
20.0000,-0.0504,-9.0252,2.5104,3.202845e-04,-3.4945,0,0,0.000057
20.0000,-0.0504,-9.0252,2.7196,2.086264e-04,-3.6806,0,0,0.000057
20.0000,-0.0504,-9.0252,2.9288,1.906935e-03,-2.7197,0,0,0.000056
20.0000,-0.0504,-9.0252,3.1380,2.467615e-02,-1.6077,0,0,0.000054
20.0000,-0.0504,-9.0252,3.3472,1.177458e-01,-0.9291,0,0,0.000053
20.0000,-0.0504,-9.0252,3.5564,3.885183e-02,-1.4106,0,0,0.000054
20.0000,-0.0504,-9.0252,3.7656,2.413916e-03,-2.6173,0,0,0.000055
20.0000,-0.0504,-9.0252,3.9748,1.863754e-03,-2.7296,0,0,0.000056
20.0000,-0.0504,-9.0252,4.1840,1.925412e-03,-2.7155,0,0,0.000056
20.0000,-0.0504,-9.0252,4.3932,1.347607e-03,-2.8704,0,0,0.000056
20.0000,-0.0504,-9.0252,4.6024,2.969238e-03,-2.5274,0,0,0.000056
20.0000,-0.0504,-9.0252,4.8116,9.761889e-03,-2.0105,0,0,0.000057
20.0000,-0.0504,-9.0252,5.0208,3.548116e-02,-1.4500,0,0,0.000057
20.0000,0.1588,-8.9206,0.0000,1.371698e-02,-1.8627,0,1,0.255410
20.0000,0.1588,-8.9206,0.2092,6.421991e-04,-3.1923,0,1,0.261076
20.0000,0.1588,-8.9206,0.4184,2.669607e-03,-2.5736,0,1,0.266843
20.0000,0.1588,-8.9206,0.6276,5.218473e-04,-3.2825,0,1,0.272550
20.0000,0.1588,-8.9206,0.8368,8.640522e-04,-3.0635,0,1,0.277967
20.0000,0.1588,-8.9206,1.0460,3.231217e-03,-2.4906,0,1,0.283011
20.0000,0.1588,-8.9206,1.2552,1.996588e-03,-2.6997,0,1,0.288573
20.0000,0.1588,-8.9206,1.4644,1.337949e-03,-2.8736,0,1,0.294219
20.0000,0.1588,-8.9206,1.6736,2.677759e-03,-2.5722,0,1,0.300308
20.0000,0.1588,-8.9206,1.8828,7.366579e-03,-2.1327,0,1,0.306069
20.0000,0.1588,-8.9206,2.0920,2.538808e-03,-2.5954,0,1,0.312033
20.0000,0.1588,-8.9206,2.3012,4.377957e-03,-2.3587,0,1,0.318144
20.0000,0.1588,-8.9206,2.5104,6.386026e-03,-2.1948,0,1,0.324005
20.0000,0.1588,-8.9206,2.7196,1.972483e-02,-1.7050,0,1,0.329522
20.0000,0.1588,-8.9206,2.9288,7.149463e-03,-2.1457,0,1,0.334746
20.0000,0.1588,-8.9206,3.1380,1.440602e-02,-1.8415,0,1,0.340927
20.0000,0.1588,-8.9206,3.3472,7.664548e-03,-2.1155,0,1,0.347246
20.0000,0.1588,-8.9206,3.5564,2.381060e-03,-2.6232,0,1,0.353801
20.0000,0.1588,-8.9206,3.7656,4.053958e-02,-1.3921,0,1,0.359596
20.0000,0.1588,-8.9206,3.9748,1.090738e-02,-1.9623,0,1,0.365990
20.0000,0.1588,-8.9206,4.1840,2.557682e-02,-1.5922,0,1,0.372626
20.0000,0.1588,-8.9206,4.3932,1.670706e-02,-1.7771,0,1,0.379261
20.0000,0.1588,-8.9206,4.6024,2.092772e-02,-1.6793,0,1,0.384848
20.0000,0.1588,-8.9206,4.8116,3.835204e-02,-1.4162,0,1,0.390326
20.0000,0.1588,-8.9206,5.0208,6.956519e-03,-2.1576,0,1,0.396497
20.0000,0.3680,-8.8160,0.0000,2.385085e+00,0.3775,1,1,1.144366
20.0000,0.3680,-8.8160,0.2092,1.926130e+01,1.2847,1,1,1.286895
20.0000,0.3680,-8.8160,0.4184,2.164518e+01,1.3354,1,1,1.169154
20.0000,0.3680,-8.8160,0.6276,3.669208e+01,1.5646,1,1,1.137382
20.0000,0.3680,-8.8160,0.8368,1.553123e+01,1.1912,1,1,1.259978
20.0000,0.3680,-8.8160,1.0460,1.037941e+01,1.0162,1,1,1.259133
20.0000,0.3680,-8.8160,1.2552,1.428206e+01,1.1548,1,1,1.200321
20.0000,0.3680,-8.8160,1.4644,9.236651e+00,0.9655,1,1,1.110375
20.0000,0.3680,-8.8160,1.6736,7.786730e+00,0.8914,1,1,1.110649
20.0000,0.3680,-8.8160,1.8828,4.790115e+00,0.6803,1,1,1.160139
20.0000,0.3680,-8.8160,2.0920,3.741833e+00,0.5731,1,1,1.137566
20.0000,0.3680,-8.8160,2.3012,3.129972e+00,0.4955,1,1,1.218480
20.0000,0.3680,-8.8160,2.5104,1.705248e+00,0.2318,1,1,1.119228
20.0000,0.3680,-8.8160,2.7196,3.012253e+00,0.4789,1,1,1.244658
20.0000,0.3680,-8.8160,2.9288,1.401822e+00,0.1467,1,1,1.237532
20.0000,0.3680,-8.8160,3.1380,4.167697e+00,0.6199,1,1,1.170903
20.0000,0.3680,-8.8160,3.3472,2.715232e+00,0.4338,1,1,1.167084
20.0000,0.3680,-8.8160,3.5564,2.361353e+00,0.3732,1,1,1.127794
20.0000,0.3680,-8.8160,3.7656,2.689809e+00,0.4297,1,1,1.119050
20.0000,0.3680,-8.8160,3.9748,1.189274e+00,0.0753,1,1,1.131466
20.0000,0.3680,-8.8160,4.1840,1.101968e+00,0.0422,1,1,1.178189
20.0000,0.3680,-8.8160,4.3932,1.820603e+00,0.2602,1,1,1.231875
20.0000,0.3680,-8.8160,4.6024,1.775924e+00,0.2494,1,1,1.189593
20.0000,0.3680,-8.8160,4.8116,1.074574e+00,0.0312,1,1,1.142107
20.0000,0.3680,-8.8160,5.0208,1.633236e+00,0.2130,1,1,1.172988
20.0000,0.5772,-8.7114,0.0000,1.727616e+00,0.2374,1,1,1.289104
20.0000,0.5772,-8.7114,0.2092,2.746457e+01,1.4388,1,1,1.169115
20.0000,0.5772,-8.7114,0.4184,1.055743e+01,1.0236,1,1,1.126007
20.0000,0.5772,-8.7114,0.6276,3.657869e+01,1.5632,1,1,1.196419
20.0000,0.5772,-8.7114,0.8368,1.940114e+01,1.2878,1,1,1.167965
20.0000,0.5772,-8.7114,1.0460,1.371901e+01,1.1373,1,1,1.258536
20.0000,0.5772,-8.7114,1.2552,1.976841e+01,1.2960,1,1,1.206113
20.0000,0.5772,-8.7114,1.4644,6.399443e+00,0.8061,1,1,1.179019
20.0000,0.5772,-8.7114,1.6736,3.996398e+00,0.6017,1,1,1.261966
20.0000,0.5772,-8.7114,1.8828,1.091601e+01,1.0381,1,1,1.213769
20.0000,0.5772,-8.7114,2.0920,1.278374e+01,1.1067,1,1,1.146332
20.0000,0.5772,-8.7114,2.3012,6.658175e+00,0.8234,1,1,1.293643
20.0000,0.5772,-8.7114,2.5104,5.209153e+00,0.7168,1,1,1.229260
20.0000,0.5772,-8.7114,2.7196,4.210879e+00,0.6244,1,1,1.219122
20.0000,0.5772,-8.7114,2.9288,1.974867e+00,0.2955,1,1,1.153653
20.0000,0.5772,-8.7114,3.1380,4.108800e+00,0.6137,1,1,1.154420
20.0000,0.5772,-8.7114,3.3472,7.066378e+00,0.8492,1,1,1.155183
20.0000,0.5772,-8.7114,3.5564,1.277809e+01,1.1065,1,1,1.252622
20.0000,0.5772,-8.7114,3.7656,3.934683e+00,0.5949,1,1,1.233348
20.0000,0.5772,-8.7114,3.9748,5.014051e+00,0.7002,1,1,1.204566
20.0000,0.5772,-8.7114,4.1840,2.558582e+00,0.4080,1,1,1.224216
20.0000,0.5772,-8.7114,4.3932,2.110452e+00,0.3244,1,1,1.168080
20.0000,0.5772,-8.7114,4.6024,1.720647e+00,0.2357,1,1,1.183605
20.0000,0.5772,-8.7114,4.8116,1.795858e+00,0.2543,1,1,1.131245
20.0000,0.5772,-8.7114,5.0208,2.788675e+00,0.4454,1,1,1.162973
20.0000,0.7864,-8.6068,0.0000,1.885084e+00,0.2753,1,1,1.051746
20.0000,0.7864,-8.6068,0.2092,1.863135e+01,1.2702,1,1,1.199813
20.0000,0.7864,-8.6068,0.4184,4.683347e+01,1.6706,1,1,1.284285
20.0000,0.7864,-8.6068,0.6276,6.950494e+01,1.8420,1,1,1.165907
20.0000,0.7864,-8.6068,0.8368,1.966851e+01,1.2938,1,1,1.177073
20.0000,0.7864,-8.6068,1.0460,1.398142e+01,1.1456,1,1,1.283471
20.0000,0.7864,-8.6068,1.2552,1.771335e+01,1.2483,1,1,1.218702
20.0000,0.7864,-8.6068,1.4644,1.326290e+01,1.1226,1,1,1.118390
20.0000,0.7864,-8.6068,1.6736,8.552281e+00,0.9321,1,1,1.164564
20.0000,0.7864,-8.6068,1.8828,9.094869e+00,0.9588,1,1,1.205373
20.0000,0.7864,-8.6068,2.0920,5.445570e+00,0.7360,1,1,1.186464
20.0000,0.7864,-8.6068,2.3012,5.005075e+00,0.6994,1,1,1.143255
20.0000,0.7864,-8.6068,2.5104,5.515962e+00,0.7416,1,1,1.129113
20.0000,0.7864,-8.6068,2.7196,1.143757e+01,1.0583,1,1,1.175353
20.0000,0.7864,-8.6068,2.9288,1.391934e+01,1.1436,1,1,1.235047
20.0000,0.7864,-8.6068,3.1380,3.476463e+00,0.5411,1,1,1.262585
20.0000,0.7864,-8.6068,3.3472,2.858390e+00,0.4561,1,1,1.305073
20.0000,0.7864,-8.6068,3.5564,3.701439e+00,0.5684,1,1,1.211460
20.0000,0.7864,-8.6068,3.7656,1.627287e+00,0.2115,1,1,1.147286
20.0000,0.7864,-8.6068,3.9748,1.989819e+00,0.2988,1,1,1.102211
20.0000,0.7864,-8.6068,4.1840,5.183295e+00,0.7146,1,1,1.216164
20.0000,0.7864,-8.6068,4.3932,3.272574e+00,0.5149,1,1,1.128360
20.0000,0.7864,-8.6068,4.6024,1.864350e+00,0.2705,1,1,1.263613
20.0000,0.7864,-8.6068,4.8116,2.090340e+00,0.3202,1,1,1.143985
20.0000,0.7864,-8.6068,5.0208,3.093346e+00,0.4904,1,1,1.136481
20.0000,0.9956,-8.5022,0.0000,2.871466e+00,0.4581,1,1,1.150800
20.0000,0.9956,-8.5022,0.2092,3.887363e+01,1.5897,1,1,1.112484
20.0000,0.9956,-8.5022,0.4184,1.237095e+02,2.0924,1,1,1.241579
20.0000,0.9956,-8.5022,0.6276,5.060626e+01,1.7042,1,1,1.284313
20.0000,0.9956,-8.5022,0.8368,2.708252e+01,1.4327,1,1,1.213857
20.0000,0.9956,-8.5022,1.0460,2.183277e+01,1.3391,1,1,1.118878
20.0000,0.9956,-8.5022,1.2552,5.973172e+01,1.7762,1,1,1.228186
20.0000,0.9956,-8.5022,1.4644,2.111561e+01,1.3246,1,1,1.119806
20.0000,0.9956,-8.5022,1.6736,2.080533e+01,1.3182,1,1,1.188650
20.0000,0.9956,-8.5022,1.8828,7.421106e+00,0.8705,1,1,1.124586
20.0000,0.9956,-8.5022,2.0920,1.228358e+01,1.0893,1,1,1.291327
20.0000,0.9956,-8.5022,2.3012,6.178831e+00,0.7909,1,1,1.167990
20.0000,0.9956,-8.5022,2.5104,8.632155e+00,0.9361,1,1,1.264835
20.0000,0.9956,-8.5022,2.7196,7.411767e+00,0.8699,1,1,1.233514
20.0000,0.9956,-8.5022,2.9288,1.331598e+01,1.1244,1,1,1.185811
20.0000,0.9956,-8.5022,3.1380,1.192582e+01,1.0765,1,1,1.193931
20.0000,0.9956,-8.5022,3.3472,1.694356e+01,1.2290,1,1,1.171495
20.0000,0.9956,-8.5022,3.5564,3.424446e+00,0.5346,1,1,1.252330
20.0000,0.9956,-8.5022,3.7656,7.982610e+00,0.9021,1,1,1.280706
20.0000,0.9956,-8.5022,3.9748,7.421520e+00,0.8705,1,1,1.181742
20.0000,0.9956,-8.5022,4.1840,5.474027e+00,0.7383,1,1,1.231471
20.0000,0.9956,-8.5022,4.3932,4.320634e+00,0.6355,1,1,1.268527
20.0000,0.9956,-8.5022,4.6024,6.444214e+00,0.8092,1,1,1.268505
20.0000,0.9956,-8.5022,4.8116,4.465717e+00,0.6499,1,1,1.288777
20.0000,0.9956,-8.5022,5.0208,5.827643e+00,0.7655,1,1,1.205002
20.0000,1.2048,-8.3976,0.0000,4.166184e+00,0.6197,1,1,1.060612
20.0000,1.2048,-8.3976,0.2092,7.036294e+01,1.8473,1,1,1.056114
20.0000,1.2048,-8.3976,0.4184,6.116458e+01,1.7865,1,1,1.248636
20.0000,1.2048,-8.3976,0.6276,4.805752e+01,1.6818,1,1,1.137623
20.0000,1.2048,-8.3976,0.8368,3.338001e+01,1.5235,1,1,1.280831
20.0000,1.2048,-8.3976,1.0460,2.872140e+01,1.4582,1,1,1.174954
20.0000,1.2048,-8.3976,1.2552,4.790636e+01,1.6804,1,1,1.230570
20.0000,1.2048,-8.3976,1.4644,2.333848e+01,1.3681,1,1,1.284099
20.0000,1.2048,-8.3976,1.6736,2.265249e+01,1.3551,1,1,1.147580
20.0000,1.2048,-8.3976,1.8828,1.492049e+01,1.1738,1,1,1.232947
20.0000,1.2048,-8.3976,2.0920,2.050999e+01,1.3120,1,1,1.186634
20.0000,1.2048,-8.3976,2.3012,6.888579e+00,0.8381,1,1,1.232260
20.0000,1.2048,-8.3976,2.5104,7.750214e+00,0.8893,1,1,1.152471
20.0000,1.2048,-8.3976,2.7196,2.375782e+01,1.3758,1,1,1.139278
20.0000,1.2048,-8.3976,2.9288,5.582589e+00,0.7468,1,1,1.101818
20.0000,1.2048,-8.3976,3.1380,1.990051e+01,1.2989,1,1,1.172543
20.0000,1.2048,-8.3976,3.3472,1.325603e+01,1.1224,1,1,1.252807
20.0000,1.2048,-8.3976,3.5564,1.429505e+01,1.1552,1,1,1.106471
20.0000,1.2048,-8.3976,3.7656,1.522393e+01,1.1825,1,1,1.154548
20.0000,1.2048,-8.3976,3.9748,4.479310e+00,0.6512,1,1,1.062595
20.0000,1.2048,-8.3976,4.1840,4.620496e+00,0.6647,1,1,1.233104
20.0000,1.2048,-8.3976,4.3932,5.229568e+00,0.7185,1,1,1.216034
20.0000,1.2048,-8.3976,4.6024,6.526249e+00,0.8147,1,1,1.183253
20.0000,1.2048,-8.3976,4.8116,7.051458e+00,0.8483,1,1,1.173470
20.0000,1.2048,-8.3976,5.0208,1.367934e+01,1.1361,1,1,1.183572
20.0000,1.4140,-8.2930,0.0000,3.338590e+00,0.5236,1,1,1.105762
20.0000,1.4140,-8.2930,0.2092,3.118697e+01,1.4940,1,1,1.231882
20.0000,1.4140,-8.2930,0.4184,3.653246e+01,1.5627,1,1,1.144592
20.0000,1.4140,-8.2930,0.6276,2.451322e+01,1.3894,1,1,1.165472
20.0000,1.4140,-8.2930,0.8368,1.974105e+01,1.2954,1,1,1.268306
20.0000,1.4140,-8.2930,1.0460,4.226107e+01,1.6259,1,1,1.153102
20.0000,1.4140,-8.2930,1.2552,3.498464e+01,1.5439,1,1,1.213153
20.0000,1.4140,-8.2930,1.4644,5.337414e+01,1.7273,1,1,1.107563
20.0000,1.4140,-8.2930,1.6736,1.850996e+01,1.2674,1,1,1.211913
20.0000,1.4140,-8.2930,1.8828,2.179684e+01,1.3384,1,1,1.177357
20.0000,1.4140,-8.2930,2.0920,3.841078e+01,1.5845,1,1,1.238147
20.0000,1.4140,-8.2930,2.3012,1.105260e+01,1.0435,1,1,1.165683
20.0000,1.4140,-8.2930,2.5104,7.827998e+00,0.8937,1,1,1.258413
20.0000,1.4140,-8.2930,2.7196,1.651458e+01,1.2179,1,1,1.170411
20.0000,1.4140,-8.2930,2.9288,1.896846e+01,1.2780,1,1,1.264901
20.0000,1.4140,-8.2930,3.1380,8.822636e+00,0.9456,1,1,1.061000
20.0000,1.4140,-8.2930,3.3472,4.848044e+00,0.6856,1,1,1.187990
20.0000,1.4140,-8.2930,3.5564,1.485877e+01,1.1720,1,1,1.174583
20.0000,1.4140,-8.2930,3.7656,4.239917e+00,0.6274,1,1,1.112048
20.0000,1.4140,-8.2930,3.9748,8.208529e+00,0.9143,1,1,1.192633
20.0000,1.4140,-8.2930,4.1840,7.582887e+00,0.8798,1,1,1.215183
20.0000,1.4140,-8.2930,4.3932,1.178274e+01,1.0712,1,1,1.206046
20.0000,1.4140,-8.2930,4.6024,6.091776e+00,0.7847,1,1,1.315219
20.0000,1.4140,-8.2930,4.8116,8.291328e+00,0.9186,1,1,1.317159
20.0000,1.4140,-8.2930,5.0208,4.798188e+00,0.6811,1,1,1.260893
20.0000,1.6232,-8.1884,0.0000,7.759015e+00,0.8898,1,1,1.146720
20.0000,1.6232,-8.1884,0.2092,1.064415e+02,2.0271,1,1,1.242502
20.0000,1.6232,-8.1884,0.4184,5.711556e+01,1.7568,1,1,1.262452
20.0000,1.6232,-8.1884,0.6276,5.245526e+01,1.7198,1,1,1.205383
20.0000,1.6232,-8.1884,0.8368,3.479469e+01,1.5415,1,1,1.260659
20.0000,1.6232,-8.1884,1.0460,5.218311e+01,1.7175,1,1,1.271545
20.0000,1.6232,-8.1884,1.2552,1.975521e+01,1.2957,1,1,1.284020
20.0000,1.6232,-8.1884,1.4644,3.119700e+01,1.4941,1,1,1.193211
20.0000,1.6232,-8.1884,1.6736,2.547778e+01,1.4062,1,1,1.230239
20.0000,1.6232,-8.1884,1.8828,2.654078e+01,1.4239,1,1,1.170130
20.0000,1.6232,-8.1884,2.0920,1.869867e+01,1.2718,1,1,1.223984
20.0000,1.6232,-8.1884,2.3012,1.868935e+01,1.2716,1,1,1.282250
20.0000,1.6232,-8.1884,2.5104,1.296675e+01,1.1128,1,1,1.175129
20.0000,1.6232,-8.1884,2.7196,1.673399e+01,1.2236,1,1,1.187366
20.0000,1.6232,-8.1884,2.9288,1.291388e+01,1.1111,1,1,1.298643
20.0000,1.6232,-8.1884,3.1380,8.514275e+00,0.9301,1,1,1.198002
20.0000,1.6232,-8.1884,3.3472,1.363092e+01,1.1345,1,1,1.313561
20.0000,1.6232,-8.1884,3.5564,7.729844e+00,0.8882,1,1,1.250446
20.0000,1.6232,-8.1884,3.7656,6.994377e+00,0.8447,1,1,1.179467
20.0000,1.6232,-8.1884,3.9748,6.256337e+00,0.7963,1,1,1.204149
20.0000,1.6232,-8.1884,4.1840,6.709558e+00,0.8267,1,1,1.268342
20.0000,1.6232,-8.1884,4.3932,1.045085e+01,1.0192,1,1,1.223149
20.0000,1.6232,-8.1884,4.6024,1.012217e+01,1.0053,1,1,1.203963
20.0000,1.6232,-8.1884,4.8116,6.134619e+00,0.7878,1,1,1.170552
20.0000,1.6232,-8.1884,5.0208,2.605864e+00,0.4160,1,1,1.152855
20.0000,1.8324,-8.0838,0.0000,5.013717e+00,0.7002,1,1,1.225293
20.0000,1.8324,-8.0838,0.2092,5.897496e+01,1.7707,1,1,1.193437
20.0000,1.8324,-8.0838,0.4184,3.549911e+01,1.5502,1,1,1.206069
20.0000,1.8324,-8.0838,0.6276,5.504602e+01,1.7407,1,1,1.243825
20.0000,1.8324,-8.0838,0.8368,4.920319e+01,1.6920,1,1,1.267369
20.0000,1.8324,-8.0838,1.0460,3.133057e+01,1.4960,1,1,1.272594
20.0000,1.8324,-8.0838,1.2552,2.998064e+01,1.4768,1,1,1.236339
20.0000,1.8324,-8.0838,1.4644,1.995844e+01,1.3001,1,1,1.256982
20.0000,1.8324,-8.0838,1.6736,3.514151e+01,1.5458,1,1,1.262230
20.0000,1.8324,-8.0838,1.8828,2.310921e+01,1.3638,1,1,1.283914
20.0000,1.8324,-8.0838,2.0920,2.276264e+01,1.3572,1,1,1.272141
20.0000,1.8324,-8.0838,2.3012,1.559249e+01,1.1929,1,1,1.240726
20.0000,1.8324,-8.0838,2.5104,1.223507e+01,1.0876,1,1,1.229484
20.0000,1.8324,-8.0838,2.7196,7.441489e+00,0.8717,1,1,1.327727
20.0000,1.8324,-8.0838,2.9288,9.713196e+00,0.9874,1,1,1.267432
20.0000,1.8324,-8.0838,3.1380,2.287684e+01,1.3594,1,1,1.365033
20.0000,1.8324,-8.0838,3.3472,9.507583e+00,0.9781,1,1,1.389513
20.0000,1.8324,-8.0838,3.5564,9.833422e+00,0.9927,1,1,1.387342
20.0000,1.8324,-8.0838,3.7656,6.025617e+00,0.7800,1,1,1.394513
20.0000,1.8324,-8.0838,3.9748,1.239731e+01,1.0933,1,1,1.397033
20.0000,1.8324,-8.0838,4.1840,5.659837e+00,0.7528,1,1,1.360337
20.0000,1.8324,-8.0838,4.3932,8.094975e+00,0.9082,1,1,1.387880
20.0000,1.8324,-8.0838,4.6024,5.017478e+00,0.7005,1,1,1.396565
20.0000,1.8324,-8.0838,4.8116,4.904911e+00,0.6906,1,1,1.403594
20.0000,1.8324,-8.0838,5.0208,3.493061e+00,0.5432,1,1,1.383318
20.0000,2.0416,-7.9792,0.0000,3.699404e+00,0.5681,1,1,1.353944
20.0000,2.0416,-7.9792,0.2092,9.537529e+00,0.9794,1,1,1.358413
20.0000,2.0416,-7.9792,0.4184,7.320691e+00,0.8646,1,1,1.365519
20.0000,2.0416,-7.9792,0.6276,2.167842e+00,0.3360,1,1,1.356436
20.0000,2.0416,-7.9792,0.8368,2.080351e+00,0.3181,1,1,1.344614
20.0000,2.0416,-7.9792,1.0460,1.728363e+00,0.2376,1,1,1.338040
20.0000,2.0416,-7.9792,1.2552,2.209889e+00,0.3444,1,1,1.338248
20.0000,2.0416,-7.9792,1.4644,8.520462e-01,-0.0695,1,1,1.335612
20.0000,2.0416,-7.9792,1.6736,8.278113e-01,-0.0821,1,1,1.337442
20.0000,2.0416,-7.9792,1.8828,8.899796e-01,-0.0506,1,1,1.338145
20.0000,2.0416,-7.9792,2.0920,8.988789e-01,-0.0463,1,1,1.330510
20.0000,2.0416,-7.9792,2.3012,1.043875e+00,0.0186,1,1,1.330421
20.0000,2.0416,-7.9792,2.5104,1.018340e+00,0.0079,1,1,1.331412
20.0000,2.0416,-7.9792,2.7196,8.216564e-01,-0.0853,1,1,1.331493
20.0000,2.0416,-7.9792,2.9288,7.026658e-01,-0.1533,1,1,1.331252
20.0000,2.0416,-7.9792,3.1380,5.983879e-01,-0.2230,1,1,1.332190
20.0000,2.0416,-7.9792,3.3472,8.372413e-01,-0.0771,1,1,1.334531
20.0000,2.0416,-7.9792,3.5564,5.372373e-01,-0.2698,1,1,1.328228
20.0000,2.0416,-7.9792,3.7656,9.224875e-01,-0.0350,1,1,1.221554
20.0000,2.0416,-7.9792,3.9748,8.666793e-01,-0.0621,1,1,1.241997
20.0000,2.0416,-7.9792,4.1840,6.311734e-01,-0.1999,1,1,1.245761
20.0000,2.0416,-7.9792,4.3932,8.252546e-01,-0.0834,1,1,1.291863
20.0000,2.0416,-7.9792,4.6024,9.424165e-01,-0.0258,1,1,1.307963
20.0000,2.0416,-7.9792,4.8116,1.135254e+00,0.0551,1,1,1.300614
20.0000,2.0416,-7.9792,5.0208,1.152399e+00,0.0616,1,1,1.305919
20.0000,2.2508,-7.8746,0.0000,3.734603e+00,0.5722,1,1,1.283076
20.0000,2.2508,-7.8746,0.2092,1.578808e-03,-2.8017,1,1,1.281748
20.0000,2.2508,-7.8746,0.4184,2.377496e-03,-2.6239,1,1,1.282635
20.0000,2.2508,-7.8746,0.6276,1.093435e-02,-1.9612,1,1,1.284843
20.0000,2.2508,-7.8746,0.8368,2.179490e-02,-1.6616,1,1,1.288997
20.0000,2.2508,-7.8746,1.0460,8.674654e+00,0.9383,1,1,1.273807
20.0000,2.2508,-7.8746,1.2552,2.614864e+00,0.4174,1,1,1.273645
20.0000,2.2508,-7.8746,1.4644,2.622584e+00,0.4187,1,1,1.272437
20.0000,2.2508,-7.8746,1.6736,2.427586e+00,0.3852,1,1,1.275099
20.0000,2.2508,-7.8746,1.8828,1.172421e+00,0.0691,1,1,1.277863
20.0000,2.2508,-7.8746,2.0920,7.012825e-01,-0.1541,1,1,1.274748
20.0000,2.2508,-7.8746,2.3012,1.318737e+00,0.1202,1,1,1.270073
20.0000,2.2508,-7.8746,2.5104,1.929123e+00,0.2854,1,1,1.267324
20.0000,2.2508,-7.8746,2.7196,1.615781e+00,0.2084,1,1,1.271981
20.0000,2.2508,-7.8746,2.9288,1.492395e+00,0.1739,1,1,1.279027
