f_avg,delta1,log10_nmse
25.5230,-5.8947,-1.748295
31.5900,-5.8947,-1.747517
37.6569,-6.1053,-3.259036
38.9121,-6.1053,-3.204826
37.4477,-6.1053,-3.032941
38.2845,-6.1053,-3.145266
39.5397,-6.1053,-3.250206
38.7029,-6.1053,-3.207784
40.5858,-6.1053,-3.200441
39.3305,-6.1053,-3.113151
41.6318,-6.1053,-2.868958
39.9582,-6.1053,-3.258402
38.0753,-6.1053,-3.189508
42.6778,-6.1053,-3.234008
41.2134,-6.1053,-3.008601
41.0042,-6.1053,-3.207193
41.8410,-6.1053,-3.263305
40.1674,-6.1053,-3.204389
41.4226,-6.1053,-3.257540
43.3054,-6.1053,-3.041524
38.4937,-6.1053,-3.223913
42.8870,-6.1053,-3.178021
40.3766,-6.1053,-3.244051
37.8661,-6.1053,-3.083131
46.8619,-6.1053,-3.258165
42.0502,-6.1053,-2.808430
40.7950,-6.1053,-3.189755
44.9791,-6.1053,-3.243525
44.1423,-6.1053,-2.995256
42.2594,-6.1053,-3.267688
47.2803,-6.1053,-3.203654
45.3975,-6.1053,-3.259830
46.4435,-6.1053,-3.216025
42.4686,-6.1053,-2.995146
45.8159,-6.1053,-3.240679
45.6067,-6.1053,-3.203937
46.2343,-6.1053,-3.125658
43.9331,-6.1053,-3.180141
46.0251,-6.1053,-3.235421
44.5607,-6.1053,-3.081444
47.6987,-6.1053,-3.245678
48.9540,-6.1053,-3.171649
43.5146,-6.1053,-3.185494
50.0000,-6.1053,-3.065629
43.0962,-6.1053,-3.240183
45.1883,-6.1053,-2.719931
49.1632,-6.1053,-2.938827
48.7448,-6.1053,-3.129072
43.7238,-6.1053,-3.204629
48.1172,-6.1053,-3.205612
44.3515,-6.1053,-3.023005
49.5816,-6.1053,-3.199158
44.7699,-6.1053,-3.077570
48.5356,-6.1053,-3.249313
47.9079,-6.1053,-3.111104
49.3724,-6.1053,-3.223934
46.6527,-6.1053,-3.142297
48.3264,-6.1053,-3.045984
47.0711,-6.1053,-2.995291
47.4895,-6.1053,-2.940843
49.7908,-6.1053,-3.185851
0.0000,-5.6842,0.040285
0.2092,-5.6842,-2.020761
1.4644,-5.6842,-2.821651
0.8368,-5.6842,-2.796541
1.2552,-5.6842,-2.835456
1.0460,-5.6842,-2.755712
1.6736,-5.6842,-2.640606
2.0921,-5.6842,-2.570864
1.8828,-5.6842,-2.693887
0.4184,-5.6842,-2.108957
0.6276,-5.6842,-2.120439
2.7197,-5.6842,-2.752786
2.5105,-5.6842,-2.440105
3.5565,-5.6842,-2.674469
2.9289,-5.6842,-2.828917
2.3013,-5.6842,-2.499831
3.9749,-5.6842,-2.637896
4.6025,-5.6842,-2.754703
3.7657,-5.6842,-2.784288
3.1381,-5.6842,-2.712562
4.1841,-5.6842,-2.775730
4.8117,-5.6842,-2.701159
5.4393,-5.6842,-2.621434
3.3473,-5.6842,-2.698344
6.0669,-5.6842,-2.638621
5.2301,-5.6842,-2.643911
5.0209,-5.6842,-2.701398
5.8577,-5.6842,-2.619723
4.3933,-5.6842,-2.752347
6.6946,-5.6842,-2.737495
6.2762,-5.6842,-2.636236
7.3222,-5.6842,-2.719981
5.6485,-5.6842,-2.641326
7.1130,-5.6842,-2.734967
6.4854,-5.6842,-2.684859
7.7406,-5.6842,-2.665707
8.3682,-5.6842,-2.591534
26.3598,-5.8947,-3.071319
6.9038,-5.6842,-2.691376
26.5690,-5.8947,-3.217506
9.2050,-5.6842,-2.483285
7.5314,-5.6842,-2.735803
8.9958,-5.6842,-2.529473
8.1590,-5.6842,-2.101287
7.9498,-5.6842,-2.716669
9.6234,-5.6842,-2.287644
10.0418,-5.6842,-2.533948
26.9874,-5.8947,-3.210097
8.7866,-5.6842,-2.549769
10.4603,-5.6842,-2.490760
27.1967,-5.8947,-3.147041
9.8326,-5.6842,-2.448707
26.1506,-5.8947,-3.043385
11.0879,-5.6842,-2.506561
28.4519,-5.8947,-3.178367
11.9247,-5.6842,-2.581742
11.7155,-5.6842,-2.568012
27.4059,-5.8947,-3.140620
12.3431,-5.6842,-2.543957
10.8787,-5.6842,-2.414700
9.4142,-5.6842,-2.554145
27.6151,-5.8947,-3.254434
11.2971,-5.6842,-2.478831
30.1255,-5.8947,-3.195532
8.5774,-5.6842,-2.554061
28.0335,-5.8947,-2.861151
12.5523,-5.6842,-2.598366
13.1799,-5.6842,-2.547263
12.1339,-5.6842,-2.599321
11.5063,-5.6842,-2.505347
15.0628,-5.6842,-2.617357
28.8703,-5.8947,-3.223855
12.7615,-5.6842,-2.526985
10.6695,-5.6842,-2.544941
29.4979,-5.8947,-3.108701
10.2510,-5.6842,-2.454858
12.9707,-5.6842,-2.559233
26.7782,-5.8947,-3.140956
29.2887,-5.8947,-3.127752
29.0795,-5.8947,-2.973994
14.0167,-5.6842,-2.611208
28.2427,-5.8947,-3.199516
13.5983,-5.6842,-2.565739
14.4351,-5.6842,-2.647960
13.8075,-5.6842,-2.593843
15.2720,-5.6842,-2.613469
14.2259,-5.6842,-2.566650
28.6611,-5.8947,-3.135474
14.8536,-5.6842,-2.583776
25.9414,-5.8947,-3.248713
27.8243,-5.8947,-3.042476
14.6444,-5.6842,-2.639633
13.3891,-5.6842,-2.624227
30.5439,-5.8947,-3.249562
15.4812,-5.6842,-2.578957
32.8452,-5.8947,-3.081997
29.9163,-5.8947,-3.173058
32.2176,-5.8947,-3.039007
16.1088,-5.6842,-2.601197
15.8996,-5.6842,-2.615314
16.3180,-5.6842,-2.551186
30.9623,-5.8947,-3.181416
21.5481,-5.6842,-1.747541
33.2636,-5.8947,-2.853479
30.3347,-5.8947,-3.270846
21.3389,-5.6842,-1.748372
29.7071,-5.8947,-3.072387
34.1004,-5.8947,-3.194861
16.9456,-5.6842,-2.606008
22.1757,-5.6842,-1.748800
16.5272,-5.6842,-2.554950
33.6820,-5.8947,-2.984409
30.7531,-5.8947,-3.224199
15.6904,-5.6842,-2.591126
21.9665,-5.6842,-1.747606
31.3808,-5.8947,-3.246264
17.3640,-5.6842,-2.610259
19.0377,-5.6842,-2.551190
17.5732,-5.6842,-2.570550
33.0544,-5.8947,-3.255916
21.7573,-5.6842,-1.748215
32.6360,-5.8947,-3.232657
16.7364,-5.6842,-2.602138
22.3849,-5.6842,-1.748426
23.8494,-5.6842,-1.747864
34.5188,-5.8947,-3.125322
32.4268,-5.8947,-3.250811
34.9372,-5.8947,-3.167027
21.1297,-5.6842,-1.748097
22.5941,-5.6842,-1.747995
17.7824,-5.6842,-2.619145
33.8912,-5.8947,-3.086906
18.8285,-5.6842,-2.576389
35.3556,-5.8947,-2.823934
36.1925,-5.8947,-3.252858
18.6192,-5.6842,-2.569322
23.4310,-5.6842,-1.748083
18.4100,-5.6842,-2.526433
23.6402,-5.6842,-1.748509
37.0293,-5.8947,-3.266966
24.0586,-5.6842,-1.748049
24.6862,-5.6842,-1.748136
19.4561,-5.6842,-2.527839
24.8954,-5.6842,-1.747815
17.9916,-5.6842,-2.575506
18.2008,-5.6842,-2.585949
23.2218,-5.6842,-1.748347
35.5649,-5.8947,-3.211972
24.2678,-5.6842,-1.748030
24.4770,-5.6842,-1.747937
17.1548,-5.6842,-2.561200
33.4728,-5.8947,-3.171937
31.1715,-5.8947,-3.033527
36.8201,-5.8947,-2.957151
19.6653,-5.6842,-2.578620
19.2469,-5.6842,-2.608301
20.7113,-5.6842,-2.594770
23.0126,-5.6842,-1.748488
34.7280,-5.8947,-3.076423
19.8745,-5.6842,-2.528979
20.2929,-5.6842,-2.605742
35.1464,-5.8947,-3.264257
22.8033,-5.6842,-1.748639
20.0837,-5.6842,-2.578589
37.2385,-5.8947,-2.955193
34.3096,-5.8947,-2.818516
41.0042,-5.8947,-2.908253
35.9833,-5.8947,-3.185881
30.9623,-5.6842,-1.748143
38.9121,-5.8947,-3.247259
20.9205,-5.6842,-2.551585
30.5439,-5.6842,-1.748521
30.7531,-5.6842,-1.748108
44.5607,-5.8947,-2.957387
35.7741,-5.8947,-3.149738
36.6109,-5.8947,-3.276580
40.3766,-5.8947,-3.112596
38.4937,-5.8947,-3.247232
20.5021,-5.6842,-2.542895
43.5146,-5.8947,-3.184550
37.4477,-5.8947,-3.263785
30.3347,-5.6842,-1.748224
36.4017,-5.8947,-3.112576
44.7699,-5.8947,-3.247832
39.3305,-5.8947,-3.254310
42.2594,-5.8947,-3.116846
43.3054,-5.8947,-3.047757
41.2134,-5.8947,-3.268935
37.6569,-5.8947,-3.274825
38.7029,-5.8947,-3.162616
39.1213,-5.8947,-3.059937
37.8661,-5.8947,-3.211953
45.6067,-5.8947,-2.735947
42.8870,-5.8947,-3.088476
39.5397,-5.8947,-3.197495
44.3515,-5.8947,-3.266063
41.6318,-5.8947,-3.228240
40.7950,-5.8947,-3.251915
42.6778,-5.8947,-3.198957
38.0753,-5.8947,-3.206443
47.0711,-5.8947,-3.231353
45.8159,-5.8947,-3.189379
41.8410,-5.8947,-3.188684
39.7490,-5.8947,-3.236137
43.9331,-5.8947,-3.200923
44.9791,-5.8947,-3.195138
42.4686,-5.8947,-3.005540
40.1674,-5.8947,-3.010583
46.0251,-5.8947,-2.919410
39.9582,-5.8947,-3.258003
38.2845,-5.8947,-3.056900
47.4895,-5.8947,-3.272114
47.6987,-5.8947,-3.234740
48.3264,-5.8947,-3.198131
48.1172,-5.8947,-3.257635
46.6527,-5.8947,-3.159230
46.4435,-5.8947,-3.075474
40.5858,-5.8947,-3.058585
42.0502,-5.8947,-3.196684
47.2803,-5.8947,-3.258080
45.3975,-5.8947,-2.941895
48.5356,-5.8947,-3.220783
46.2343,-5.8947,-3.152656
49.7908,-5.8947,-3.236595
41.4226,-5.8947,-3.194304
48.7448,-5.8947,-3.134727
44.1423,-5.8947,-3.003565
48.9540,-5.8947,-3.239840
43.7238,-5.8947,-3.043174
43.0962,-5.8947,-3.177232
49.5816,-5.8947,-3.034693
46.8619,-5.8947,-3.096815
45.1883,-5.8947,-2.876154
47.9079,-5.8947,-3.210641
49.1632,-5.8947,-3.061887
49.3724,-5.8947,-3.197463
50.0000,-5.8947,-3.121185
0.0000,-5.4737,0.103837
0.2092,-5.4737,-1.285748
0.4184,-5.4737,-2.218988
0.6276,-5.4737,-2.303779
2.0921,-5.4737,-2.382551
1.2552,-5.4737,-2.845467
1.8828,-5.4737,-2.716332
1.0460,-5.4737,-2.587177
0.8368,-5.4737,-2.747186
1.6736,-5.4737,-2.503928
2.9289,-5.4737,-2.765094
2.7197,-5.4737,-2.708152
3.3473,-5.4737,-2.618912
4.8117,-5.4737,-2.644667
2.3013,-5.4737,-2.451587
3.7657,-5.4737,-2.543637
4.3933,-5.4737,-2.579990
4.1841,-5.4737,-2.599203
5.2301,-5.4737,-2.663402
4.6025,-5.4737,-2.556305
3.5565,-5.4737,-2.503626
5.0209,-5.4737,-2.697207
1.4644,-5.4737,-2.711528
6.0669,-5.4737,-2.718712
3.9749,-5.4737,-2.460962
6.2762,-5.4737,-2.730821
7.1130,-5.4737,-2.706181
5.6485,-5.4737,-2.688272
7.7406,-5.4737,-2.496432
7.5314,-5.4737,-2.477145
3.1381,-5.4737,-2.717231
7.3222,-5.4737,-2.494846
7.9498,-5.4737,-2.483772
6.6946,-5.4737,-2.713568
6.9038,-5.4737,-2.746121
2.5105,-5.4737,-2.598236
5.4393,-5.4737,-2.696468
8.5774,-5.4737,-2.487225
25.7322,-5.6842,-3.175816
8.3682,-5.4737,-2.342188
10.2510,-5.4737,-2.466031
10.6695,-5.4737,-2.519000
9.2050,-5.4737,-2.519133
8.9958,-5.4737,-2.453244
10.0418,-5.4737,-2.490019
8.7866,-5.4737,-2.417205
5.8577,-5.4737,-2.740447
10.4603,-5.4737,-2.550472
11.0879,-5.4737,-2.580755
25.5230,-5.6842,-3.229796
9.8326,-5.4737,-2.510170
9.4142,-5.4737,-2.433778
6.4854,-5.4737,-2.694894
12.3431,-5.4737,-2.558460
10.8787,-5.4737,-2.583887
12.1339,-5.4737,-2.587299
8.1590,-5.4737,-2.491982
25.1046,-5.6842,-3.113468
26.9874,-5.6842,-3.072201
12.9707,-5.4737,-2.592124
12.7615,-5.4737,-2.588407
9.6234,-5.4737,-2.424073
11.5063,-5.4737,-2.558835
12.5523,-5.4737,-2.517365
11.2971,-5.4737,-2.554112
25.9414,-5.6842,-2.913677
11.7155,-5.4737,-2.603837
11.9247,-5.4737,-2.605899
25.3138,-5.6842,-2.767269
13.8075,-5.4737,-2.617015
26.5690,-5.6842,-3.129982
28.4519,-5.6842,-3.179487
26.7782,-5.6842,-3.223661
13.5983,-5.4737,-2.613618
13.3891,-5.4737,-2.632723
14.0167,-5.4737,-2.600440
26.3598,-5.6842,-3.096938
27.8243,-5.6842,-3.203853
13.1799,-5.4737,-2.551131
30.1255,-5.6842,-3.140261
27.6151,-5.6842,-3.072153
14.2259,-5.4737,-2.651966
14.6444,-5.4737,-2.631479
28.2427,-5.6842,-2.943957
28.8703,-5.6842,-3.220531
27.4059,-5.6842,-3.117674
26.1506,-5.6842,-3.219557
29.0795,-5.6842,-3.261488
15.2720,-5.4737,-2.551961
14.4351,-5.4737,-2.616312
15.0628,-5.4737,-2.579411
32.0084,-5.6842,-3.179106
29.7071,-5.6842,-3.262646
14.8536,-5.4737,-2.591213
27.1967,-5.6842,-3.240046
29.2887,-5.6842,-3.237065
28.6611,-5.6842,-3.231065
29.9163,-5.6842,-3.058289
28.0335,-5.6842,-3.162587
31.5900,-5.6842,-3.251917
32.8452,-5.6842,-3.219456
34.5188,-5.6842,-2.784497
34.1004,-5.6842,-3.020119
20.7113,-5.4737,-1.749180
21.3389,-5.4737,-1.747973
32.4268,-5.6842,-3.172661
22.3849,-5.4737,-1.749423
22.1757,-5.4737,-1.749333
32.2176,-5.6842,-3.229265
21.9665,-5.4737,-1.748855
35.5649,-5.6842,-3.064181
29.4979,-5.6842,-3.163947
15.4812,-5.4737,-2.539865
33.2636,-5.6842,-3.194922
20.9205,-5.4737,-1.748818
21.1297,-5.4737,-1.748864
15.6904,-5.4737,-2.592027
16.9456,-5.4737,-2.559731
23.2218,-5.4737,-1.749457
23.4310,-5.4737,-1.749168
15.8996,-5.4737,-2.617962
23.0126,-5.4737,-1.748579
16.1088,-5.4737,-2.548262
20.2929,-5.4737,-1.748051
16.3180,-5.4737,-2.600312
16.7364,-5.4737,-2.555813
20.5021,-5.4737,-1.748976
33.0544,-5.6842,-2.976569
22.8033,-5.4737,-1.749360
23.6402,-5.4737,-1.749608
21.7573,-5.4737,-1.748962
17.7824,-5.4737,-2.591789
21.5481,-5.4737,-1.749192
33.4728,-5.6842,-2.914976
33.6820,-5.6842,-3.222144
17.1548,-5.4737,-2.594505
17.5732,-5.4737,-2.515412
19.4561,-5.4737,-2.589735
22.5941,-5.4737,-1.749230
18.2008,-5.4737,-2.555780
16.5272,-5.4737,-2.518744
29.0795,-5.4737,-1.749506
37.0293,-5.6842,-3.149744
31.3808,-5.6842,-3.203202
32.6360,-5.6842,-3.249410
36.4017,-5.6842,-3.280149
34.3096,-5.6842,-3.252147
35.9833,-5.6842,-3.265108
34.9372,-5.6842,-3.238922
36.6109,-5.6842,-2.957105
19.8745,-5.4737,-2.566096
30.1255,-5.4737,-1.749224
19.2469,-5.4737,-2.554033
19.0377,-5.4737,-2.594980
31.1715,-5.6842,-3.243726
17.3640,-5.4737,-2.586906
31.7992,-5.6842,-3.264101
35.1464,-5.6842,-2.774838
18.8285,-5.4737,-2.589909
17.9916,-5.4737,-2.589770
34.7280,-5.6842,-3.207611
35.3556,-5.6842,-3.266428
38.4937,-5.6842,-3.265217
29.4979,-5.4737,-1.749635
18.4100,-5.4737,-2.586998
35.7741,-5.6842,-3.263358
36.1925,-5.6842,-2.912445
19.6653,-5.4737,-2.575437
38.9121,-5.6842,-3.273244
36.8201,-5.6842,-3.253656
33.8912,-5.6842,-3.228485
38.0753,-5.6842,-3.124284
37.8661,-5.6842,-3.249406
37.4477,-5.6842,-3.262655
38.7029,-5.6842,-3.265202
40.5858,-5.6842,-3.235416
20.0837,-5.4737,-2.574008
39.3305,-5.6842,-3.161318
40.7950,-5.6842,-3.231182
39.1213,-5.6842,-3.179569
42.6778,-5.6842,-3.125621
37.6569,-5.6842,-2.744880
41.0042,-5.6842,-3.208257
18.6192,-5.4737,-2.602840
39.9582,-5.6842,-2.949004
41.6318,-5.6842,-3.266333
44.9791,-5.6842,-2.871814
43.9331,-5.6842,-3.234571
43.5146,-5.6842,-3.166275
42.0502,-5.6842,-3.249996
38.2845,-5.6842,-3.218795
40.1674,-5.6842,-3.269174
39.5397,-5.6842,-2.943125
43.7238,-5.6842,-3.016203
37.2385,-5.6842,-2.989903
43.3054,-5.6842,-3.083364
44.1423,-5.6842,-2.854908
46.0251,-5.6842,-3.209741
43.0962,-5.6842,-3.100803
44.5607,-5.6842,-2.721288
42.2594,-5.6842,-3.068710
41.2134,-5.6842,-3.220959
42.8870,-5.6842,-3.241447
41.8410,-5.6842,-2.847759
39.7490,-5.6842,-3.245946
40.3766,-5.6842,-3.201860
44.3515,-5.6842,-3.213705
45.8159,-5.6842,-3.061867
47.0711,-5.6842,-3.158546
47.2803,-5.6842,-2.770322
44.7699,-5.6842,-3.212861
42.4686,-5.6842,-3.263694
46.8619,-5.6842,-2.957874
41.4226,-5.6842,-3.104805
45.1883,-5.6842,-3.232711
48.7448,-5.6842,-3.201460
48.3264,-5.6842,-3.180597
49.1632,-5.6842,-3.235719
46.4435,-5.6842,-3.157018
46.6527,-5.6842,-3.137274
48.1172,-5.6842,-3.090781
46.2343,-5.6842,-3.136493
47.6987,-5.6842,-2.835220
45.3975,-5.6842,-3.025798
47.9079,-5.6842,-3.048558
50.0000,-5.6842,-3.238200
47.4895,-5.6842,-3.202720
48.9540,-5.6842,-2.939726
48.5356,-5.6842,-2.993038
49.3724,-5.6842,-3.226291
45.6067,-5.6842,-3.231739
49.5816,-5.6842,-3.244457
49.7908,-5.6842,-3.086202
0.0000,-5.2632,0.038525
0.2092,-5.2632,-1.354651
1.0460,-5.2632,-2.790132
1.6736,-5.2632,-2.475286
0.4184,-5.2632,-2.023479
0.8368,-5.2632,-2.521945
1.4644,-5.2632,-2.830538
2.9289,-5.2632,-2.392197
2.7197,-5.2632,-2.267095
1.2552,-5.2632,-2.844447
1.8828,-5.2632,-2.662839
0.6276,-5.2632,-2.554206
2.5105,-5.2632,-2.468470
2.3013,-5.2632,-2.388199
3.9749,-5.2632,-2.630369
3.7657,-5.2632,-2.525027
5.2301,-5.2632,-2.642855
3.3473,-5.2632,-2.584888
4.6025,-5.2632,-2.677815
5.0209,-5.2632,-2.730039
24.0586,-5.4737,-3.068287
4.3933,-5.2632,-2.656464
23.8494,-5.4737,-3.231571
4.1841,-5.2632,-2.641075
5.8577,-5.2632,-2.720034
6.4854,-5.2632,-2.413270
5.6485,-5.2632,-2.732715
25.3138,-5.4737,-3.106100
24.2678,-5.4737,-3.139947
24.4770,-5.4737,-3.245057
2.0921,-5.2632,-2.477451
3.5565,-5.2632,-2.519161
6.2762,-5.2632,-2.585346
6.0669,-5.2632,-2.687195
24.8954,-5.4737,-3.181258
4.8117,-5.2632,-2.568953
5.4393,-5.2632,-2.570251
3.1381,-5.2632,-2.509262
24.6862,-5.4737,-3.131868
7.5314,-5.2632,-2.253657
6.6946,-5.2632,-2.492798
7.9498,-5.2632,-2.474148
8.5774,-5.2632,-2.475613
6.9038,-5.2632,-2.405326
8.1590,-5.2632,-2.453199
7.1130,-5.2632,-2.476865
7.7406,-5.2632,-2.300874
8.3682,-5.2632,-2.296754
26.1506,-5.4737,-2.885010
25.5230,-5.4737,-3.208427
9.6234,-5.2632,-2.532328
8.9958,-5.2632,-2.442004
8.7866,-5.2632,-2.509184
27.6151,-5.4737,-3.210221
25.7322,-5.4737,-3.175971
9.2050,-5.2632,-2.455036
7.3222,-5.2632,-2.447408
9.4142,-5.2632,-2.540678
26.9874,-5.4737,-3.135039
9.8326,-5.2632,-2.537851
10.8787,-5.2632,-2.531048
10.6695,-5.2632,-2.532179
25.9414,-5.4737,-2.963639
26.7782,-5.4737,-3.054662
10.2510,-5.2632,-2.507603
27.4059,-5.4737,-3.208710
10.4603,-5.2632,-2.611528
26.3598,-5.4737,-3.226253
26.5690,-5.4737,-3.060239
28.6611,-5.4737,-3.108787
10.0418,-5.2632,-2.587062
11.7155,-5.2632,-2.583450
11.0879,-5.2632,-2.581282
27.8243,-5.4737,-3.183863
12.1339,-5.2632,-2.557936
29.2887,-5.4737,-3.232158
12.3431,-5.2632,-2.578858
28.0335,-5.4737,-3.147441
25.1046,-5.4737,-3.197481
30.3347,-5.4737,-3.241026
11.5063,-5.2632,-2.616157
12.5523,-5.2632,-2.547895
28.8703,-5.4737,-3.271028
11.9247,-5.2632,-2.610674
12.7615,-5.2632,-2.661144
28.4519,-5.4737,-3.014066
27.1967,-5.4737,-2.806344
12.9707,-5.2632,-2.656918
28.2427,-5.4737,-3.227931
13.1799,-5.2632,-2.625249
11.2971,-5.2632,-2.565073
13.3891,-5.2632,-2.672796
33.0544,-5.4737,-3.274789
32.0084,-5.4737,-3.234553
29.7071,-5.4737,-3.246929
32.8452,-5.4737,-2.885302
30.5439,-5.4737,-3.262594
31.3808,-5.4737,-3.244527
33.6820,-5.4737,-3.202461
31.1715,-5.4737,-3.107248
32.2176,-5.4737,-3.031803
21.3389,-5.2632,-1.745863
13.8075,-5.2632,-2.584146
30.7531,-5.4737,-3.173775
33.4728,-5.4737,-3.240857
19.8745,-5.2632,-1.747861
22.3849,-5.2632,-1.745506
29.9163,-5.4737,-3.187830
13.5983,-5.2632,-2.614916
32.6360,-5.4737,-3.148725
21.1297,-5.2632,-1.749029
20.0837,-5.2632,-1.747095
30.9623,-5.4737,-3.241840
21.7573,-5.2632,-1.744330
20.7113,-5.2632,-1.747092
19.6653,-5.2632,-1.748648
21.9665,-5.2632,-1.742667
31.7992,-5.4737,-2.876527
20.9205,-5.2632,-1.745036
14.0167,-5.2632,-2.556617
19.4561,-5.2632,-1.748487
21.5481,-5.2632,-1.747267
34.5188,-5.4737,-3.080451
33.8912,-5.4737,-2.939701
32.4268,-5.4737,-3.121866
34.3096,-5.4737,-3.189219
14.8536,-5.2632,-2.548305
17.1548,-5.2632,-2.611964
16.1088,-5.2632,-2.582432
20.5021,-5.2632,-1.744127
17.7824,-5.2632,-2.557510
14.2259,-5.2632,-2.607475
15.4812,-5.2632,-2.588907
14.4351,-5.2632,-2.579304
15.6904,-5.2632,-2.538214
22.1757,-5.2632,-1.747299
35.5649,-5.4737,-3.264040
16.5272,-5.2632,-2.630141
20.2929,-5.2632,-1.748663
19.2469,-5.2632,-2.592034
18.2008,-5.2632,-2.599588
18.4100,-5.2632,-2.615171
31.5900,-5.4737,-3.221026
18.6192,-5.2632,-2.608771
14.6444,-5.2632,-2.591558
34.7280,-5.4737,-3.216975
15.2720,-5.2632,-2.609180
35.1464,-5.4737,-3.262707
33.2636,-5.4737,-3.176870
16.9456,-5.2632,-2.558499
19.0377,-5.2632,-2.590284
17.3640,-5.2632,-2.559734
17.5732,-5.2632,-2.549233
18.8285,-5.2632,-2.638945
35.3556,-5.4737,-3.175703
34.1004,-5.4737,-3.251167
15.0628,-5.2632,-2.583929
16.3180,-5.2632,-2.545634
37.2385,-5.4737,-3.266082
15.8996,-5.2632,-2.551840
35.9833,-5.4737,-2.913321
36.1925,-5.4737,-3.218745
17.9916,-5.2632,-2.605526
37.8661,-5.4737,-3.119343
16.7364,-5.2632,-2.626357
34.9372,-5.4737,-2.870740
37.0293,-5.4737,-3.102341
39.9582,-5.4737,-3.042244
39.1213,-5.4737,-3.274610
37.4477,-5.4737,-3.155697
36.4017,-5.4737,-3.054819
37.6569,-5.4737,-3.226088
40.1674,-5.4737,-3.278858
39.5397,-5.4737,-3.207841
41.4226,-5.4737,-3.250683
36.8201,-5.4737,-3.219959
38.4937,-5.4737,-3.018686
38.2845,-5.4737,-3.154356
39.7490,-5.4737,-3.183305
36.6109,-5.4737,-3.251684
40.3766,-5.4737,-2.674581
35.7741,-5.4737,-3.142149
38.0753,-5.4737,-3.116369
38.7029,-5.4737,-3.276616
42.8870,-5.4737,-3.186562
41.6318,-5.4737,-3.026436
41.2134,-5.4737,-3.119681
41.0042,-5.4737,-3.252379
44.9791,-5.4737,-2.532649
45.1883,-5.4737,-3.138426
46.8619,-5.4737,-3.239908
44.5607,-5.4737,-3.099568
40.5858,-5.4737,-3.260334
39.3305,-5.4737,-3.222706
44.7699,-5.4737,-3.192373
42.4686,-5.4737,-3.150191
44.1423,-5.4737,-3.131306
46.2343,-5.4737,-3.134258
45.8159,-5.4737,-2.943426
47.2803,-5.4737,-3.194550
42.0502,-5.4737,-2.984161
40.7950,-5.4737,-3.103352
42.6778,-5.4737,-2.790302
47.4895,-5.4737,-3.166530
43.3054,-5.4737,-3.211478
41.8410,-5.4737,-3.034348
43.5146,-5.4737,-2.978428
47.0711,-5.4737,-3.203222
38.9121,-5.4737,-2.958999
48.7448,-5.4737,-3.171947
43.7238,-5.4737,-3.240772
48.1172,-5.4737,-3.114634
43.9331,-5.4737,-3.068352
48.5356,-5.4737,-2.968901
43.0962,-5.4737,-2.903494
45.3975,-5.4737,-2.917594
46.0251,-5.4737,-3.164119
49.5816,-5.4737,-3.163768
47.6987,-5.4737,-3.078405
48.9540,-5.4737,-2.769767
44.3515,-5.4737,-3.232245
45.6067,-5.4737,-3.099895
46.6527,-5.4737,-3.152430
42.2594,-5.4737,-2.676515
49.3724,-5.4737,-3.022053
49.1632,-5.4737,-3.142039
46.4435,-5.4737,-3.212884
48.3264,-5.4737,-3.174431
49.7908,-5.4737,-2.980521
47.9079,-5.4737,-3.240342
50.0000,-5.4737,-3.080792
0.0000,-5.0526,0.041531
22.8033,-5.2632,-3.195385
0.6276,-5.0526,-2.350377
23.0126,-5.2632,-3.062483
0.2092,-5.0526,-2.271299
23.8494,-5.2632,-3.174755
23.4310,-5.2632,-3.245275
0.8368,-5.0526,-2.663716
23.2218,-5.2632,-3.098818
1.0460,-5.0526,-2.858460
25.5230,-5.2632,-3.095675
1.4644,-5.0526,-2.651772
23.6402,-5.2632,-3.211592
24.0586,-5.2632,-3.196612
26.1506,-5.2632,-3.186634
24.4770,-5.2632,-3.187598
2.9289,-5.0526,-2.503263
0.4184,-5.0526,-1.811046
2.5105,-5.0526,-2.466164
1.6736,-5.0526,-2.739907
22.5941,-5.2632,-3.230347
25.3138,-5.2632,-3.147459
1.2552,-5.0526,-2.872123
2.3013,-5.0526,-2.555467
3.5565,-5.0526,-2.596664
3.3473,-5.0526,-2.638209
1.8828,-5.0526,-2.561549
24.2678,-5.2632,-3.194540
24.8954,-5.2632,-3.210554
24.6862,-5.2632,-3.231418
2.7197,-5.0526,-2.416566
25.1046,-5.2632,-3.107067
2.0921,-5.0526,-2.559512
4.1841,-5.0526,-2.564438
3.1381,-5.0526,-2.546998
4.3933,-5.0526,-2.600992
5.0209,-5.0526,-2.662457
3.7657,-5.0526,-2.683542
4.8117,-5.0526,-2.682411
5.4393,-5.0526,-2.305627
27.4059,-5.2632,-3.013526
25.7322,-5.2632,-2.960851
5.2301,-5.0526,-2.720351
3.9749,-5.0526,-2.690615
27.8243,-5.2632,-3.160677
27.1967,-5.2632,-3.139462
7.5314,-5.0526,-2.343307
28.4519,-5.2632,-3.226104
8.1590,-5.0526,-2.502780
4.6025,-5.0526,-2.665873
7.1130,-5.0526,-2.266788
7.7406,-5.0526,-2.424683
6.0669,-5.0526,-2.324024
6.9038,-5.0526,-2.340941
6.2762,-5.0526,-2.299307
8.3682,-5.0526,-2.470350
5.6485,-5.0526,-2.382472
8.5774,-5.0526,-2.420383
28.2427,-5.2632,-3.120218
6.6946,-5.0526,-2.341210
