F_AVG,DELTA_F,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
12.3428,2.3012,1.262959e-03,-2.8986,0,0,7.008405
12.3428,2.5104,1.377794e-03,-2.8608,0,0,7.196341
12.3428,2.7196,1.503416e-03,-2.8229,0,0,6.752614
12.3428,2.9288,1.640196e-03,-2.7851,0,0,7.657994
12.3428,3.1380,1.788166e-03,-2.7476,0,0,7.041862
12.3428,3.3472,1.947086e-03,-2.7106,0,0,6.335806
12.3428,3.5564,2.116971e-03,-2.6743,0,0,6.650130
12.3428,3.7656,2.298097e-03,-2.6386,0,0,7.740269
12.3428,3.9748,2.490361e-03,-2.6037,0,0,7.073407
12.3428,4.1840,2.694244e-03,-2.5696,0,0,6.669564
12.3428,4.3932,2.909341e-03,-2.5362,0,0,6.407752
12.3428,4.6024,3.135662e-03,-2.5037,0,0,7.799095
12.3428,4.8116,3.373743e-03,-2.4719,0,0,6.619593
12.3428,5.0208,3.623461e-03,-2.4409,0,0,6.462667
12.5520,0.0000,2.102831e-02,-1.6772,0,0,6.461447
12.5520,0.2092,6.670132e-04,-3.1759,0,0,6.990557
12.5520,0.4184,6.778700e-04,-3.1689,0,0,7.402979
12.5520,0.6276,7.074105e-04,-3.1503,0,0,7.486589
12.5520,0.8368,7.444353e-04,-3.1282,0,0,7.073382
12.5520,1.0460,7.886495e-04,-3.1031,0,0,6.458052
12.5520,1.2552,8.409975e-04,-3.0752,0,0,6.656523
12.5520,1.4644,9.020249e-04,-3.0448,0,0,7.153361
12.5520,1.6736,9.723202e-04,-3.0122,0,0,7.547398
12.5520,1.8828,1.052540e-03,-2.9778,0,0,6.795300
12.5520,2.0920,1.142701e-03,-2.9421,0,0,6.262985
12.5520,2.3012,1.243009e-03,-2.9055,0,0,6.259616
12.5520,2.5104,1.353924e-03,-2.8684,0,0,7.657994
12.5520,2.7196,1.475336e-03,-2.8311,0,0,7.041862
12.5520,2.9288,1.607228e-03,-2.7939,0,0,7.196341
12.5520,3.1380,1.750120e-03,-2.7569,0,0,6.752614
12.5520,3.3472,1.903627e-03,-2.7204,0,0,7.740269
12.5520,3.5564,2.067720e-03,-2.6845,0,0,7.003529
12.5520,3.7656,2.242577e-03,-2.6493,0,0,6.335806
12.5520,3.9748,2.428186e-03,-2.6147,0,0,6.650130
12.5520,4.1840,2.625028e-03,-2.5809,0,0,7.799095
12.5520,4.3932,2.832711e-03,-2.5478,0,0,7.073407
12.5520,4.6024,3.051276e-03,-2.5155,0,0,6.669564
12.5520,4.8116,3.281097e-03,-2.4840,0,0,7.568879
12.5520,5.0208,3.522217e-03,-2.4532,0,0,7.324349
12.7612,0.0000,2.102831e-02,-1.6772,0,0,6.544669
12.7612,0.2092,6.649629e-04,-3.1772,0,0,7.486589
12.7612,0.4184,6.768059e-04,-3.1695,0,0,7.073382
12.7612,0.6276,7.068097e-04,-3.1507,0,0,6.990557
12.7612,0.8368,7.417505e-04,-3.1297,0,0,7.402979
12.7612,1.0460,7.846128e-04,-3.1053,0,0,6.914850
12.7612,1.2552,8.354151e-04,-3.0781,0,0,7.547398
12.7612,1.4644,8.945436e-04,-3.0484,0,0,6.795300
12.7612,1.6736,9.625906e-04,-3.0166,0,0,6.656523
12.7612,1.8828,1.040130e-03,-2.9829,0,0,7.153361
12.7612,2.0920,1.127223e-03,-2.9480,0,0,7.657994
12.7612,2.3012,1.224093e-03,-2.9122,0,0,7.041862
12.7612,2.5104,1.331382e-03,-2.8757,0,0,6.331537
12.7612,2.7196,1.448623e-03,-2.8390,0,0,6.259616
12.7612,2.9288,1.575981e-03,-2.8024,0,0,7.740269
12.7612,3.1380,1.714046e-03,-2.7660,0,0,7.008405
12.7612,3.3472,1.862216e-03,-2.7300,0,0,7.196341
12.7612,3.5564,2.020898e-03,-2.6945,0,0,6.752614
12.7612,3.7656,2.189823e-03,-2.6596,0,0,7.799095
12.7612,3.9748,2.369205e-03,-2.6254,0,0,6.619593
12.7612,4.1840,2.559254e-03,-2.5919,0,0,6.335806
12.7612,4.3932,2.759942e-03,-2.5591,0,0,7.568879
12.7612,4.6024,2.971170e-03,-2.5271,0,0,7.324349
12.7612,4.8116,3.193262e-03,-2.4958,0,0,7.073407
12.7612,5.0208,3.426051e-03,-2.4652,0,0,6.669564
12.9704,0.0000,2.102831e-02,-1.6772,0,0,7.073382
12.9704,0.2092,6.623040e-04,-3.1789,0,0,7.486589
12.9704,0.4184,6.762841e-04,-3.1699,0,0,6.544669
12.9704,0.6276,7.047629e-04,-3.1520,0,0,6.914850
12.9704,0.8368,7.394755e-04,-3.1311,0,0,7.547398
12.9704,1.0460,7.806862e-04,-3.1075,0,0,6.990557
12.9704,1.2552,8.299759e-04,-3.0809,0,0,7.402979
12.9704,1.4644,8.874335e-04,-3.0519,0,0,6.797784
12.9704,1.6736,9.533335e-04,-3.0208,0,0,7.657994
12.9704,1.8828,1.028300e-03,-2.9879,0,0,7.041862
12.9704,2.0920,1.112459e-03,-2.9537,0,0,6.656523
12.9704,2.3012,1.206167e-03,-2.9186,0,0,7.153361
12.9704,2.5104,1.309859e-03,-2.8828,0,0,7.740269
12.9704,2.7196,1.423221e-03,-2.8467,0,0,7.003529
12.9704,2.9288,1.546294e-03,-2.8107,0,0,6.246537
12.9704,3.1380,1.679686e-03,-2.7748,0,0,6.407752
12.9704,3.3472,1.823012e-03,-2.7392,0,0,7.799095
12.9704,3.5564,1.976402e-03,-2.7041,0,0,7.008405
12.9704,3.7656,2.139702e-03,-2.6696,0,0,7.196341
12.9704,3.9748,2.313182e-03,-2.6358,0,0,7.568879
12.9704,4.1840,2.496753e-03,-2.6026,0,0,7.324349
12.9704,4.3932,2.690869e-03,-2.5701,0,0,6.140521
12.9704,4.6024,2.895121e-03,-2.5383,0,0,6.335806
12.9704,4.8116,3.109522e-03,-2.5073,0,0,7.814125
12.9704,5.0208,3.334538e-03,-2.4770,0,0,6.990351
13.1796,0.0000,2.102831e-02,-1.6772,0,0,6.002635
13.1796,0.2092,6.579988e-04,-3.1818,0,0,6.914850
13.1796,0.4184,6.762413e-04,-3.1699,0,0,7.547398
13.1796,0.6276,7.035870e-04,-3.1527,0,0,7.486589
13.1796,0.8368,7.370301e-04,-3.1325,0,0,6.544669
13.1796,1.0460,7.769819e-04,-3.1096,0,0,6.242125
13.1796,1.2552,8.249352e-04,-3.0836,0,0,7.657994
13.1796,1.4644,8.806334e-04,-3.0552,0,0,7.041862
13.1796,1.6736,9.445274e-04,-3.0248,0,0,7.402979
13.1796,1.8828,1.017074e-03,-2.9926,0,0,6.797784
13.1796,2.0920,1.098428e-03,-2.9592,0,0,7.740269
13.1796,2.3012,1.189140e-03,-2.9248,0,0,7.003529
13.1796,2.5104,1.289355e-03,-2.8896,0,0,6.656523
13.1796,2.7196,1.398981e-03,-2.8542,0,0,7.153361
13.1796,2.9288,1.518052e-03,-2.8187,0,0,7.799095
13.1796,3.1380,1.646999e-03,-2.7833,0,0,6.619593
13.1796,3.3472,1.785733e-03,-2.7482,0,0,5.979412
13.1796,3.5564,1.934077e-03,-2.7135,0,0,7.568879
13.1796,3.7656,2.092003e-03,-2.6794,0,0,7.324349
13.1796,3.9748,2.259775e-03,-2.6459,0,0,7.008405
13.1796,4.1840,2.437299e-03,-2.6131,0,0,7.196341
13.1796,4.3932,2.625023e-03,-2.5809,0,0,7.814125
13.1796,4.6024,2.822572e-03,-2.5494,0,0,6.128254
13.1796,4.8116,3.029975e-03,-2.5186,0,0,6.172513
13.1796,5.0208,3.247599e-03,-2.4884,0,0,7.457889
13.3888,0.0000,2.102831e-02,-1.6772,0,0,7.547398
13.3888,0.2092,6.563696e-04,-3.1829,0,0,6.914850
13.3888,0.4184,6.761005e-04,-3.1700,0,0,6.262985
13.3888,0.6276,7.019266e-04,-3.1537,0,0,6.458052
13.3888,0.8368,7.348313e-04,-3.1338,0,0,7.657994
13.3888,1.0460,7.732887e-04,-3.1117,0,0,7.486589
13.3888,1.2552,8.201158e-04,-3.0861,0,0,6.544669
13.3888,1.4644,8.741541e-04,-3.0584,0,0,6.073747
13.3888,1.6736,9.361127e-04,-3.0287,0,0,7.740269
13.3888,1.8828,1.006361e-03,-2.9972,0,0,7.003529
13.3888,2.0920,1.085052e-03,-2.9645,0,0,7.402979
13.3888,2.3012,1.172936e-03,-2.9307,0,0,6.797784
13.3888,2.5104,1.269846e-03,-2.8962,0,0,7.799095
13.3888,2.7196,1.375918e-03,-2.8614,0,0,6.619593
13.3888,2.9288,1.491175e-03,-2.8265,0,0,6.656523
13.3888,3.1380,1.615840e-03,-2.7916,0,0,7.568879
13.3888,3.3472,1.750119e-03,-2.7569,0,0,7.324349
13.3888,3.5564,1.893730e-03,-2.7227,0,0,6.505395
13.3888,3.7656,2.046618e-03,-2.6890,0,0,6.302819
13.3888,3.9748,2.208932e-03,-2.6558,0,0,7.814125
13.3888,4.1840,2.380752e-03,-2.6233,0,0,6.588476
13.3888,4.3932,2.562318e-03,-2.5914,0,0,7.008405
13.3888,4.6024,2.753515e-03,-2.5601,0,0,7.457889
13.3888,4.8116,2.954350e-03,-2.5295,0,0,6.752614
13.3888,5.0208,3.164782e-03,-2.4997,0,0,8.023627
13.5980,0.0000,2.102832e-02,-1.6772,0,0,6.262985
13.5980,0.2092,6.549464e-04,-3.1838,0,0,6.795300
13.5980,0.4184,6.757933e-04,-3.1702,0,0,7.657994
13.5980,0.6276,7.002671e-04,-3.1547,0,0,7.041862
13.5980,0.8368,7.326128e-04,-3.1351,0,0,6.331537
13.5980,1.0460,7.701111e-04,-3.1134,0,0,6.458052
13.5980,1.2552,8.155522e-04,-3.0885,0,0,7.740269
13.5980,1.4644,8.679440e-04,-3.0615,0,0,7.486589
13.5980,1.6736,9.280570e-04,-3.0324,0,0,6.544669
13.5980,1.8828,9.960730e-04,-3.0017,0,0,6.407752
13.5980,2.0920,1.072380e-03,-2.9697,0,0,7.799095
13.5980,2.3012,1.157464e-03,-2.9365,0,0,6.990557
13.5980,2.5104,1.251195e-03,-2.9027,0,0,7.402979
13.5980,2.7196,1.353928e-03,-2.8684,0,0,7.568879
13.5980,2.9288,1.465615e-03,-2.8340,0,0,7.324349
13.5980,3.1380,1.586194e-03,-2.7996,0,0,6.283964
13.5980,3.3472,1.716250e-03,-2.7654,0,0,6.656523
13.5980,3.5564,1.855150e-03,-2.7316,0,0,7.814125
13.5980,3.7656,2.003319e-03,-2.6982,0,0,7.247393
13.5980,3.9748,2.160503e-03,-2.6654,0,0,6.505395
13.5980,4.1840,2.326947e-03,-2.6332,0,0,7.457889
13.5980,4.3932,2.502575e-03,-2.6016,0,0,6.259616
13.5980,4.6024,2.687808e-03,-2.5706,0,0,8.023627
13.5980,4.8116,2.882268e-03,-2.5403,0,0,7.008405
13.5980,5.0208,3.085927e-03,-2.5106,0,0,7.491378
13.8072,0.0000,2.216794e-02,-1.6543,0,0,7.657994
13.8072,0.2092,6.536223e-04,-3.1847,0,0,7.041862
13.8072,0.4184,6.744484e-04,-3.1711,0,0,6.331537
13.8072,0.6276,6.986333e-04,-3.1558,0,0,6.795300
13.8072,0.8368,7.303787e-04,-3.1365,0,0,7.740269
13.8072,1.0460,7.669259e-04,-3.1152,0,0,7.003529
13.8072,1.2552,8.112369e-04,-3.0909,0,0,6.246537
13.8072,1.4644,8.619705e-04,-3.0645,0,0,6.458052
13.8072,1.6736,9.203757e-04,-3.0360,0,0,7.799095
13.8072,1.8828,9.862402e-04,-3.0060,0,0,7.486589
13.8072,2.0920,1.060274e-03,-2.9746,0,0,6.544669
13.8072,2.3012,1.142683e-03,-2.9421,0,0,7.568879
13.8072,2.5104,1.233438e-03,-2.9089,0,0,7.324349
13.8072,2.7196,1.333079e-03,-2.8751,0,0,6.990557
13.8072,2.9288,1.441212e-03,-2.8413,0,0,7.402979
13.8072,3.1380,1.557986e-03,-2.8074,0,0,7.814125
13.8072,3.3472,1.683898e-03,-2.7737,0,0,6.128254
13.8072,3.5564,1.818526e-03,-2.7403,0,0,6.283964
13.8072,3.7656,1.962059e-03,-2.7073,0,0,7.457889
13.8072,3.9748,2.114308e-03,-2.6748,0,0,7.153361
13.8072,4.1840,2.275516e-03,-2.6429,0,0,8.023627
13.8072,4.3932,2.445606e-03,-2.6116,0,0,6.505395
13.8072,4.6024,2.625027e-03,-2.5809,0,0,7.491378
13.8072,4.8116,2.813374e-03,-2.5508,0,0,6.377522
13.8072,5.0208,3.010696e-03,-2.5213,0,0,6.588476
14.0164,0.0000,1.470471e+00,0.1675,0,0,6.331537
14.0164,0.2092,6.517380e-04,-3.1859,0,0,7.041862
14.0164,0.4184,6.735622e-04,-3.1716,0,0,7.740269
14.0164,0.6276,6.969647e-04,-3.1568,0,0,7.003529
14.0164,0.8368,7.281572e-04,-3.1378,0,0,6.262985
14.0164,1.0460,7.638589e-04,-3.1170,0,0,6.795300
14.0164,1.2552,8.070998e-04,-3.0931,0,0,7.799095
14.0164,1.4644,8.564140e-04,-3.0673,0,0,6.914850
14.0164,1.6736,9.130029e-04,-3.0395,0,0,6.002635
14.0164,1.8828,9.768379e-04,-3.0102,0,0,7.568879
14.0164,2.0920,1.048744e-03,-2.9793,0,0,7.324349
14.0164,2.3012,1.128601e-03,-2.9475,0,0,7.486589
14.0164,2.5104,1.216504e-03,-2.9149,0,0,6.544669
14.0164,2.7196,1.313092e-03,-2.8817,0,0,7.814125
14.0164,2.9288,1.417928e-03,-2.8483,0,0,6.461447
14.0164,3.1380,1.531055e-03,-2.8150,0,0,6.990557
14.0164,3.3472,1.653008e-03,-2.7817,0,0,7.457889
14.0164,3.5564,1.783592e-03,-2.7487,0,0,6.797784
14.0164,3.7656,1.922676e-03,-2.7161,0,0,8.023627
14.0164,3.9748,2.070239e-03,-2.6840,0,0,6.283964
14.0164,4.1840,2.226465e-03,-2.6524,0,0,7.491378
14.0164,4.3932,2.391306e-03,-2.6214,0,0,7.153361
14.0164,4.6024,2.565106e-03,-2.5909,0,0,7.247393
14.0164,4.8116,2.747656e-03,-2.5610,0,0,6.505395
14.0164,5.0208,2.939039e-03,-2.5318,0,0,7.607026
14.2256,0.0000,5.023275e-01,-0.2990,0,0,7.740269
14.2256,0.2092,6.528492e-04,-3.1852,0,0,7.003529
14.2256,0.4184,6.728521e-04,-3.1721,0,0,6.331537
14.2256,0.6276,6.953343e-04,-3.1578,0,0,7.041862
14.2256,0.8368,7.258838e-04,-3.1391,0,0,7.799095
14.2256,1.0460,7.609053e-04,-3.1187,0,0,6.619593
14.2256,1.2552,8.032179e-04,-3.0952,0,0,6.262985
14.2256,1.4644,8.510910e-04,-3.0700,0,0,7.568879
14.2256,1.6736,9.059233e-04,-3.0429,0,0,7.547398
14.2256,1.8828,9.679138e-04,-3.0142,0,0,6.914850
14.2256,2.0920,1.037715e-03,-2.9839,0,0,6.302819
14.2256,2.3012,1.115095e-03,-2.9527,0,0,7.814125
14.2256,2.5104,1.200394e-03,-2.9207,0,0,7.073382
14.2256,2.7196,1.294030e-03,-2.8881,0,0,7.486589
14.2256,2.9288,1.395627e-03,-2.8552,0,0,7.457889
14.2256,3.1380,1.505353e-03,-2.8224,0,0,6.049844
14.2256,3.3472,1.623493e-03,-2.7895,0,0,8.023627
14.2256,3.5564,1.750122e-03,-2.7569,0,0,6.990557
14.2256,3.7656,1.885022e-03,-2.7247,0,0,7.491378
14.2256,3.9748,2.028132e-03,-2.6929,0,0,6.797784
14.2256,4.1840,2.179595e-03,-2.6616,0,0,5.987258
14.2256,4.3932,2.339510e-03,-2.6309,0,0,6.283964
14.2256,4.6024,2.507896e-03,-2.6007,0,0,7.607026
14.2256,4.8116,2.685019e-03,-2.5711,0,0,7.153361
14.2256,5.0208,2.870568e-03,-2.5420,0,0,7.247393
14.4348,0.0000,3.103012e-01,-0.5082,0,0,6.246537
14.4348,0.2092,6.536051e-04,-3.1847,0,0,7.003529
14.4348,0.4184,6.729139e-04,-3.1720,0,0,7.799095
14.4348,0.6276,6.938665e-04,-3.1587,0,0,6.619593
14.4348,0.8368,7.236809e-04,-3.1405,0,0,6.331537
14.4348,1.0460,7.580256e-04,-3.1203,0,0,7.568879
14.4348,1.2552,7.994169e-04,-3.0972,0,0,7.657994
14.4348,1.4644,8.459103e-04,-3.0727,0,0,6.242125
14.4348,1.6736,8.991729e-04,-3.0462,0,0,6.302819
14.4348,1.8828,9.594564e-04,-3.0180,0,0,7.814125
14.4348,2.0920,1.027149e-03,-2.9884,0,0,7.547398
14.4348,2.3012,1.102185e-03,-2.9577,0,0,6.914850
14.4348,2.5104,1.185014e-03,-2.9263,0,0,7.457889
14.4348,2.7196,1.275761e-03,-2.8942,0,0,6.458052
14.4348,2.9288,1.374314e-03,-2.8619,0,0,8.023627
14.4348,3.1380,1.480807e-03,-2.8295,0,0,7.486589
14.4348,3.3472,1.595295e-03,-2.7972,0,0,7.491378
14.4348,3.5564,1.718190e-03,-2.7649,0,0,6.377522
14.4348,3.7656,1.848924e-03,-2.7331,0,0,6.461447
14.4348,3.9748,1.987887e-03,-2.7016,0,0,6.990557
14.4348,4.1840,2.134822e-03,-2.6706,0,0,7.607026
14.4348,4.3932,2.289985e-03,-2.6402,0,0,6.797784
14.4348,4.6024,2.453212e-03,-2.6103,0,0,5.987258
14.4348,4.8116,2.625030e-03,-2.5809,0,0,6.283964
14.4348,5.0208,2.804991e-03,-2.5521,0,0,6.656523
14.6440,0.0000,1.198278e-01,-0.9214,0,0,7.799095
14.6440,0.2092,6.535194e-04,-3.1847,0,0,6.619593
14.6440,0.4184,6.723941e-04,-3.1724,0,0,6.246537
14.6440,0.6276,6.930859e-04,-3.1592,0,0,7.568879
14.6440,0.8368,7.214813e-04,-3.1418,0,0,7.740269
14.6440,1.0460,7.554492e-04,-3.1218,0,0,6.140521
14.6440,1.2552,7.957903e-04,-3.0992,0,0,6.331537
14.6440,1.4644,8.409916e-04,-3.0752,0,0,7.814125
14.6440,1.6736,8.927566e-04,-3.0493,0,0,7.657994
14.6440,1.8828,9.513388e-04,-3.0217,0,0,6.242125
14.6440,2.0920,1.017069e-03,-2.9926,0,0,7.457889
14.6440,2.3012,1.089847e-03,-2.9626,0,0,6.795300
14.6440,2.5104,1.170312e-03,-2.9317,0,0,8.023627
14.6440,2.7196,1.258282e-03,-2.9002,0,0,6.914850
14.6440,2.9288,1.353931e-03,-2.8684,0,0,7.491378
14.6440,3.1380,1.457408e-03,-2.8364,0,0,6.458052
14.6440,3.3472,1.568418e-03,-2.8045,0,0,7.073382
14.6440,3.5564,1.687630e-03,-2.7727,0,0,7.486589
14.6440,3.7656,1.814562e-03,-2.7412,0,0,7.607026
14.6440,3.9748,1.949415e-03,-2.7101,0,0,6.049844
14.6440,4.1840,2.091999e-03,-2.6794,0,0,6.461447
14.6440,4.3932,2.242577e-03,-2.6493,0,0,6.990557
14.6440,4.6024,2.400987e-03,-2.6196,0,0,7.402979
14.6440,4.8116,2.567663e-03,-2.5905,0,0,6.797784
14.6440,5.0208,2.742300e-03,-2.5619,0,0,5.987258
14.8532,0.0000,1.576787e-01,-0.8022,0,0,5.930461
14.8532,0.2092,6.535697e-04,-3.1847,0,0,7.568879
14.8532,0.4184,6.721933e-04,-3.1725,0,0,7.799095
14.8532,0.6276,6.917287e-04,-3.1601,0,0,6.407752
14.8532,0.8368,7.194773e-04,-3.1430,0,0,6.302819
14.8532,1.0460,7.529998e-04,-3.1232,0,0,7.814125
14.8532,1.2552,7.921704e-04,-3.1012,0,0,7.740269
14.8532,1.4644,8.361848e-04,-3.0777,0,0,6.172513
14.8532,1.6736,8.865677e-04,-3.0523,0,0,7.457889
14.8532,1.8828,9.435674e-04,-3.0252,0,0,7.041862
14.8532,2.0920,1.007399e-03,-2.9968,0,0,8.023627
14.8532,2.3012,1.078046e-03,-2.9674,0,0,6.242125
14.8532,2.5104,1.156205e-03,-2.9370,0,0,7.491378
14.8532,2.7196,1.241534e-03,-2.9060,0,0,6.795300
14.8532,2.9288,1.334537e-03,-2.8747,0,0,7.547398
14.8532,3.1380,1.434934e-03,-2.8432,0,0,6.914850
14.8532,3.3472,1.542685e-03,-2.8117,0,0,7.607026
14.8532,3.5564,1.658345e-03,-2.7803,0,0,6.458052
14.8532,3.7656,1.781695e-03,-2.7492,0,0,7.073382
14.8532,3.9748,1.912610e-03,-2.7184,0,0,7.486589
14.8532,4.1840,2.051064e-03,-2.6880,0,0,6.544669
14.8532,4.3932,2.197182e-03,-2.6581,0,0,6.049844
14.8532,4.6024,2.351066e-03,-2.6287,0,0,6.461447
14.8532,4.8116,2.512776e-03,-2.5998,0,1,6.990557
14.8532,5.0208,2.682468e-03,-2.5715,0,1,7.402979
15.0624,0.0000,1.701670e-01,-0.7691,0,0,7.324349
15.0624,0.2092,6.507232e-04,-3.1866,0,0,7.568879
15.0624,0.4184,6.718291e-04,-3.1727,0,0,6.302819
15.0624,0.6276,6.900493e-04,-3.1611,0,0,7.814125
15.0624,0.8368,7.180718e-04,-3.1438,0,0,7.799095
15.0624,1.0460,7.507219e-04,-3.1245,0,0,6.407752
15.0624,1.2552,7.887266e-04,-3.1031,0,0,7.457889
15.0624,1.4644,8.315266e-04,-3.0801,0,0,7.003529
15.0624,1.6736,8.806226e-04,-3.0552,0,0,8.023627
15.0624,1.8828,9.361065e-04,-3.0287,0,0,6.073747
15.0624,2.0920,9.981039e-04,-3.0008,0,0,7.491378
15.0624,2.3012,1.066800e-03,-2.9719,0,0,7.041862
15.0624,2.5104,1.142676e-03,-2.9421,0,0,7.657994
15.0624,2.7196,1.225514e-03,-2.9117,0,0,6.242125
15.0624,2.9288,1.315910e-03,-2.8808,0,0,7.607026
15.0624,3.1380,1.413389e-03,-2.8497,0,0,6.795300
15.0624,3.3472,1.518058e-03,-2.8187,0,0,7.547398
15.0624,3.5564,1.630335e-03,-2.7877,0,0,6.914850
15.0624,3.7656,1.750121e-03,-2.7569,0,0,6.002635
15.0624,3.9748,1.877254e-03,-2.7265,0,0,6.458052
15.0624,4.1840,2.011816e-03,-2.6964,0,0,7.073382
15.0624,4.3932,2.153765e-03,-2.6668,0,1,7.486589
15.0624,4.6024,2.303275e-03,-2.6377,0,1,6.544669
15.0624,4.8116,2.460202e-03,-2.6090,0,1,6.049844
15.0624,5.0208,2.625031e-03,-2.5809,0,1,6.461447
15.2716,0.0000,6.645282e-02,-1.1775,0,0,6.302819
15.2716,0.2092,6.514978e-04,-3.1861,0,0,7.814125
15.2716,0.4184,6.722840e-04,-3.1724,0,0,7.324349
15.2716,0.6276,6.891680e-04,-3.1617,0,0,7.568879
15.2716,0.8368,7.161161e-04,-3.1450,0,0,7.457889
15.2716,1.0460,7.484513e-04,-3.1258,0,0,6.619593
15.2716,1.2552,7.852882e-04,-3.1050,0,0,8.023627
15.2716,1.4644,8.270630e-04,-3.0825,0,0,6.407752
15.2716,1.6736,8.749104e-04,-3.0580,0,0,7.491378
15.2716,1.8828,9.289264e-04,-3.0320,0,0,7.003529
15.2716,2.0920,9.891505e-04,-3.0047,0,0,7.740269
15.2716,2.3012,1.056009e-03,-2.9763,0,0,6.073747
15.2716,2.5104,1.129753e-03,-2.9470,0,0,7.607026
15.2716,2.7196,1.210223e-03,-2.9171,0,0,7.041862
15.2716,2.9288,1.298049e-03,-2.8867,0,0,7.657994
15.2716,3.1380,1.392731e-03,-2.8561,0,0,6.242125
15.2716,3.3472,1.494461e-03,-2.8255,0,0,6.262985
15.2716,3.5564,1.603453e-03,-2.7949,0,0,6.795300
15.2716,3.7656,1.719926e-03,-2.7645,0,0,7.547398
15.2716,3.9748,1.843392e-03,-2.7344,0,1,6.914850
15.2716,4.1840,1.974228e-03,-2.7046,0,1,6.002635
15.2716,4.3932,2.112157e-03,-2.6753,0,1,6.458052
15.2716,4.6024,2.257414e-03,-2.6464,0,1,7.073382
15.2716,4.8116,2.409894e-03,-2.6180,0,1,7.486589
15.2716,5.0208,2.570004e-03,-2.5901,0,1,6.544669
15.4808,0.0000,4.083076e-02,-1.3890,0,0,6.128254
15.4808,0.2092,6.534875e-04,-3.1848,0,0,7.814125
15.4808,0.4184,6.713735e-04,-3.1730,0,0,7.457889
15.4808,0.6276,6.883421e-04,-3.1622,0,0,6.140521
15.4808,0.8368,7.148514e-04,-3.1458,0,0,8.023627
15.4808,1.0460,7.462237e-04,-3.1271,0,0,7.568879
15.4808,1.2552,7.819684e-04,-3.1068,0,0,7.491378
15.4808,1.4644,8.228349e-04,-3.0847,0,0,6.619593
15.4808,1.6736,8.695095e-04,-3.0607,0,0,7.799095
15.4808,1.8828,9.219950e-04,-3.0353,0,0,6.407752
15.4808,2.0920,9.805506e-04,-3.0085,0,0,7.607026
15.4808,2.3012,1.045686e-03,-2.9806,0,0,7.003529
15.4808,2.5104,1.117307e-03,-2.9518,0,0,7.740269
15.4808,2.7196,1.195581e-03,-2.9224,0,0,6.073747
15.4808,2.9288,1.280890e-03,-2.8925,0,0,6.331537
15.4808,3.1380,1.372929e-03,-2.8624,0,0,7.041862
15.4808,3.3472,1.471913e-03,-2.8321,0,0,7.657994
15.4808,3.5564,1.577780e-03,-2.8020,0,1,6.242125
15.4808,3.7656,1.690963e-03,-2.7719,0,1,6.262985
15.4808,3.9748,1.811030e-03,-2.7421,0,1,6.795300
15.4808,4.1840,1.938217e-03,-2.7126,0,1,7.547398
15.4808,4.3932,2.072289e-03,-2.6835,0,1,6.914850
15.4808,4.6024,2.213467e-03,-2.6549,0,1,6.002635
15.4808,4.8116,2.361720e-03,-2.6268,0,1,6.458052
15.4808,5.0208,2.517264e-03,-2.5991,0,1,7.073382
15.6900,0.0000,5.216766e-02,-1.2826,0,0,7.457889
15.6900,0.2092,6.532861e-04,-3.1849,0,0,6.172513
15.6900,0.4184,6.693482e-04,-3.1743,0,0,8.023627
15.6900,0.6276,6.878067e-04,-3.1625,0,0,7.814125
15.6900,0.8368,7.135368e-04,-3.1466,0,0,7.491378
15.6900,1.0460,7.443823e-04,-3.1282,0,0,6.377522
15.6900,1.2552,7.788544e-04,-3.1085,0,0,7.324349
15.6900,1.4644,8.187789e-04,-3.0868,0,0,7.568879
15.6900,1.6736,8.642295e-04,-3.0634,0,0,7.607026
15.6900,1.8828,9.154352e-04,-3.0384,0,0,6.619593
15.6900,2.0920,9.723263e-04,-3.0122,0,0,7.799095
15.6900,2.3012,1.035754e-03,-2.9847,0,0,6.407752
15.6900,2.5104,1.105365e-03,-2.9565,0,0,6.246537
15.6900,2.7196,1.181561e-03,-2.9275,0,0,7.003529
15.6900,2.9288,1.264444e-03,-2.8981,0,0,7.740269
15.6900,3.1380,1.353934e-03,-2.8684,0,1,6.073747
15.6900,3.3472,1.450277e-03,-2.8385,0,1,6.331537
15.6900,3.5564,1.553141e-03,-2.8088,0,1,7.041862
15.6900,3.7656,1.663168e-03,-2.7791,0,1,7.657994
15.6900,3.9748,1.780002e-03,-2.7496,0,1,6.242125
15.6900,4.1840,1.903642e-03,-2.7204,0,1,6.262985
15.6900,4.3932,2.034035e-03,-2.6916,0,1,6.795300
15.6900,4.6024,2.171302e-03,-2.6633,0,1,7.547398
15.6900,4.8116,2.315561e-03,-2.6353,0,1,6.914850
15.6900,5.0208,2.466659e-03,-2.6079,0,1,6.002635
15.8992,0.0000,4.595293e-02,-1.3377,0,0,8.023627
15.8992,0.2092,6.530388e-04,-3.1851,0,0,5.637061
15.8992,0.4184,6.698647e-04,-3.1740,0,0,7.491378
15.8992,0.6276,6.874854e-04,-3.1627,0,0,6.377522
15.8992,0.8368,7.119178e-04,-3.1476,0,0,6.128254
15.8992,1.0460,7.422391e-04,-3.1295,0,0,7.814125
15.8992,1.2552,7.757769e-04,-3.1103,0,0,7.607026
15.8992,1.4644,8.149068e-04,-3.0889,0,0,6.140521
