F_AVG,DELTA1,DELTA2,NMSE,log10_NMSE,COMB_QI,COMB_PULSING,COMB_MOD_RATIO
0.8368,0.1588,-8.9206,6.493601e-02,-1.1875,0,0,6.199289
0.8368,0.3680,-8.8160,4.835734e-02,-1.3155,0,0,5.987564
0.8368,0.5772,-8.7114,3.268463e-02,-1.4857,0,0,6.089167
0.8368,0.7864,-8.6068,2.106305e-02,-1.6765,0,0,6.167566
0.8368,0.9956,-8.5022,2.101975e-02,-1.6774,0,0,5.990306
0.8368,1.2048,-8.3976,2.104492e-02,-1.6769,0,0,6.080241
0.8368,1.4140,-8.2930,2.080633e-02,-1.6818,0,0,6.120088
0.8368,1.6232,-8.1884,2.062551e-02,-1.6856,0,0,5.983329
0.8368,1.8324,-8.0838,2.096277e-02,-1.6786,0,0,6.115562
0.8368,2.0416,-7.9792,2.081892e-02,-1.6815,0,0,6.049723
0.8368,2.2508,-7.8746,2.059555e-02,-1.6862,0,0,6.020705
0.8368,2.4600,-7.7700,2.100490e-02,-1.6777,0,0,6.111966
0.8368,2.6692,-7.6654,2.064505e-02,-1.6852,0,0,5.996725
0.8368,2.8784,-7.5608,2.041826e-02,-1.6900,0,0,6.091319
0.8368,3.0876,-7.4562,2.094442e-02,-1.6789,0,0,6.046557
0.8368,3.2968,-7.3516,2.068027e-02,-1.6844,0,0,6.026728
0.8368,3.5060,-7.2470,2.042704e-02,-1.6898,0,0,6.095487
0.8368,3.7152,-7.1424,2.097829e-02,-1.6782,0,0,6.000319
0.8368,3.9244,-7.0378,2.057791e-02,-1.6866,0,0,6.091507
0.8368,4.1336,-6.9332,2.033693e-02,-1.6917,0,0,6.031775
0.8368,4.3428,-6.8286,2.093157e-02,-1.6792,0,0,6.042403
0.8368,4.5520,-6.7240,2.062513e-02,-1.6856,0,0,6.078992
0.8368,4.7612,-6.6194,2.035891e-02,-1.6912,0,0,6.004754
0.8368,4.9704,-6.5148,2.096207e-02,-1.6786,0,0,6.093266
0.8368,5.1796,-6.4102,2.054913e-02,-1.6872,0,0,6.015920
0.8368,5.3888,-6.3056,2.029825e-02,-1.6925,0,0,6.059995
0.8368,5.5980,-6.2010,2.092132e-02,-1.6794,0,0,6.058742
0.8368,5.8072,-6.0964,2.059999e-02,-1.6861,0,0,6.013950
0.8368,6.0164,-5.9918,2.032421e-02,-1.6920,0,0,6.089123
0.8368,6.2256,-5.8872,2.095024e-02,-1.6788,0,0,6.003799
0.8368,6.4348,-5.7826,2.053648e-02,-1.6875,0,0,6.076125
0.8368,6.6440,-5.6780,2.027684e-02,-1.6930,0,0,6.036104
0.8368,6.8532,-5.5734,2.091381e-02,-1.6796,0,0,6.030961
0.8368,7.0624,-5.4688,2.058733e-02,-1.6864,0,0,6.077870
0.8368,7.2716,-5.3642,2.030334e-02,-1.6924,0,0,5.999973
0.8368,7.4808,-5.2596,2.094042e-02,-1.6790,0,0,6.088079
0.8368,7.6900,-5.1550,2.053174e-02,-1.6876,0,0,6.014382
0.8368,7.8992,-5.0504,2.026390e-02,-1.6933,0,0,6.053904
1.0460,-8.0000,-13.0000,2.047980e-02,-1.6887,0,0,6.036012
1.0460,-7.7908,-12.8954,2.027867e-02,-1.6930,0,0,6.054706
1.0460,-7.5816,-12.7908,2.097393e-02,-1.6783,0,0,6.037298
1.0460,-7.3724,-12.6862,2.051346e-02,-1.6880,0,0,6.048918
1.0460,-7.1632,-12.5816,2.033050e-02,-1.6919,0,0,6.047217
1.0460,-6.9540,-12.4770,2.098171e-02,-1.6782,0,0,6.037766
1.0460,-6.7448,-12.3724,2.049361e-02,-1.6884,0,0,6.056998
1.0460,-6.5356,-12.2678,2.028870e-02,-1.6927,0,0,6.032930
1.0460,-6.3264,-12.1632,2.097084e-02,-1.6784,0,0,6.056225
1.0460,-6.1172,-12.0586,2.053512e-02,-1.6875,0,0,6.040984
1.0460,-5.9080,-11.9540,2.034863e-02,-1.6915,0,0,6.043512
1.0460,-5.6988,-11.8494,2.098134e-02,-1.6782,0,0,6.055999
1.0460,-5.4896,-11.7448,2.051425e-02,-1.6879,0,0,6.030684
1.0460,-5.2804,-11.6402,2.030793e-02,-1.6923,0,0,6.063908
1.0460,-5.0712,-11.5356,2.096846e-02,-1.6784,0,0,6.032267
1.0460,-4.8620,-11.4310,2.056776e-02,-1.6868,0,0,6.054441
1.0460,-4.6528,-11.3264,2.038194e-02,-1.6908,0,0,6.049800
1.0460,-4.4436,-11.2218,2.098348e-02,-1.6781,0,0,6.033929
1.0460,-4.2344,-11.1172,2.054787e-02,-1.6872,0,0,6.069231
1.0460,-4.0252,-11.0126,2.034574e-02,-1.6915,0,0,6.022859
1.0460,-3.8160,-10.9080,2.096959e-02,-1.6784,0,0,6.071416
1.0460,-3.6068,-10.8034,2.062548e-02,-1.6856,0,0,6.035788
1.0460,-3.3976,-10.6988,2.045101e-02,-1.6893,0,0,6.049357
1.0460,-3.1884,-10.5942,2.099223e-02,-1.6779,0,0,6.066017
1.0460,-2.9792,-10.4896,2.061065e-02,-1.6859,0,0,6.020053
1.0460,-2.7700,-10.3850,2.043053e-02,-1.6897,0,0,6.091526
1.0460,-2.5608,-10.2804,2.097522e-02,-1.6783,0,0,6.012194
1.0460,-2.3516,-10.1758,2.074974e-02,-1.6830,0,0,6.090589
1.0460,-2.1424,-10.0712,2.063061e-02,-1.6855,0,0,6.036717
1.0460,-1.9332,-9.9666,2.101382e-02,-1.6775,0,0,6.060435
1.0460,-1.7240,-9.8620,2.074928e-02,-1.6830,0,0,6.081271
1.0460,-1.5148,-9.7574,2.065385e-02,-1.6850,0,0,6.022008
1.0460,-1.3056,-9.6528,2.098728e-02,-1.6780,0,0,6.128529
1.0460,-1.0964,-9.5482,2.102214e-02,-1.6773,0,0,5.996621
1.0460,-0.8872,-9.4436,2.101364e-02,-1.6775,0,0,6.171365
1.0460,-0.6780,-9.3390,2.389437e-02,-1.6217,0,0,5.988190
1.0460,-0.4688,-9.2344,2.076369e-02,-1.6827,0,0,6.211622
1.0460,-0.2596,-9.1298,4.439292e-02,-1.3527,0,0,5.978392
1.0460,-0.0504,-9.0252,1.207300e-01,-0.9182,0,0,6.272896
1.0460,0.1588,-8.9206,3.727258e-02,-1.4286,0,0,6.013521
1.0460,0.3680,-8.8160,4.719127e-02,-1.3261,0,0,6.077979
1.0460,0.5772,-8.7114,4.354353e-02,-1.3611,0,0,6.248053
1.0460,0.7864,-8.6068,2.106306e-02,-1.6765,0,0,6.062624
1.0460,0.9956,-8.5022,2.101975e-02,-1.6774,0,0,5.983782
1.0460,1.2048,-8.3976,2.104492e-02,-1.6769,0,0,6.183831
1.0460,1.4140,-8.2930,2.080632e-02,-1.6818,0,0,6.072889
1.0460,1.6232,-8.1884,2.062551e-02,-1.6856,0,0,5.991244
1.0460,1.8324,-8.0838,2.096276e-02,-1.6786,0,0,6.158221
1.0460,2.0416,-7.9792,2.081893e-02,-1.6815,0,0,6.017713
1.0460,2.2508,-7.8746,2.059553e-02,-1.6862,0,0,6.051026
1.0460,2.4600,-7.7700,2.100493e-02,-1.6777,0,0,6.115606
1.0460,2.6692,-7.6654,2.064506e-02,-1.6852,0,0,5.983854
1.0460,2.8784,-7.5608,2.041824e-02,-1.6900,0,0,6.118543
1.0460,3.0876,-7.4562,2.094451e-02,-1.6789,0,0,6.032471
1.0460,3.2968,-7.3516,2.068021e-02,-1.6844,0,0,6.038684
1.0460,3.5060,-7.2470,2.042699e-02,-1.6898,0,0,6.101383
1.0460,3.7152,-7.1424,2.097834e-02,-1.6782,0,0,5.990683
1.0460,3.9244,-7.0378,2.057813e-02,-1.6866,0,0,6.109789
1.0460,4.1336,-6.9332,2.033677e-02,-1.6917,0,0,6.021377
1.0460,4.3428,-6.8286,2.093090e-02,-1.6792,0,0,6.052067
1.0460,4.5520,-6.7240,2.062498e-02,-1.6856,0,0,6.081953
1.0460,4.7612,-6.6194,2.035882e-02,-1.6912,0,0,5.998258
1.0460,4.9704,-6.5148,2.096228e-02,-1.6786,0,0,6.107309
1.0460,5.1796,-6.4102,2.054922e-02,-1.6872,0,0,6.005690
1.0460,5.3888,-6.3056,2.029787e-02,-1.6925,0,0,6.070725
1.0460,5.5980,-6.2010,2.092139e-02,-1.6794,0,0,6.057851
1.0460,5.8072,-6.0964,2.059937e-02,-1.6861,0,0,6.011309
1.0460,6.0164,-5.9918,2.032427e-02,-1.6920,0,0,6.099695
1.0460,6.2256,-5.8872,2.095023e-02,-1.6788,0,0,5.993292
1.0460,6.4348,-5.7826,2.053668e-02,-1.6875,0,0,6.088610
1.0460,6.6440,-5.6780,2.027712e-02,-1.6930,0,0,6.031080
1.0460,6.8532,-5.5734,2.091371e-02,-1.6796,0,0,6.032873
1.0460,7.0624,-5.4688,2.058716e-02,-1.6864,0,0,6.084463
1.0460,7.2716,-5.3642,2.030346e-02,-1.6924,0,0,5.990855
1.0460,7.4808,-5.2596,2.094018e-02,-1.6790,0,0,6.101290
1.0460,7.6900,-5.1550,2.053116e-02,-1.6876,0,0,6.005506
1.0460,7.8992,-5.0504,2.026415e-02,-1.6933,0,0,6.061254
1.2552,-8.0000,-13.0000,2.047903e-02,-1.6887,0,0,6.034603
1.2552,-7.7908,-12.8954,2.027839e-02,-1.6930,0,0,6.056986
1.2552,-7.5816,-12.7908,2.097362e-02,-1.6783,0,0,6.035773
1.2552,-7.3724,-12.6862,2.051324e-02,-1.6880,0,0,6.050403
1.2552,-7.1632,-12.5816,2.033021e-02,-1.6919,0,0,6.047428
1.2552,-6.9540,-12.4770,2.098173e-02,-1.6782,0,0,6.037073
1.2552,-6.7448,-12.3724,2.049379e-02,-1.6884,0,0,6.059442
1.2552,-6.5356,-12.2678,2.028878e-02,-1.6927,0,0,6.030708
1.2552,-6.3264,-12.1632,2.097075e-02,-1.6784,0,0,6.059321
1.2552,-6.1172,-12.0586,2.053515e-02,-1.6875,0,0,6.039693
1.2552,-5.9080,-11.9540,2.034857e-02,-1.6915,0,0,6.044614
1.2552,-5.6988,-11.8494,2.098167e-02,-1.6782,0,0,6.057613
1.2552,-5.4896,-11.7448,2.051438e-02,-1.6879,0,0,6.028732
1.2552,-5.2804,-11.6402,2.030815e-02,-1.6923,0,0,6.068250
1.2552,-5.0712,-11.5356,2.096865e-02,-1.6784,0,0,6.029129
1.2552,-4.8620,-11.4310,2.056789e-02,-1.6868,0,0,6.058846
1.2552,-4.6528,-11.3264,2.038205e-02,-1.6908,0,0,6.048927
1.2552,-4.4436,-11.2218,2.098369e-02,-1.6781,0,0,6.034674
1.2552,-4.2344,-11.1172,2.054778e-02,-1.6872,0,0,6.073042
1.2552,-4.0252,-11.0126,2.034562e-02,-1.6915,0,0,6.019000
1.2552,-3.8160,-10.9080,2.096956e-02,-1.6784,0,0,6.079914
1.2552,-3.6068,-10.8034,2.062555e-02,-1.6856,0,0,6.030147
1.2552,-3.3976,-10.6988,2.045106e-02,-1.6893,0,0,6.058457
1.2552,-3.1884,-10.5942,2.099217e-02,-1.6779,0,0,6.063648
1.2552,-2.9792,-10.4896,2.061058e-02,-1.6859,0,0,6.023287
1.2552,-2.7700,-10.3850,2.043053e-02,-1.6897,0,0,6.098399
1.2552,-2.5608,-10.2804,2.097519e-02,-1.6783,0,0,6.004226
1.2552,-2.3516,-10.1758,2.074974e-02,-1.6830,0,0,6.113100
1.2552,-2.1424,-10.0712,2.063059e-02,-1.6855,0,0,6.015952
1.2552,-1.9332,-9.9666,2.101382e-02,-1.6775,0,0,6.103052
1.2552,-1.7240,-9.8620,2.074927e-02,-1.6830,0,0,6.047244
1.2552,-1.5148,-9.7574,2.065385e-02,-1.6850,0,0,6.088705
1.2552,-1.3056,-9.6528,2.098728e-02,-1.6780,0,0,6.073707
1.2552,-1.0964,-9.5482,2.102214e-02,-1.6773,0,0,6.110455
1.2552,-0.8872,-9.4436,2.103603e-02,-1.6770,0,0,6.062965
1.2552,-0.6780,-9.3390,2.414983e-02,-1.6171,0,0,6.212968
1.2552,-0.4688,-9.2344,3.711959e-02,-1.4304,0,0,6.008408
1.2552,-0.2596,-9.1298,3.186020e-02,-1.4968,0,0,6.313246
1.2552,-0.0504,-9.0252,2.627872e-02,-1.5804,0,0,6.023615
1.2552,0.1588,-8.9206,2.330663e-02,-1.6325,0,0,6.184964
1.2552,0.3680,-8.8160,1.896507e-02,-1.7220,0,0,6.301319
1.2552,0.5772,-8.7114,2.094512e-02,-1.6789,0,0,6.071418
1.2552,0.7864,-8.6068,2.106306e-02,-1.6765,0,0,5.966150
1.2552,0.9956,-8.5022,2.101975e-02,-1.6774,0,0,6.177451
1.2552,1.2048,-8.3976,2.104492e-02,-1.6769,0,0,6.199186
1.2552,1.4140,-8.2930,2.080632e-02,-1.6818,0,0,5.988308
1.2552,1.6232,-8.1884,2.062551e-02,-1.6856,0,0,6.072435
1.2552,1.8324,-8.0838,2.096275e-02,-1.6786,0,0,6.168645
1.2552,2.0416,-7.9792,2.081893e-02,-1.6815,0,0,5.978550
1.2552,2.2508,-7.8746,2.059553e-02,-1.6862,0,0,6.108376
1.2552,2.4600,-7.7700,2.100495e-02,-1.6777,0,0,6.099475
1.2552,2.6692,-7.6654,2.064507e-02,-1.6852,0,0,5.982123
1.2552,2.8784,-7.5608,2.041818e-02,-1.6900,0,0,6.146544
1.2552,3.0876,-7.4562,2.094445e-02,-1.6789,0,0,6.010796
1.2552,3.2968,-7.3516,2.068013e-02,-1.6844,0,0,6.063064
1.2552,3.5060,-7.2470,2.042700e-02,-1.6898,0,0,6.099394
1.2552,3.7152,-7.1424,2.097845e-02,-1.6782,0,0,5.985391
1.2552,3.9244,-7.0378,2.057816e-02,-1.6866,0,0,6.129031
1.2552,4.1336,-6.9332,2.033667e-02,-1.6917,0,0,6.007256
1.2552,4.3428,-6.8286,2.093118e-02,-1.6792,0,0,6.068429
1.2552,4.5520,-6.7240,2.062477e-02,-1.6856,0,0,6.080245
1.2552,4.7612,-6.6194,2.035902e-02,-1.6912,0,0,5.995432
1.2552,4.9704,-6.5148,2.096207e-02,-1.6786,0,0,6.120874
1.2552,5.1796,-6.4102,2.054941e-02,-1.6872,0,0,5.993928
1.2552,5.3888,-6.3056,2.029811e-02,-1.6925,0,0,6.085440
1.2552,5.5980,-6.2010,2.092106e-02,-1.6794,0,0,6.053717
1.2552,5.8072,-6.0964,2.059997e-02,-1.6861,0,0,6.011887
1.2552,6.0164,-5.9918,2.032422e-02,-1.6920,0,0,6.109003
1.2552,6.2256,-5.8872,2.095033e-02,-1.6788,0,0,5.983002
1.2552,6.4348,-5.7826,2.053647e-02,-1.6875,0,0,6.103060
1.2552,6.6440,-5.6780,2.027729e-02,-1.6930,0,0,6.023859
1.2552,6.8532,-5.5734,2.091431e-02,-1.6796,0,0,6.038094
1.2552,7.0624,-5.4688,2.058667e-02,-1.6864,0,0,6.089079
1.2552,7.2716,-5.3642,2.030363e-02,-1.6924,0,0,5.982959
1.2552,7.4808,-5.2596,2.094043e-02,-1.6790,0,0,6.114979
1.2552,7.6900,-5.1550,2.053134e-02,-1.6876,0,0,5.995400
1.2552,7.8992,-5.0504,2.026380e-02,-1.6933,0,0,6.071302
1.4644,-8.0000,-13.0000,2.047942e-02,-1.6887,0,0,6.033305
1.4644,-7.7908,-12.8954,2.027848e-02,-1.6930,0,0,6.059320
1.4644,-7.5816,-12.7908,2.097430e-02,-1.6783,0,0,6.034172
1.4644,-7.3724,-12.6862,2.051339e-02,-1.6880,0,0,6.052229
1.4644,-7.1632,-12.5816,2.033040e-02,-1.6919,0,0,6.047456
1.4644,-6.9540,-12.4770,2.098176e-02,-1.6782,0,0,6.036705
1.4644,-6.7448,-12.3724,2.049337e-02,-1.6884,0,0,6.061771
1.4644,-6.5356,-12.2678,2.028872e-02,-1.6927,0,0,6.028555
1.4644,-6.3264,-12.1632,2.097071e-02,-1.6784,0,0,6.062729
1.4644,-6.1172,-12.0586,2.053528e-02,-1.6875,0,0,6.038071
1.4644,-5.9080,-11.9540,2.034882e-02,-1.6915,0,0,6.046410
1.4644,-5.6988,-11.8494,2.098168e-02,-1.6782,0,0,6.058763
1.4644,-5.4896,-11.7448,2.051375e-02,-1.6880,0,0,6.027270
1.4644,-5.2804,-11.6402,2.030803e-02,-1.6923,0,0,6.072632
1.4644,-5.0712,-11.5356,2.096867e-02,-1.6784,0,0,6.025770
1.4644,-4.8620,-11.4310,2.056775e-02,-1.6868,0,0,6.064318
1.4644,-4.6528,-11.3264,2.038191e-02,-1.6908,0,0,6.046890
1.4644,-4.4436,-11.2218,2.098400e-02,-1.6781,0,0,6.037232
1.4644,-4.2344,-11.1172,2.054776e-02,-1.6872,0,0,6.075735
1.4644,-4.0252,-11.0126,2.034558e-02,-1.6915,0,0,6.016034
1.4644,-3.8160,-10.9080,2.096954e-02,-1.6784,0,0,6.088826
1.4644,-3.6068,-10.8034,2.062555e-02,-1.6856,0,0,6.023055
1.4644,-3.3976,-10.6988,2.045113e-02,-1.6893,0,0,6.071558
1.4644,-3.1884,-10.5942,2.099185e-02,-1.6779,0,0,6.056903
1.4644,-2.9792,-10.4896,2.061056e-02,-1.6859,0,0,6.033581
1.4644,-2.7700,-10.3850,2.043053e-02,-1.6897,0,0,6.098906
1.4644,-2.5608,-10.2804,2.097518e-02,-1.6783,0,0,6.002783
1.4644,-2.3516,-10.1758,2.074974e-02,-1.6830,0,0,6.130424
1.4644,-2.1424,-10.0712,2.063058e-02,-1.6855,0,0,5.995890
1.4644,-1.9332,-9.9666,2.101382e-02,-1.6775,0,0,6.148720
1.4644,-1.7240,-9.8620,2.074926e-02,-1.6830,0,0,6.001880
1.4644,-1.5148,-9.7574,2.065385e-02,-1.6850,0,0,6.176625
1.4644,-1.3056,-9.6528,2.098728e-02,-1.6780,0,0,5.992067
1.4644,-1.0964,-9.5482,2.102214e-02,-1.6773,0,0,6.237007
1.4644,-0.8872,-9.4436,2.105051e-02,-1.6767,0,0,5.981982
1.4644,-0.6780,-9.3390,5.983001e-02,-1.2231,0,0,6.208358
1.4644,-0.4688,-9.2344,2.440449e-02,-1.6125,0,0,6.215183
1.4644,-0.2596,-9.1298,2.533026e-02,-1.5964,0,0,6.065430
1.4644,-0.0504,-9.0252,2.070033e-02,-1.6840,0,0,6.345620
1.4644,0.1588,-8.9206,1.493015e-02,-1.8259,0,0,6.217437
1.4644,0.3680,-8.8160,1.735896e-02,-1.7605,0,0,5.975555
1.4644,0.5772,-8.7114,2.097710e-02,-1.6783,0,0,6.085658
1.4644,0.7864,-8.6068,2.106306e-02,-1.6765,0,0,6.292393
1.4644,0.9956,-8.5022,2.101975e-02,-1.6774,0,0,6.267580
1.4644,1.2048,-8.3976,2.104492e-02,-1.6769,0,0,6.054761
1.4644,1.4140,-8.2930,2.080632e-02,-1.6818,0,0,5.974230
1.4644,1.6232,-8.1884,2.062551e-02,-1.6856,0,0,6.206975
1.4644,1.8324,-8.0838,2.096275e-02,-1.6786,0,0,6.115732
1.4644,2.0416,-7.9792,2.081893e-02,-1.6815,0,0,5.964865
1.4644,2.2508,-7.8746,2.059552e-02,-1.6862,0,0,6.176945
1.4644,2.4600,-7.7700,2.100496e-02,-1.6777,0,0,6.059318
1.4644,2.6692,-7.6654,2.064507e-02,-1.6852,0,0,6.005626
1.4644,2.8784,-7.5608,2.041815e-02,-1.6900,0,0,6.164745
1.4644,3.0876,-7.4562,2.094436e-02,-1.6789,0,0,5.984761
1.4644,3.2968,-7.3516,2.068013e-02,-1.6844,0,0,6.100728
1.4644,3.5060,-7.2470,2.042698e-02,-1.6898,0,0,6.086620
1.4644,3.7152,-7.1424,2.097855e-02,-1.6782,0,0,5.988850
1.4644,3.9244,-7.0378,2.057810e-02,-1.6866,0,0,6.146018
1.4644,4.1336,-6.9332,2.033666e-02,-1.6917,0,0,5.990251
1.4644,4.3428,-6.8286,2.093077e-02,-1.6792,0,0,6.092018
1.4644,4.5520,-6.7240,2.062496e-02,-1.6856,0,0,6.072527
1.4644,4.7612,-6.6194,2.035889e-02,-1.6912,0,0,5.998183
1.4644,4.9704,-6.5148,2.096196e-02,-1.6786,0,0,6.132431
1.4644,5.1796,-6.4102,2.054931e-02,-1.6872,0,0,5.981303
1.4644,5.3888,-6.3056,2.029836e-02,-1.6925,0,0,6.104064
1.4644,5.5980,-6.2010,2.092114e-02,-1.6794,0,0,6.045701
1.4644,5.8072,-6.0964,2.060004e-02,-1.6861,0,0,6.017291
1.4644,6.0164,-5.9918,2.032423e-02,-1.6920,0,0,6.115651
1.4644,6.2256,-5.8872,2.095023e-02,-1.6788,0,0,5.973421
1.4644,6.4348,-5.7826,2.053657e-02,-1.6875,0,0,6.119247
1.4644,6.6440,-5.6780,2.027694e-02,-1.6930,0,0,6.014142
1.4644,6.8532,-5.5734,2.091388e-02,-1.6796,0,0,6.047251
1.4644,7.0624,-5.4688,2.058681e-02,-1.6864,0,0,6.091094
1.4644,7.2716,-5.3642,2.030343e-02,-1.6924,0,0,5.976916
1.4644,7.4808,-5.2596,2.094044e-02,-1.6790,0,0,6.128750
1.4644,7.6900,-5.1550,2.053145e-02,-1.6876,0,0,5.984026
1.4644,7.8992,-5.0504,2.026368e-02,-1.6933,0,0,6.084321
1.6736,-8.0000,-13.0000,2.047909e-02,-1.6887,0,0,6.032160
1.6736,-7.7908,-12.8954,2.027849e-02,-1.6930,0,0,6.061673
1.6736,-7.5816,-12.7908,2.097406e-02,-1.6783,0,0,6.032523
1.6736,-7.3724,-12.6862,2.051330e-02,-1.6880,0,0,6.054321
1.6736,-7.1632,-12.5816,2.033048e-02,-1.6919,0,0,6.047196
1.6736,-6.9540,-12.4770,2.098270e-02,-1.6781,0,0,6.036718
1.6736,-6.7448,-12.3724,2.049323e-02,-1.6884,0,0,6.063938
1.6736,-6.5356,-12.2678,2.028870e-02,-1.6927,0,0,6.026504
1.6736,-6.3264,-12.1632,2.097037e-02,-1.6784,0,0,6.066436
1.6736,-6.1172,-12.0586,2.053523e-02,-1.6875,0,0,6.036076
1.6736,-5.9080,-11.9540,2.034881e-02,-1.6915,0,0,6.049025
1.6736,-5.6988,-11.8494,2.098193e-02,-1.6782,0,0,6.059283
1.6736,-5.4896,-11.7448,2.051373e-02,-1.6880,0,0,6.026515
1.6736,-5.2804,-11.6402,2.030803e-02,-1.6923,0,0,6.076903
1.6736,-5.0712,-11.5356,2.096872e-02,-1.6784,0,0,6.022184
1.6736,-4.8620,-11.4310,2.056767e-02,-1.6868,0,0,6.070869
1.6736,-4.6528,-11.3264,2.038183e-02,-1.6908,0,0,6.043643
1.6736,-4.4436,-11.2218,2.098411e-02,-1.6781,0,0,6.041974
1.6736,-4.2344,-11.1172,2.054768e-02,-1.6872,0,0,6.076634
1.6736,-4.0252,-11.0126,2.034547e-02,-1.6915,0,0,6.014770
1.6736,-3.8160,-10.9080,2.096951e-02,-1.6784,0,0,6.097363
1.6736,-3.6068,-10.8034,2.062556e-02,-1.6856,0,0,6.015050
1.6736,-3.3976,-10.6988,2.045104e-02,-1.6893,0,0,6.088154
1.6736,-3.1884,-10.5942,2.099164e-02,-1.6780,0,0,6.045454
1.6736,-2.9792,-10.4896,2.061058e-02,-1.6859,0,0,6.053027
1.6736,-2.7700,-10.3850,2.043053e-02,-1.6897,0,0,6.089895
1.6736,-2.5608,-10.2804,2.097516e-02,-1.6783,0,0,6.015444
1.6736,-2.3516,-10.1758,2.074974e-02,-1.6830,0,0,6.131885
1.6736,-2.1424,-10.0712,2.063057e-02,-1.6855,0,0,5.993489
1.6736,-1.9332,-9.9666,2.101383e-02,-1.6775,0,0,6.167102
1.6736,-1.7240,-9.8620,2.074926e-02,-1.6830,0,0,5.985627
1.6736,-1.5148,-9.7574,2.065385e-02,-1.6850,0,0,6.194380
1.6736,-1.3056,-9.6528,2.098728e-02,-1.6780,0,0,6.018386
1.6736,-1.0964,-9.5482,2.102214e-02,-1.6773,0,0,6.138032
1.6736,-0.8872,-9.4436,2.105051e-02,-1.6767,0,0,6.275172
1.6736,-0.6780,-9.3390,4.920840e-02,-1.3080,0,0,5.981587
1.6736,-0.4688,-9.2344,2.885870e-02,-1.5397,0,0,6.218832
1.6736,-0.2596,-9.1298,1.435172e-02,-1.8431,0,0,6.404269
1.6736,-0.0504,-9.0252,1.512286e-02,-1.8204,0,0,6.068725
1.6736,0.1588,-8.9206,1.979238e-02,-1.7035,0,0,6.274221
1.6736,0.3680,-8.8160,2.906470e-02,-1.5366,0,0,6.462205
1.6736,0.5772,-8.7114,2.097710e-02,-1.6783,0,0,6.339285
1.6736,0.7864,-8.6068,2.106306e-02,-1.6765,0,0,6.181435
1.6736,0.9956,-8.5022,2.101975e-02,-1.6774,0,0,6.019545
1.6736,1.2048,-8.3976,2.104492e-02,-1.6769,0,0,5.966951
1.6736,1.4140,-8.2930,2.080631e-02,-1.6818,0,0,6.185482
1.6736,1.6232,-8.1884,2.062551e-02,-1.6856,0,0,6.244591
1.6736,1.8324,-8.0838,2.096274e-02,-1.6786,0,0,6.013100
1.6736,2.0416,-7.9792,2.081893e-02,-1.6815,0,0,6.032624
1.6736,2.2508,-7.8746,2.059551e-02,-1.6862,0,0,6.214636
1.6736,2.4600,-7.7700,2.100498e-02,-1.6777,0,0,6.002022
1.6736,2.6692,-7.6654,2.064507e-02,-1.6852,0,0,6.067080
1.6736,2.8784,-7.5608,2.041814e-02,-1.6900,0,0,6.160111
1.6736,3.0876,-7.4562,2.094427e-02,-1.6789,0,0,5.962977
1.6736,3.2968,-7.3516,2.068018e-02,-1.6844,0,0,6.147239
1.6736,3.5060,-7.2470,2.042698e-02,-1.6898,0,0,6.061338
1.6736,3.7152,-7.1424,2.097859e-02,-1.6782,0,0,6.006668
1.6736,3.9244,-7.0378,2.057812e-02,-1.6866,0,0,6.155929
1.6736,4.1336,-6.9332,2.033666e-02,-1.6917,0,0,5.972643
1.6736,4.3428,-6.8286,2.093080e-02,-1.6792,0,0,6.121895
1.6736,4.5520,-6.7240,2.062503e-02,-1.6856,0,0,6.057835
1.6736,4.7612,-6.6194,2.035893e-02,-1.6912,0,0,6.009056
1.6736,4.9704,-6.5148,2.096209e-02,-1.6786,0,0,6.139879
1.6736,5.1796,-6.4102,2.054939e-02,-1.6872,0,0,5.969016
1.6736,5.3888,-6.3056,2.029824e-02,-1.6925,0,0,6.126014
1.6736,5.5980,-6.2010,2.092125e-02,-1.6794,0,0,6.033339
1.6736,5.8072,-6.0964,2.059971e-02,-1.6861,0,0,6.028460
1.6736,6.0164,-5.9918,2.032393e-02,-1.6920,0,0,6.118886
1.6736,6.2256,-5.8872,2.095003e-02,-1.6788,0,0,5.965270
1.6736,6.4348,-5.7826,2.053658e-02,-1.6875,0,0,6.136517
1.6736,6.6440,-5.6780,2.027699e-02,-1.6930,0,0,6.001830
1.6736,6.8532,-5.5734,2.091349e-02,-1.6796,0,0,6.060952
1.6736,7.0624,-5.4688,2.058727e-02,-1.6864,0,0,6.089766
1.6736,7.2716,-5.3642,2.030335e-02,-1.6924,0,0,5.973587
1.6736,7.4808,-5.2596,2.094055e-02,-1.6790,0,0,6.141899
1.6736,7.6900,-5.1550,2.053173e-02,-1.6876,0,0,5.971532
1.6736,7.8992,-5.0504,2.026389e-02,-1.6933,0,0,6.100499
1.8828,-8.0000,-13.0000,2.047868e-02,-1.6887,0,0,6.031222
1.8828,-7.7908,-12.8954,2.027855e-02,-1.6930,0,0,6.064107
1.8828,-7.5816,-12.7908,2.097415e-02,-1.6783,0,0,6.030779
1.8828,-7.3724,-12.6862,2.051338e-02,-1.6880,0,0,6.056793
1.8828,-7.1632,-12.5816,2.033057e-02,-1.6919,0,0,6.046625
1.8828,-6.9540,-12.4770,2.098300e-02,-1.6781,0,0,6.037196
1.8828,-6.7448,-12.3724,2.049333e-02,-1.6884,0,0,6.065871
